dataset,group,seed,kind,map,sample_index,sample_id,iou,precision,coverage,pred_area_ratio,tp,fp,fn,taxonomy,GT_mean,FP_mean,GT_vs_FP_auroc,NearFP_mean,GT_vs_NearFP_auroc,FarFP_mean,GT_vs_FarFP_auroc,HighAUDFP_mean,GT_vs_HighAUDFP_auroc
vggss,C0,12345,best,AUD,0,-0BIyqJj9ZU_000030,0.33344490560985407,0.35961302433037323,0.8208635464733026,0.5520966198979592,9962.0,17740.0,2174.0,OVER,0.8068780899047852,0.7538917064666748,0.7145614624023438,0.8251543045043945,0.6407470703125,0.7058759927749634,0.7568511962890625,0.8282036185264587,0.6524800145348837
vggss,C0,12345,best,IQR,0,-0BIyqJj9ZU_000030,0.35469107551487417,0.3824400242939569,0.8301746868820039,0.525031887755102,10075.0,16269.0,2061.0,OVER,0.806559681892395,0.727729082107544,0.7485504150390625,0.8108037114143372,0.6761627197265625,0.6705923080444336,0.78924560546875,0.8039369583129883,0.6974624515503877
vggss,C0,12345,best,AUD,1,-0UuUoXQUoI_000107,0.4675791787391348,0.5643313638007958,0.7317073170731707,0.3305564413265306,9360.0,7226.0,3432.0,OVER,0.7002711296081543,0.670471727848053,0.58673095703125,0.6790115833282471,0.5706634521484375,,,0.7649641036987305,0.42335464015151514
vggss,C0,12345,best,IQR,1,-0UuUoXQUoI_000107,0.4600138053446406,0.5546967895362663,0.7293621013133208,0.3352200255102041,9330.0,7490.0,3462.0,OVER,0.7008515000343323,0.6649017333984375,0.59625244140625,0.6731470823287964,0.5810394287109375,,,0.7533939480781555,0.44803503787878785
vggss,C0,12345,best,AUD,2,-2-wdcN5vOw_000017,0.5343369676841392,0.9453034402783147,0.5513843795093795,0.5155851403061225,24455.0,1415.0,19897.0,GOOD,0.6102819442749023,0.6029733419418335,0.5344085693359375,0.6170462369918823,0.5191497802734375,,,0.6924699544906616,0.43894361413043476
vggss,C0,12345,best,IQR,2,-2-wdcN5vOw_000017,0.5436466492602263,0.9395352335113183,0.5633567821067821,0.5300143494897959,24986.0,1608.0,19366.0,GOOD,0.6138985753059387,0.6226273775100708,0.519927978515625,0.635983943939209,0.5048675537109375,,,0.7153018712997437,0.41813858695652173
vggss,C0,12345,best,AUD,3,-23CeprtibU_000030,0.5307447596635726,0.5871944457837134,0.8466458116093153,0.41336495535714285,12179.0,8562.0,2206.0,GOOD,0.745648980140686,0.5168998837471008,0.830108642578125,0.7041610479354858,0.57916259765625,0.40859290957450867,0.955535888671875,0.6244195103645325,0.6952439692982456
vggss,C0,12345,best,IQR,3,-23CeprtibU_000030,0.5469590401323955,0.6175646216132046,0.82711157455683,0.383968431122449,11898.0,7368.0,2487.0,GOOD,0.7396616339683533,0.48441940546035767,0.842803955078125,0.6761070489883423,0.620025634765625,0.38000476360321045,0.9615020751953125,0.5939400792121887,0.7232387609649122
vggss,C0,12345,best,AUD,4,-2Dm0VjW8oM_000001,0.5246168768186227,0.80158871302389,0.6029070804351703,0.3361965880102041,13522.0,3347.0,8906.0,GOOD,0.6471156477928162,0.7287619113922119,0.4531402587890625,0.7415065765380859,0.4332275390625,,,0.9169593453407288,0.18010305851063826
vggss,C0,12345,best,IQR,4,-2Dm0VjW8oM_000001,0.5271843911467572,0.7959017347770404,0.6095951489209916,0.3423549107142857,13672.0,3506.0,8756.0,GOOD,0.6573697328567505,0.7375205159187317,0.4549407958984375,0.750217080116272,0.43621826171875,,,0.9234811663627625,0.19331781914893617
vggss,C0,12345,best,AUD,5,-2sOH8XovEE_000484,0.14151308657271178,0.14151308657271178,1.0,0.5147480867346939,3655.0,22173.0,0.0,OVER,0.9274065494537354,0.7498244047164917,0.911407470703125,0.8148891925811768,0.848907470703125,0.7342042922973633,0.9284515380859375,0.8450477123260498,0.7987132352941178
vggss,C0,12345,best,IQR,5,-2sOH8XovEE_000484,0.14539162257846375,0.14539162257846375,1.0,0.5010164221938775,3655.0,21484.0,0.0,OVER,0.931860089302063,0.7452744245529175,0.9259796142578125,0.8177601099014282,0.870208740234375,0.725531280040741,0.939971923828125,0.8438793420791626,0.8280790441176471
vggss,C0,12345,best,AUD,6,-3Kv4fdm7Uk_000030,0.2773152168360832,0.2773152168360832,1.0,0.39016661352040816,5429.0,14148.0,0.0,OVER,0.8760905265808105,0.6926236152648926,0.9229736328125,0.7345638275146484,0.857666015625,0.6471226811408997,0.994140625,0.9159553647041321,0.33800551470588236
vggss,C0,12345,best,IQR,6,-3Kv4fdm7Uk_000030,0.26538593146600187,0.26538593146600187,1.0,0.4077048788265306,5429.0,15028.0,0.0,OVER,0.886692464351654,0.6989827156066895,0.92724609375,0.7354406714439392,0.8761138916015625,0.6588879227638245,0.9870758056640625,0.9106612205505371,0.41452205882352944
