dataset,group,seed,sample_index,sample_id,mean_spearman,mean_top10_jaccard,mean_map_mae,matched_minus_wrong_abs_mean
flickr,C1,12345,0,10000130166,0.9845153061224489,1.0,0.0005000354394724127,0.00048464330029673874
flickr,C1,12345,1,10007936344,0.9849617346938775,0.8901515151515151,0.00023685818814556114,0.00020489247981458902
flickr,C1,12345,2,10008553263,0.9830867346938774,0.7074592074592074,0.0003347324891365133,0.0003129596298094839
flickr,C1,12345,3,10009662863,0.9921938775510203,0.7803030303030303,0.0001664079491092707,0.00011806000111391768
flickr,C1,12345,4,10013411946,0.9866836734693877,0.8863636363636365,0.0001608784823474707,0.00011099692346761003
flickr,C1,12345,5,10016382545,0.9779719387755101,0.8097319347319347,0.0002842697485903045,0.00023241496819537133
flickr,C1,12345,6,10031203703,0.9888010204081632,0.9090909090909092,0.00015894844000285957,0.0001235261734109372
flickr,C1,12345,7,10035917404,0.9836479591836733,0.8446969696969697,0.00023978921853995416,0.00019876814621966332
flickr,C1,12345,8,10045181004,0.9778954081632651,0.8674242424242424,0.0003099522837146651,0.00024647038662806153
flickr,C1,12345,9,10060697266,0.9954336734693876,0.9772727272727273,0.00022931374223844614,0.00017767683311831206
flickr,C1,12345,10,10061269855,0.9931377551020407,0.8674242424242424,0.0002881245145545108,0.00021389417815953493
flickr,C1,12345,11,10067897816,0.9793367346938774,0.9090909090909092,0.0002663888662937097,0.0002236145082861185
flickr,C1,12345,12,10069511285,0.991033163265306,0.7992424242424243,0.00016609262547717663,0.00010272803774569184
flickr,C1,12345,13,10079676496,0.9847066326530611,0.6375291375291375,0.0002611230684124166,0.00021076822304166853
flickr,C1,12345,14,10080652613,0.9847321428571427,0.7263986013986015,0.00041231164505006745,0.00042116580880247056
flickr,C1,12345,15,10106776154,0.9830739795918366,0.9318181818181819,0.0003546416774042882,0.0003525437496136874
flickr,C1,12345,16,10109936483,0.9725765306122447,0.5888278388278387,0.0003647182857093867,0.0003365278535056859
flickr,C1,12345,17,10110769444,0.987219387755102,0.840909090909091,0.0002612201205920428,0.00022195967903826386
flickr,C1,12345,18,10111706074,0.9787117346938774,0.7316017316017316,0.00024736930208746344,0.00020053291518706828
flickr,C1,12345,19,10119607346,0.9821811224489796,0.8446969696969697,0.0003166038768540602,0.00029036449268460274
flickr,C1,12345,20,10119736773,0.9813010204081631,0.821969696969697,0.000249268318839313,0.00022093286679591984
flickr,C1,12345,21,10129791115,0.9898724489795917,0.9318181818181819,0.0005028176019550301,0.0005178769351914525
flickr,C1,12345,22,10129813456,0.9894515306122448,0.7803030303030303,0.0001725537258607801,0.0001316672278335318
flickr,C1,12345,23,10163352444,0.991938775510204,0.8863636363636365,0.00019674194481922314,0.00016694683290552348
flickr,C1,12345,24,10165890496,0.9950637755102041,0.9356060606060606,0.00032829862902872264,0.000294370052870363
flickr,C1,12345,25,10173808724,0.9905867346938775,0.8446969696969697,0.00021067891429993324,0.00013879721518605947
flickr,C1,12345,26,10202025415,0.9850637755102041,0.840909090909091,0.0002494970558473142,0.0001330358936684206
flickr,C1,12345,27,10221582415,0.9344770408163264,0.5865384615384615,0.00026935048481391277,0.00021762268443126231
flickr,C1,12345,28,10234680056,0.9931377551020407,0.8181818181818182,0.00020612322623492219,0.00016655332001391798
flickr,C1,12345,29,10246013484,0.9920408163265306,0.787004662004662,0.00022095494568930008,0.00015098380390554667
flickr,C1,12345,30,10268129763,0.9888647959183672,0.8863636363636365,0.00031198462602333166,0.0002672576520126313
flickr,C1,12345,31,10278084464,0.9803954081632652,0.7613636363636364,0.0003087807053816505,0.00025680006365291774
flickr,C1,12345,32,10283938426,0.9770663265306121,0.840909090909091,0.0001855250957305543,0.00016702874563634396
flickr,C1,12345,33,10289643764,0.9861096938775509,0.9090909090909092,0.00025854023806459736,0.0002153040695702657
flickr,C1,12345,34,10304554474,0.9861479591836734,0.8030303030303031,0.0002582064553280361,0.0001598010421730578
flickr,C1,12345,35,10308472565,0.9797959183673468,0.6346153846153846,0.00031798292184248567,0.00022803805768489838
flickr,C1,12345,36,10369815925,0.9942857142857142,0.9090909090909092,0.00022354893644660478,0.00020186763140372932
flickr,C1,12345,37,10389014583,0.9928571428571428,0.7803030303030303,0.0002461857056914596,0.00020390159625094384
flickr,C1,12345,38,10409146004,0.9801913265306121,0.8446969696969697,0.0002381715730734868,0.0001907584664877504
flickr,C1,12345,39,10409351364,0.9888520408163266,0.9545454545454546,0.0003151967230223818,0.0002883746929001063
flickr,C1,12345,40,10413912845,0.994923469387755,0.8446969696969697,0.00019968836386397015,0.00011853231262648478
flickr,C1,12345,41,10437048305,0.9839795918367347,0.8901515151515151,0.00040011104283621535,0.0003167258109897375
flickr,C1,12345,42,10440265465,0.9814540816326529,0.8181818181818182,0.0003017180679307785,0.00027060782304033637
flickr,C1,12345,43,10441843213,0.9963010204081632,0.840909090909091,0.00018965229173772968,0.00015937535499688238
flickr,C1,12345,44,10446128125,0.9776530612244897,0.7045454545454546,0.00028936365924892016,0.00025199505034834146
flickr,C1,12345,45,10451898725,0.9912117346938775,0.8636363636363638,0.00017534333528601564,0.00011262955376878381
flickr,C1,12345,46,10468313544,0.9945535714285714,0.8446969696969697,0.0002222649363829987,0.0001613676140550524
flickr,C1,12345,47,10476442285,0.9922448979591836,0.9090909090909092,0.00018049171194434166,0.00012536137364804745
flickr,C1,12345,48,10476446674,0.9912244897959183,0.9318181818181819,0.00030378282826859504,0.00025166550767607987
flickr,C1,12345,49,10477544895,0.9912372448979592,0.840909090909091,0.00021358007688832004,0.00017882819520309567
flickr,C1,12345,50,10481128583,0.98625,0.9090909090909092,0.00035683801252162084,0.00031629143632017076
flickr,C1,12345,51,10520382525,0.9967091836734693,0.9772727272727273,0.00021047724658274092,0.00013715215027332306
flickr,C1,12345,52,10545790805,0.9877168367346938,0.9090909090909092,0.0002041211391770048,0.0001419164182152599
flickr,C1,12345,53,10548273474,0.9878698979591836,0.803030303030303,0.00024489828138030134,0.00016678478277754039
flickr,C1,12345,54,10549911663,0.9816964285714285,0.7491258741258742,0.0002228613775514532,0.0001085114708985202
flickr,C1,12345,55,10555704135,0.9963392857142856,0.7992424242424243,0.00012330895879131276,7.033013389445841e-05
flickr,C1,12345,56,10557361454,0.9884056122448979,0.8484848484848484,0.00029995899603818543,0.00023654490360058844
flickr,C1,12345,57,10610974774,0.9937244897959183,0.9318181818181819,0.00028750710225722287,0.00023121325648389757
flickr,C1,12345,58,10624261424,0.9898086734693877,0.6856060606060606,0.00017812639816838782,0.00013090248103253543
flickr,C1,12345,59,10635080206,0.9871938775510203,0.8674242424242424,0.00025980843747674953,0.00021915406978223473
flickr,C1,12345,60,10654057765,0.9686096938775509,0.7272727272727273,0.0003385213258297881,0.00032557162921875715
flickr,C1,12345,61,10659354545,0.9690816326530611,0.6814851814851814,0.0002786599288810976,0.00021943396131973714
flickr,C1,12345,62,10666396623,0.9875510204081632,0.840909090909091,0.0003416759918764001,0.0002465544093865901
flickr,C1,12345,63,10667001125,0.9840561224489794,0.7424242424242424,0.00029628666925418656,0.00025832271785475314
flickr,C1,12345,64,10701841844,0.985752551020408,0.752913752913753,0.0003202612897439394,0.00025597497005946934
flickr,C1,12345,65,10743985374,0.9808163265306122,0.8181818181818182,0.0002272366273246007,0.00021019490668550134
flickr,C1,12345,66,10751849775,0.9824744897959183,0.7453379953379954,0.00021703112543036696,0.00011602599261095747
flickr,C1,12345,67,10761625676,0.994642857142857,0.7689393939393939,0.00028511179334600456,0.00022477692982647568
flickr,C1,12345,68,10771238614,0.9899489795918366,0.8674242424242424,0.00017927542103279848,0.00012949884694535285
flickr,C1,12345,69,10795023275,0.9872704081632653,0.7613636363636364,0.00019242103553551715,0.00015644097584299743
flickr,C1,12345,70,10796050285,0.986862244897959,0.7992424242424243,0.00026728564625955187,0.00022251611517276615
flickr,C1,12345,71,10805310706,0.995625,1.0,0.00016260115808108822,0.00011771704157581553
flickr,C1,12345,72,10847897294,0.9894260204081632,0.8181818181818182,0.00018361098955210764,0.00012884011084679514
flickr,C1,12345,73,10859255295,0.9908545918367346,0.7803030303030303,0.00021760475101473276,0.00011768617696361616
flickr,C1,12345,74,10862172945,0.9906377551020407,0.8636363636363638,0.0001556871702632634,0.00010196959919994697
flickr,C1,12345,75,10939270325,0.9721811224489795,0.6375291375291374,0.0003076900084124645,0.00020451820455491543
flickr,C1,12345,76,10952523225,0.995484693877551,0.9128787878787878,0.00016647542543068994,9.28015069803223e-05
flickr,C1,12345,77,10979853044,0.9924744897959183,0.8181818181818182,0.00022677864490106003,0.00012242482625879347
flickr,C1,12345,78,10980225216,0.9916964285714285,0.9318181818181819,0.00031574688546243124,0.0002505001029931009
flickr,C1,12345,79,11002352834,0.9932780612244897,0.9318181818181819,0.00022926245219423436,0.0001676432293606922
flickr,C1,12345,80,11036641226,0.9937244897959183,0.8636363636363638,0.00026710808197094593,0.00022953265579417348
flickr,C1,12345,81,11050409385,0.9935714285714285,0.8863636363636365,0.0002424150734441355,0.0001879961637314409
flickr,C1,12345,82,11071986404,0.9944515306122448,0.8636363636363638,0.000195605292901746,0.00010171053872909397
flickr,C1,12345,83,11101358996,0.9863903061224488,0.7293123543123543,0.00037697697553085163,0.0003300691314507276
flickr,C1,12345,84,11154049584,0.9946683673469388,0.9545454545454546,0.00036185577300784644,0.00028773435042239726
flickr,C1,12345,85,11314266424,0.9917219387755101,0.803030303030303,0.00021311101409082767,0.00017302681226283312
flickr,C1,12345,86,11650557765,0.984923469387755,0.7424242424242424,0.0003388568275113357,0.0003119255125056952
flickr,C1,12345,87,11764496003,0.9878571428571428,0.7453379953379953,0.00023989441433514003,0.0001728788629407063
flickr,C1,12345,88,11765015695,0.9943877551020407,1.0,0.00019228880046284758,0.00014341900532599539
flickr,C1,12345,89,11776645404,0.9903954081632652,0.9318181818181819,0.00027908857191505376,0.00023211477673612535
flickr,C1,12345,90,12015590114,0.9903954081632652,0.9090909090909092,0.0003049391434615245,0.00028373373788781464
flickr,C1,12345,91,12031178616,0.9936989795918367,0.8863636363636365,0.00020798563127755187,0.00013594614574685693
flickr,C1,12345,92,12048726756,0.9938520408163265,0.9545454545454546,0.00021115598428878002,0.00015188133693300188
flickr,C1,12345,93,12066557153,0.9934566326530612,0.8181818181818182,0.00025309074771939777,0.00014229852240532637
flickr,C1,12345,94,12103535156,0.9911224489795918,0.840909090909091,0.00025403244399058167,0.0002037127414951101
flickr,C1,12345,95,12158276143,0.9950765306122449,0.9545454545454546,0.00038693683382007293,0.000350199785316363
flickr,C1,12345,96,12328837165,0.9830229591836734,0.8484848484848484,0.0001657897946643061,0.00013175519416108727
flickr,C1,12345,97,12373955905,0.990969387755102,1.0,0.00024392051818722393,0.00013878830941393971
flickr,C1,12345,98,12444360833,0.9882908163265305,0.6885198135198135,0.000436201888078358,0.0004225575248710811
flickr,C1,12345,99,12512072175,0.9939923469387754,0.9545454545454546,0.00022602985154662747,0.0001642796996748075
flickr,C1,12345,100,12534178685,0.9943112244897958,0.821969696969697,0.0002723478592088213,0.00025269624893553555
flickr,C1,12345,101,12598610153,0.9951147959183673,0.840909090909091,0.0002706462537389598,0.00023959371901582927
flickr,C1,12345,102,12599965145,0.9952295918367347,0.8863636363636365,0.0002433419049339136,0.00021899111743550748
flickr,C1,12345,103,12729873904,0.9824362244897957,0.8068181818181818,0.00023764992874930613,0.00021349482994992286
flickr,C1,12345,104,13153991894,0.9694005102040816,0.6427322677322678,0.0002840068827936193,0.000242074194829911
flickr,C1,12345,105,13234495505,0.9943749999999998,0.8097319347319347,0.00021704562277591322,9.810183109948412e-05
flickr,C1,12345,106,13409856383,0.9953061224489795,0.8636363636363638,0.00024050498723227065,0.00020640772709157318
flickr,C1,12345,107,13447842855,0.9885076530612245,0.7234848484848485,0.00032087355612020474,0.0002542503352742642
flickr,C1,12345,108,13579448834,0.9913903061224489,1.0,0.00021756034038844518,0.00015740157687105238
flickr,C1,12345,109,13660204414,0.9904209183673469,0.9090909090909092,0.00019818938744720072,0.0001603526179678738
flickr,C1,12345,110,13721325644,0.9885969387755101,0.7803030303030303,0.00019376095042389352,0.00013238097017165273
flickr,C1,12345,111,13861270725,0.976033163265306,0.7424242424242424,0.00024884076810849365,0.00015481762238778174
flickr,C1,12345,112,14062380939,0.986313775510204,1.0,0.0002480388793628663,0.00020021431555505842
flickr,C1,12345,113,14172932360,0.9952040816326531,0.9318181818181819,0.00022431620254792506,9.12100076675415e-05
flickr,C1,12345,114,14174434304,0.9701403061224488,0.5883595571095571,0.00017718086201057304,0.00011462075781309977
flickr,C1,12345,115,14203929291,0.9932653061224489,0.9545454545454546,0.0001933644562086556,0.00012465404870454222
flickr,C1,12345,116,14414061986,0.9903316326530611,1.0,0.00030874508138367673,0.00021381478291004896
flickr,C1,12345,117,14566072101,0.9829081632653061,0.7613636363636364,0.00021682837723346893,0.00016495323507115245
flickr,C1,12345,118,14648401332,0.9878316326530611,0.8636363636363638,0.00018200770773546537,0.00013568287249654531
flickr,C1,12345,119,14652810592,0.9904974489795917,0.821969696969697,0.00022209293456398882,0.00016239490651059896
