sample_index,sample_id,IoU_AUD_FINE,IoU_IMG_L4,IoU_IMG_FINE,IoU_IQR_OLD,IoU_IQR_FINE,IoU_IQR_FINE_EVALSPACE,delta_IQR_FINE_vs_IQR_OLD,delta_IQR_FINE_vs_AUD_FINE,delta_IQR_FINE_EVALSPACE_vs_IQR_FINE,AUD_FINE_raw_reconstruction_max_abs_error,IMG_L4_raw_reconstruction_max_abs_error,AUD_FINE_final_map_max_abs_error,IMG_L4_final_map_max_abs_error,IQR_OLD_final_map_max_abs_error
1094,AcYJvz2tqkA_000050,0.2917735316747884,0.3396499745507224,0.323293021858334,0.3033531914893617,0.2965606533430715,0.29585329588633735,-0.006792538146290161,0.004787121668283101,-0.00070735745673417,0.0,0.0,0.0,0.0,0.0
1095,Aclv9drugo0_000050,0.51597533632287,0.5252021438086681,0.5250056446150373,0.5145603618886062,0.518009332998016,0.5186893678883949,0.003448971109409782,0.0020339966751460326,0.0006800348903789333,0.0,0.0,0.0,0.0,0.0
1096,AdWWI5m-9u4_000342,0.8689467396438196,0.8917820813191376,0.8898275255191834,0.8883006272659262,0.8804344727314195,0.8838643076305451,-0.007866154534506675,0.011487733087599872,0.0034298348991256278,0.0,0.0,0.0,0.0,0.0
1097,Af4OOFNWp2Q_000000,0.2957765630524054,0.2791358182282359,0.3001436253715889,0.2918647082272853,0.29482337903788053,0.2955140409328891,0.002958670810595254,-0.0009531840145248771,0.0006906618950085486,0.0,0.0,0.0,0.0,0.0
1098,AgLNBaSMRBA_000000,0.6367182378392553,0.5823931403520083,0.6012288376131165,0.6109699693831021,0.6222574676182924,0.6227125586311687,0.011287498235190263,-0.014460770220962926,0.0004550910128763297,0.0,0.0,0.0,0.0,0.0
1099,AgVUGzrzJ20_000320,0.6461767177299463,0.5898656215005599,0.6219053747417618,0.6332058096624572,0.641166358106321,0.6410120721018687,0.007960548443863846,-0.005010359623625282,-0.00015428600445233087,0.0,0.0,0.0,0.0,0.0
1100,AgtY6m-b3Gk_000030,0.6346905169351974,0.6055586113178244,0.598147906612756,0.6140793990026553,0.618363441766938,0.6193734595926839,0.004284042764282736,-0.016327075168259375,0.0010100178257458348,0.0,0.0,0.0,0.0,0.0
1101,Ah-IBgwj2lg_000030,0.4407076279246719,0.49857040743388137,0.4554754985868397,0.4638953228493641,0.4492511184594437,0.44922909204173805,-0.014644204389920368,0.008543490534771825,-2.2026417705656165e-05,0.0,0.0,0.0,0.0,0.0
1102,Ahhba-EM4nI_000000,0.35894121268082485,0.3911886457717327,0.34958925544399533,0.3649393605292172,0.35569373783053826,0.3552057652190404,-0.009245622698678957,-0.0032474748502865913,-0.00048797261149785554,0.0,0.0,0.0,0.0,0.0
1103,AhlnqK6ONro_000030,0.5702633245186041,0.5458986886088969,0.5632789659947685,0.5708351465759386,0.5690084515544823,0.5690175942007099,-0.0018266950214562705,-0.0012548729641217449,9.142646227533469e-06,0.0,0.0,0.0,0.0,0.0
1104,AiHq9qStg00_000042,0.6174484541246719,0.668040329679123,0.6366892081149214,0.646666933418694,0.6269507803121248,0.6310524209683873,-0.019716153106569156,0.009502326187452947,0.004101640656262506,0.0,0.0,0.0,0.0,0.0
1105,Aiks9EreMFY_000171,0.3803871349061715,0.510236437581857,0.4995264510891625,0.4596907279506143,0.4501371823929381,0.4466753277430022,-0.00955354555767618,0.06975004748676661,-0.0034618546499358693,0.0,0.0,0.0,0.0,0.0
1106,AjLuenrAsbE_000030,0.4155703730401874,0.44955863808322827,0.44841985099735643,0.4316216216216216,0.4291249887356943,0.42783334835240755,-0.0024966328859272746,0.013554615695506922,-0.001291640383286774,0.0,0.0,0.0,0.0,0.0
1107,AkAdDFHQars_000030,0.09174411456261526,0.08973225338662329,0.09191362944714151,0.09050048157528627,0.09158514133063789,0.09160829060446306,0.0010846597553516163,-0.00015897323197737456,2.3149273825170957e-05,0.0,0.0,0.0,0.0,0.0
1108,AlPu_yxLT2g_000230,0.46083546083546084,0.4581729964865317,0.46842900887631306,0.4621744190713168,0.4637268307505317,0.4649522860537309,0.0015524116792149378,0.002891369915070885,0.0012254553031991744,0.0,0.0,0.0,0.0,0.0
1109,AlZv9bRtnws_000030,0.7037482461415113,0.6388353081657022,0.6330800178810907,0.673167001242711,0.678960038517092,0.6764818722424707,0.005793037274380963,-0.024788207624419356,-0.002478166274621274,0.0,0.0,0.0,0.0,0.0
1110,AlnFwT2U1xM_000163,0.4590595103904737,0.6023109669572269,0.5526907831303789,0.5480527638190955,0.49851977828168303,0.5011084367874334,-0.04953298553741248,0.03946026789120932,0.0025886585057504075,0.0,0.0,0.0,0.0,0.0
1111,Amd-OLa3tMI_000030,0.2809731098144546,0.27737867787542986,0.29725792942718765,0.3024626537041428,0.2985219045076908,0.29583635285591936,-0.0039407491964520425,0.01754879469323617,-0.002685551651771423,0.0,0.0,0.0,0.0,0.0
1112,AmipJSk2B-o_000005,0.8279770069893526,0.7491786065101785,0.8237487033195021,0.8119821752764482,0.8266996452631237,0.8269193201797226,0.014717469986675447,-0.0012773617262289427,0.00021967491659891092,0.0,0.0,0.0,0.0,0.0
1113,Ap9gDgwq1DU_000030,0.289044289044289,0.29335067360277445,0.2756156156156156,0.28974555194184043,0.28381470715566826,0.2839112815912395,-0.005930844786172174,-0.005229581888620771,9.657443557126166e-05,0.0,0.0,0.0,0.0,0.0
1114,ApgCxwAImCE_000030,0.01862741066655701,0.0,0.0,0.0,0.0019247124121570206,0.0,0.0019247124121570206,-0.01670269825439999,-0.0019247124121570206,0.0,0.0,0.0,0.0,0.0
1115,Aq3pc1q58Kw_000084,0.6614709274208549,0.6757695924124116,0.701614211550941,0.6765491243226263,0.6869204585468915,0.684593815717735,0.010371334224265283,0.02544953112603665,-0.002326642829156511,0.0,0.0,0.0,0.0,0.0
1116,Aq58qBpVkv8_000160,0.422574367528496,0.45089724888903965,0.44095656122294535,0.43237869120047484,0.4286651641799561,0.42878770566727603,-0.0037135270205187476,0.0060907966514601175,0.0001225414873199382,0.0,0.0,0.0,0.0,0.0
1117,AqjB8DGt85U_000034,0.5112361513997135,0.5329079804838104,0.5285510225411978,0.5137945376403715,0.5175600739371534,0.5175768989328311,0.0037655362967818906,0.006323922537439963,1.6824995677677812e-05,0.0,0.0,0.0,0.0,0.0
1118,Ar5_nY1UZ80_000030,0.7468384633738965,0.80083280663271,0.8335424508573819,0.779246293981068,0.7830846839111302,0.7863892781430779,0.003838389930062136,0.0362462205372337,0.003304594231947733,0.0,0.0,0.0,0.0,0.0
1119,Ar5r0pzgaRU_000030,0.746356266335888,0.533474327341088,0.662492987770672,0.6747632106560966,0.720084084352707,0.7125968384756617,0.04532087369661042,-0.026272181983181042,-0.007487245877045301,0.0,0.0,0.0,0.0,0.0
1120,AraV2kvytIY_000024,0.38159610238111574,0.4169916016796641,0.43379226958929756,0.3954067121729238,0.40147276468252535,0.40048971949155593,0.006066052509601572,0.01987666230140961,-0.0009830451909694227,0.0,0.0,0.0,0.0,0.0
1121,Arah6WF7OPM_000026,0.17853235899006695,0.1840716386918152,0.1910946949709786,0.18468488818613057,0.1832684658483384,0.1848264729620662,-0.0014164223377921836,0.004736106858271444,0.001558007113727805,0.0,0.0,0.0,0.0,0.0
1122,As1qH-6EF4I_000030,0.33499362909764857,0.4399087089579335,0.3878107673045967,0.3629748033483364,0.34966860815424783,0.35185260010505476,-0.013306195194088544,0.014674979056599258,0.0021839919508069294,0.0,0.0,0.0,0.0,0.0
1123,AsghD21CFr4_000030,0.0736422215403498,0.07719523962688968,0.06899525657611039,0.07468492298117317,0.07048458149779736,0.07042253521126761,-0.004200341483375808,-0.003157640042552437,-6.204628652975441e-05,0.0,0.0,0.0,0.0,0.0
1124,At3hmrH23NI_000400,0.04910109048040082,0.06870103092783506,0.0678753310246486,0.05354330708661417,0.05344368524043243,0.053980494443184396,-9.962184618174386e-05,0.004342594760031605,0.0005368092027519672,0.0,0.0,0.0,0.0,0.0
1125,Atrj65qRrBo_000200,0.3454263565891473,0.42763626647666547,0.46385140335573916,0.3746019566468444,0.3892865858618726,0.3783571848657126,0.014684629215028167,0.043860229272725315,-0.010929400996159966,0.0,0.0,0.0,0.0,0.0
1126,AwFuGITwrms_000030,0.16434945009338037,0.1616194596359481,0.16673684210526316,0.16471175442974795,0.16648448667283275,0.16651248843663274,0.0017727322430848014,0.002135036579452382,2.8001763799995194e-05,0.0,0.0,0.0,0.0,0.0
1127,AwJ8orGuOXg_000000,0.6835338552740189,0.6083697516180783,0.5408959537572254,0.6659155224819201,0.6487730464743168,0.6467950408863097,-0.017142476007603324,-0.034760808799702114,-0.0019780055880070924,0.0,0.0,0.0,0.0,0.0
1128,AwUYzbOW5WQ_000006,0.7014068564036222,0.5037524800874141,0.619958266198262,0.6616139466038046,0.6899813447541975,0.687077316761104,0.02836739815039291,-0.011425511649424736,-0.0029040279930935275,0.0,0.0,0.0,0.0,0.0
1129,Awtmlyq0MY8_000030,0.12980169185965884,0.13529921942758022,0.14206487882701513,0.1359279697937845,0.14036140061483093,0.14055109242435618,0.004433430821046441,0.010559708755172093,0.00018969180952524423,0.0,0.0,0.0,0.0,0.0
1130,Ax1rIOmzMWY_000000,0.6575473264696114,0.6176649082675879,0.6359466576063875,0.6529984845204589,0.6499161073825503,0.6498888469443396,-0.0030823771379085985,-0.007631219087061103,-2.7260438210774396e-05,0.0,0.0,0.0,0.0,0.0
1131,Ayr3X0IMj04_000000,0.04227973452259719,0.048483872266741834,0.04569780240634607,0.04438055217663755,0.0435695158138525,0.043279772817139364,-0.0008110363627850461,0.0012897812912553153,-0.0002897429967131382,0.0,0.0,0.0,0.0,0.0
1132,Az8NdAwKHzo_000008,0.31221585293536275,0.3535930154466085,0.3556831616281034,0.32593891869583164,0.33549277824978757,0.333298164169656,0.009553859553955935,0.023276925314424823,-0.0021946140801315517,0.0,0.0,0.0,0.0,0.0
1133,AzkP4-XZjK0_000080,0.4305290351566888,0.42073189404379113,0.40916554343830414,0.4360421586131429,0.4254581082512446,0.4248271510817845,-0.0105840503618983,-0.005070926905444195,-0.0006309571694601002,0.0,0.0,0.0,0.0,0.0
1134,AznWFbIOSZw_000030,0.5069103321954874,0.5250924191016357,0.5299967010697959,0.531172853359666,0.5272457571659177,0.5307474818872593,-0.003927096193748314,0.020335424970430283,0.0035017247213415814,0.0,0.0,0.0,0.0,0.0
1135,B-1QW7g81gA_000030,0.14213628461179664,0.15449140434161404,0.13654880234642333,0.1477498126680478,0.14232941276378921,0.14187759248285786,-0.005420399904258577,0.00019312815199257205,-0.0004518202809313532,0.0,0.0,0.0,0.0,0.0
1136,B-ABbng7Zo4_000508,0.6186088271429921,0.5942268713743215,0.5743539736713799,0.6096068424534543,0.6017818319311844,0.6029116347221894,-0.007825010522269915,-0.01682699521180775,0.0011298027910050523,0.0,0.0,0.0,0.0,0.0
1137,B-K7y3QUkkw_000030,0.5288646244060257,0.48829872204472846,0.4729573765272416,0.5156408767600522,0.5237085511644061,0.523224694797815,0.008067674404353853,-0.0051560732416195965,-0.00048385636659109554,0.0,0.0,0.0,0.0,0.0
1138,B-yqXExuYrk_000405,0.657394609536973,0.6243653465875688,0.6564221806601628,0.6513161244335828,0.6574087900054751,0.6575909442242003,0.006092665571892364,1.4180468502100751e-05,0.00018215421872513904,0.0,0.0,0.0,0.0,0.0
1139,B0TIfxXf4t0_000100,0.7235275412500441,0.5982930197967206,0.6374111908380757,0.6536093418259024,0.68102625720041,0.6790245626435766,0.027416915374507633,-0.04250128404963416,-0.002001694556833411,0.0,0.0,0.0,0.0,0.0
1140,B1vY4Y0MTq8_000074,0.7713898373167303,0.7225933382137628,0.7206886738759248,0.7504001552117184,0.7491820090833619,0.7505502567865003,-0.0012181461283565787,-0.02220782823336842,0.001368247703138481,0.0,0.0,0.0,0.0,0.0
1141,B22gKoTyOfM_000030,0.41460201163276456,0.3001227495908347,0.4509879443823903,0.4168044491206974,0.42605775688381464,0.43293963706483934,0.009253307763117224,0.011455745251050087,0.006881880181024702,0.0,0.0,0.0,0.0,0.0
1142,B2d1f3VfiYA_000171,0.47144060657118786,0.5210148250038209,0.5611572461826949,0.5188504765969555,0.5272823421950867,0.5262603028560475,0.00843186559813125,0.05584173562389888,-0.0010220393390392157,0.0,0.0,0.0,0.0,0.0
1143,B2dwWGTj7O4_000400,0.26366796586958813,0.24966404979135723,0.2477433967291743,0.2592094077642392,0.25866464549025014,0.2577974718329211,-0.0005447622739890301,-0.005003320379337983,-0.0008671736573290234,0.0,0.0,0.0,0.0,0.0
1144,B33GgQddG30_000028,0.5268559698939446,0.5570991358617379,0.5778230217576273,0.5365668148841564,0.5386447471608238,0.5397241138466912,0.0020779322766674158,0.011788777266879213,0.001079366685867389,0.0,0.0,0.0,0.0,0.0
1145,B3bZSOpO9lM_000018,0.1015142458657103,0.1328536282108939,0.13139029878080685,0.1122392560944961,0.11165988285515735,0.11274071868175502,-0.0005793732393387513,0.010145636989447052,0.0010808358265976675,0.0,0.0,0.0,0.0,0.0
1146,B5XbkI3zj3U_000059,0.6454717446738505,0.6503052601787086,0.6344544512632502,0.6491671078890563,0.6415492671836304,0.641777705557361,-0.007617840705425927,-0.003922477490220122,0.000228438373730655,0.0,0.0,0.0,0.0,0.0
1147,B5u3PG7PWDE_000030,0.619324442418025,0.6490920675374323,0.6757501147602554,0.6326657351342959,0.6385991058122206,0.6393011385944248,0.005933370677924654,0.01927466339419559,0.0007020327822042649,0.0,0.0,0.0,0.0,0.0
1148,B6V6cA5p08M_000083,0.255500282065747,0.3270881540643428,0.2912806539509537,0.2911323162949006,0.2705319512472947,0.2718194412375895,-0.02060036504760593,0.015031669181547691,0.0012874899902948211,0.0,0.0,0.0,0.0,0.0
1149,B6d2FiFv8tU_000002,0.6853165791041542,0.6644535504953576,0.6576691499132564,0.6776855104865325,0.6754274184984602,0.6755895474824729,-0.0022580919880722528,-0.009889160605694003,0.00016212898401268827,0.0,0.0,0.0,0.0,0.0
1150,B7Iab-AC3Dw_000110,0.3287166718539268,0.20499289628577227,0.21118100219096755,0.27751834556370913,0.29626364684342577,0.2832820512820513,0.01874530127971663,-0.03245302501050101,-0.01298159556137446,0.0,0.0,0.0,0.0,0.0
1151,B7WXCogPmmg_000135,0.5220130263017404,0.4929834002566544,0.4948508053868497,0.4925367687310682,0.5130259074835823,0.5096565744572715,0.020489138752514124,-0.008987118818158057,-0.0033693330263108168,0.0,0.0,0.0,0.0,0.0
1152,B7iRvj8y9aU_000030,0.5183482837867892,0.316998093162626,0.48056323862207695,0.49745531433629187,0.5107061723621248,0.5096454514841007,0.013250858025832923,-0.007642111424664422,-0.0010607208780241129,0.0,0.0,0.0,0.0,0.0
1153,B90BOtSOD2Q_000410,0.10706470772116286,0.06137843417500397,0.07861510362900023,0.08804885590599876,0.09306167400881057,0.093241010307656,0.005012818102811817,-0.014003033712352286,0.0001793362988454228,0.0,0.0,0.0,0.0,0.0
1154,B98yOZSj2GE_000012,0.0962417667570709,0.10962531444459156,0.09444507813391126,0.09712609970674486,0.09325374479108008,0.09321525067547283,-0.0038723549156647885,-0.0029880219659908225,-3.849411560724603e-05,0.0,0.0,0.0,0.0,0.0
1155,B9a-LlMTQ9o_000170,0.5509885057471264,0.744505853170286,0.6514599212047572,0.6210684148127484,0.5773939940714009,0.5818252704766237,-0.04367442074134753,0.026405488324274473,0.004431276405222784,0.0,0.0,0.0,0.0,0.0
1156,B9wRwZkoFvY_000038,0.5587687989994204,0.5455956538610788,0.578443113772455,0.5577768282261019,0.5704744285221536,0.5710157673220679,0.012697600296051714,0.01170562952273313,0.0005413387999143593,0.0,0.0,0.0,0.0,0.0
1157,BAekfGvUtFM_000030,0.012938789572407457,0.01474308645206316,0.014575876493164863,0.01379028967768258,0.013638381148367833,0.013523786660264873,-0.00015190852931474576,0.000699591575960376,-0.00011459448810295994,0.0,0.0,0.0,0.0,0.0
1158,BB3CCG8SD54_000000,0.15856074388518293,0.1727829419798229,0.1519212891230245,0.16407295850066933,0.15608086596625279,0.1564669273118966,-0.007992092534416545,-0.0024798779189301456,0.0003860613456438122,0.0,0.0,0.0,0.0,0.0
1159,BBfh0v1KH2Y_000030,0.5694721115537849,0.5494628561947821,0.5668774513727688,0.5653096903096904,0.5697912402783463,0.5698255385371447,0.004481549968655907,0.0003191287245614127,3.4298258798415304e-05,0.0,0.0,0.0,0.0,0.0
1160,BBgW_3zDdto_000030,0.5774217083847795,0.5919260568166372,0.5515686329092782,0.5802985907632203,0.5668166699276072,0.5669284736003578,-0.01348192083561317,-0.010605038457172311,0.00011180367275065439,0.0,0.0,0.0,0.0,0.0
1161,BBukw6JpCeg_000070,0.0985768649324923,0.08166242705371839,0.09265279583875162,0.09657100809418691,0.09889269707355655,0.09892166943499697,0.0023216889793696432,0.0003158321410642456,2.8972361440421368e-05,0.0,0.0,0.0,0.0,0.0
1162,BCzUvCRiBZs_000020,0.16140288091616714,0.18308203424482494,0.1692466460268318,0.16917522389459372,0.1639850922643396,0.1639254884143571,-0.005190131630254113,0.002582211348172464,-5.960384998249246e-05,0.0,0.0,0.0,0.0,0.0
1163,BE8Mv5ww4BM_000171,0.1316917322527858,0.22941695513473156,0.14832367912936634,0.15680089070328446,0.13755494058277715,0.1375157654908662,-0.01924595012050731,0.0058632083299913484,-3.9175091910953475e-05,0.0,0.0,0.0,0.0,0.0
1164,BEGgDbKEXMw_000028,0.6812779934308749,0.6643693800283956,0.6713054408331837,0.6737599191606979,0.6783475613396215,0.678309152785241,0.004587642178923601,-0.002930432091253432,-3.840855438053126e-05,0.0,0.0,0.0,0.0,0.0
1165,BEHaVb_cz44_000210,0.5006743593586093,0.6127087626487866,0.6030095501382257,0.5369265142472378,0.5400969787392764,0.5295408194796366,0.003170464492038616,0.03942261938066716,-0.010556159259639819,0.0,0.0,0.0,0.0,0.0
1166,BFEeNJkKx6g_000030,0.45321688910800434,0.5186633344082554,0.5014025245441796,0.4729878721058434,0.46677789061366604,0.46613545816733065,-0.0062099814921773855,0.013561001505661696,-0.0006424324463353837,0.0,0.0,0.0,0.0,0.0
1167,BGVT6ozn17E_000026,0.3338444337965181,0.38177540494072937,0.3934092914412859,0.39501779359430605,0.36674842326559215,0.3636837532580365,-0.028269370328713905,0.032903989469074024,-0.00306467000755567,0.0,0.0,0.0,0.0,0.0
1168,BGtTepVOst4_000252,0.43608251488975663,0.45431075233627866,0.46185281385281385,0.44971341230416506,0.45143350993875175,0.45421628280264287,0.0017200976345866925,0.01535099504899512,0.0027827728638911142,0.0,0.0,0.0,0.0,0.0
1169,BHajqlL5wmw_000500,0.11217733083106123,0.1193762679501969,0.11574903969270166,0.11771058315334773,0.11193950743789972,0.11201866977829639,-0.005771075715448007,-0.00023782339316150147,7.916234039666292e-05,0.0,0.0,0.0,0.0,0.0
1170,BHf4pvm-gGM_000030,0.24361185983827494,0.2612556666459666,0.26279504557139516,0.2519149916489086,0.25093174612004226,0.25104346374311315,-0.000983245528866361,0.007319886281767329,0.00011171762307088384,0.0,0.0,0.0,0.0,0.0
1171,BIFzpJ9D6-w_000063,0.13804356921703717,0.206294289287203,0.22459190377520594,0.16580675422138838,0.1677213036674151,0.17255191314430274,0.001914549446026731,0.02967773445037794,0.004830609476887626,0.0,0.0,0.0,0.0,0.0
1172,BKE_Z-iGErM_000041,0.36653560506771515,0.3606799424547588,0.3725947083583885,0.3652848801363653,0.36967723466685753,0.37080656673804424,0.0043923545304922484,0.0031416295991423815,0.001129332071186706,0.0,0.0,0.0,0.0,0.0
1173,BLEthZXy35s_000250,0.6071772382072949,0.6764776694354159,0.6858867738557259,0.6397736916548797,0.6464211975223675,0.6452942523471491,0.006647505867487746,0.03924395931507263,-0.0011269451752183857,0.0,0.0,0.0,0.0,0.0
1174,BMgYWTTJv3s_000240,0.06068384506532399,0.01107551984363972,0.05353743346672365,0.020042325407693264,0.06092966994988768,0.059523390474849516,0.04088734454219442,0.0002458248845636918,-0.001406279475038165,0.0,0.0,0.0,0.0,0.0
1175,BNfeHeas6hA_000076,0.6250034172612702,0.6901045856798069,0.7037954906661639,0.6434593418547729,0.6575637116096711,0.6567375500313121,0.01410436975489815,0.03256029434840091,-0.0008261615783590193,0.0,0.0,0.0,0.0,0.0
1176,BNrmXcZQ-p4_000030,0.37746679515649223,0.5022861603657857,0.5518176216882317,0.4300033411293017,0.45035762516880906,0.4459687004754358,0.020354284039507342,0.07289083001231683,-0.004388924693373264,0.0,0.0,0.0,0.0,0.0
1177,BNxowL6utbQ_000030,0.7004159438162323,0.6820705489459403,0.6771165759339215,0.6921486308665956,0.6888007514873187,0.6892614087094484,-0.0033478793792769412,-0.011615192328913615,0.0004606572221297345,0.0,0.0,0.0,0.0,0.0
1178,BOgYLyIbVN8_000031,0.6421673819742489,0.6626660079625701,0.665709314849079,0.6583052397005885,0.6620260580866557,0.6622104381802958,0.003720818386067193,0.01985867611240677,0.00018438009364007968,0.0,0.0,0.0,0.0,0.0
1179,BQPk4cmN__4_000030,0.2059221086423925,0.23456671317904057,0.220120106560708,0.21768251841929,0.2084134923688598,0.20719112584470228,-0.009269026050430201,0.0024913837264673167,-0.0012223665241575254,0.0,0.0,0.0,0.0,0.0
1180,BQsQzaDrHKY_000210,0.26644581164221487,0.19236288762712922,0.25286480555894186,0.24203286443420888,0.2641269644462354,0.26366052664111755,0.022094100012026524,-0.0023188471959794676,-0.0004664378051178475,0.0,0.0,0.0,0.0,0.0
1181,BR3U7WaCP-4_000005,0.5243083457697164,0.39359806907648986,0.3975865536560839,0.44034352022058826,0.45817659727207466,0.45760229720028717,0.0178330770514864,-0.06613174849764175,-0.0005743000717874924,0.0,0.0,0.0,0.0,0.0
1182,BR5NGmkK8w4_000056,0.4689690752936178,0.5057437407952872,0.4703536860047483,0.47855439596172306,0.4687983496647757,0.4688125720526667,-0.009756046296947374,-0.00017072562884212772,1.4222387891005273e-05,0.0,0.0,0.0,0.0,0.0
1183,BR_GZnsBJT4_000045,0.13309643030205137,0.15099596044017272,0.15484706042645957,0.15296689569019362,0.14928437707591038,0.1484238967277094,-0.003682518614283231,0.016187946773859013,-0.0008604803482009926,0.0,0.0,0.0,0.0,0.0
1184,BRhvg3c0Jq4_000030,0.5298653954010095,0.5633132782985868,0.5419072714021416,0.5467406224612713,0.5352017937219731,0.5349802316125957,-0.011538828739298235,0.0053363983209635535,-0.0002215621093774045,0.0,0.0,0.0,0.0,0.0
1185,BS1fqEDAvh0_000330,0.3201811125485123,0.36129431162407255,0.3556449149954189,0.33909580925557226,0.3373528984454453,0.3372064875332849,-0.001742910810126952,0.017171785896933023,-0.00014641091216038848,0.0,0.0,0.0,0.0,0.0
1186,BT2JPFpMrzM_000002,0.42784801747534257,0.482932756198504,0.4977564229837589,0.44428670360110806,0.44730777288916823,0.44496511506820785,0.003021069288060174,0.019459755413825663,-0.002342657820960381,0.0,0.0,0.0,0.0,0.0
1187,BT2JPFpMrzM_000018,0.4891419304801523,0.5554256220008872,0.5780137361479796,0.5071873854052071,0.5118011041535441,0.5114599918539637,0.004613718748336937,0.022659173673391764,-0.0003411122995803373,0.0,0.0,0.0,0.0,0.0
1188,BUGx2e7OgFE_000030,0.26281043696950646,0.2936596218020022,0.312406576980568,0.27490956922065113,0.2817186183656276,0.28262339418526033,0.006809049144976487,0.01890818139612116,0.0009047758196327194,0.0,0.0,0.0,0.0,0.0
1189,BUSFTmkQTvw_000030,0.24558805753656474,0.23893660798850386,0.22972642465322665,0.24272843470399352,0.24017259430819507,0.24036784525130808,-0.0025558403957984532,-0.005415463228369666,0.00019525094311301228,0.0,0.0,0.0,0.0,0.0
1190,BUyHfzUvQX0_000005,0.43579841668275726,0.4368988463661988,0.41389775936238155,0.4349063005689826,0.421196995156667,0.4200804409354983,-0.013709305412315631,-0.014601421526090286,-0.0011165542211686863,0.0,0.0,0.0,0.0,0.0
1191,BVMzjiOUpZo_000031,0.6411680354582193,0.6320356797123496,0.7251184834123223,0.6710135310579614,0.6669142527028142,0.6676674746584399,-0.004099278355147118,0.025746217244594916,0.0007532219556256603,0.0,0.0,0.0,0.0,0.0
1192,BWVovghBe2c_000030,0.3487810358386698,0.31063925401640263,0.447467063557687,0.31881249297831704,0.3648102402874467,0.36260249354150287,0.045997747309129644,0.016029204448776868,-0.002207746745943817,0.0,0.0,0.0,0.0,0.0
1193,BWlYf-hKucs_000083,0.10712246374053067,0.09980139026812314,0.1034444730360622,0.10628895184135978,0.10556326668417301,0.10511766903249907,-0.0007256851571867673,-0.001559197056357653,-0.00044559765167394294,0.0,0.0,0.0,0.0,0.0
1194,BWvKAcOV_co_000030,0.6368929212556402,0.5918386804595509,0.6105743554886633,0.6253992837092247,0.6294909815742136,0.6293991833560179,0.0040916978649888636,-0.007401939681426661,-9.179821819571554e-05,0.0,0.0,0.0,0.0,0.0
1195,BXoTkN2Frl4_000118,0.5699792734809643,0.5652287095574563,0.576334453154162,0.5680599427018291,0.5702205882352941,0.5702731517223631,0.0021606455334649555,0.0002413147543297578,5.2563487069057224e-05,0.0,0.0,0.0,0.0,0.0
1196,BYBRY2mupcc_000030,0.2387744083505804,0.2726027397260274,0.2761971602872105,0.27618288144603936,0.25052251567547024,0.25770816967792615,-0.025660365770569127,0.011748107324889845,0.00718565400245591,0.0,0.0,0.0,0.0,0.0
1197,BZTmMcmbNNg_000000,0.7041186642959788,0.6994377866548306,0.6805836249815153,0.7063875733110844,0.6991796253214154,0.6978454298110155,-0.00720794798966895,-0.004939038974563381,-0.001334195510399927,0.0,0.0,0.0,0.0,0.0
1198,BZU01hhyVKs_000480,0.35089141004862234,0.3802944628187347,0.3553077283860545,0.36149977592989097,0.3556271690629648,0.35599900224494885,-0.005872606866926144,0.004735759014342478,0.00037183318198402704,0.0,0.0,0.0,0.0,0.0
1199,B_ZxmAiGJFQ_000170,0.23990449923846374,0.25930459222992885,0.25803262481463174,0.2499350255566144,0.24642857142857144,0.24731091002219566,-0.0035064541280429573,0.006524072190107699,0.0008823385936242156,0.0,0.0,0.0,0.0,0.0
1200,BaBT2r8L6E4_000013,0.6289829077864528,0.5896957749480526,0.5832426839298507,0.6122746167491858,0.6087967857898076,0.6079312623925975,-0.0034778309593782586,-0.020186121996645268,-0.0008655233972100218,0.0,0.0,0.0,0.0,0.0
1201,BaZGT-2NhEA_000157,0.47412464214930633,0.5104314841156946,0.5202069188490139,0.4883931947069943,0.49387442572741197,0.4901588266585607,0.005481231020417643,0.01974978357810564,-0.003715599068851272,0.0,0.0,0.0,0.0,0.0
1202,BbNHWQrTu2o_000030,0.6481627919236649,0.6945058683449566,0.7070365146528758,0.7193732193732194,0.681809153590784,0.6844088016210508,-0.03756406578243543,0.033646361667119096,0.002599648030266799,0.0,0.0,0.0,0.0,0.0
1203,BbVoVbQHoXo_000030,0.45821325648414984,0.5429727995260898,0.4321064240419079,0.4756065049320181,0.4485683987274655,0.4492545479414581,-0.027038106204552603,-0.009644857756684333,0.0006861492139925707,0.0,0.0,0.0,0.0,0.0
1204,BbWdsbZ9TsM_000130,0.4546766483268693,0.4677097203728362,0.4715447154471545,0.4587518268602879,0.4625481435834232,0.46239837398373984,0.0037963167231352957,0.007871495256553895,-0.00014976959968338033,0.0,0.0,0.0,0.0,0.0
1205,BeHNQZRpizU_000098,0.6350356223432916,0.5563695363587197,0.5854397834912043,0.6279556510917524,0.6233796030744522,0.6236225895316805,-0.0045760480173002716,-0.011656019268839413,0.00024298645722831136,0.0,0.0,0.0,0.0,0.0
1206,BfQ3-G4gjlM_000030,0.0304683238525676,0.03887839315899374,0.03346027127636815,0.034341926134117955,0.032062320623206235,0.03223280161576192,-0.0022796055109117197,0.0015939967706386365,0.0001704809925556841,0.0,0.0,0.0,0.0,0.0
