sample_index,sample_id,IoU_AUD,IoU_IMG,IoU_IQR,IoU_OBJ,IoU_OGL,IoU_SAMPLE_ORACLE,IoU_PIXEL_ORACLE,IoU_BINARY_PIXEL_ORACLE,IoU_REGION_ORACLE,region_oracle_components,disagreement_mean,disagreement_max,disagreement_std,disagreement_top10_mass,disagreement_top20_mass,disagreement_top30_mass,AUD_IMG_Pearson,mask_IoU,area_AUD,area_IMG,area_ratio_IMG_AUD,centroid_distance,components_AUD,components_IMG,GT_overlap_AUD,GT_overlap_IMG,energy_GT_INTERIOR,energy_GT_BOUNDARY_1PX,energy_GT_EXTERIOR,group_IMG_ONLY,group_AUD_ONLY,group_BOTH_SUCCESS,group_BOTH_FAIL,group_OGL_RESCUE,E_AUD_CTRL_RAW_PEAK,E_IMG_CTRL_RAW_PEAK,DELTA_CTRL_RAW_PEAK,IoU_SAMPLE_CTRL_RAW_PEAK,IoU_D20_CTRL_RAW_PEAK,E_AUD_CTRL_NEG_ENTROPY,E_IMG_CTRL_NEG_ENTROPY,DELTA_CTRL_NEG_ENTROPY,IoU_SAMPLE_CTRL_NEG_ENTROPY,IoU_D20_CTRL_NEG_ENTROPY,E_AUD_CTRL_NEG_AREA,E_IMG_CTRL_NEG_AREA,DELTA_CTRL_NEG_AREA,IoU_SAMPLE_CTRL_NEG_AREA,IoU_D20_CTRL_NEG_AREA,E_AUD_CTRL_TOP20_CONCENTRATION,E_IMG_CTRL_TOP20_CONCENTRATION,DELTA_CTRL_TOP20_CONCENTRATION,IoU_SAMPLE_CTRL_TOP20_CONCENTRATION,IoU_D20_CTRL_TOP20_CONCENTRATION,E_AUD_CTRL_NEG_COMPONENTS,E_IMG_CTRL_NEG_COMPONENTS,DELTA_CTRL_NEG_COMPONENTS,IoU_SAMPLE_CTRL_NEG_COMPONENTS,IoU_D20_CTRL_NEG_COMPONENTS,E_AUD_SEMANTIC_SLOT,E_IMG_SEMANTIC_SLOT,DELTA_SEMANTIC_SLOT,IoU_SAMPLE_SEMANTIC_SLOT,IoU_D20_SEMANTIC_SLOT,IoU_LOCAL20_SEMANTIC_SLOT,E_AUD_RECIPROCAL_L4,E_IMG_RECIPROCAL_L4,DELTA_RECIPROCAL_L4,IoU_SAMPLE_RECIPROCAL_L4,IoU_D20_RECIPROCAL_L4,IoU_LOCAL20_RECIPROCAL_L4
5,10016382545,0.6273317650177264,0.4964880422120195,0.6053913335572724,0.3830998068784156,0.6365752715985514,0.6273317650177264,0.6468058750663599,0.68715349279265,0.6734522364366421,9,0.05889339745044708,0.18717718124389648,0.04323456436395645,0.24780745332569826,0.43845325990707507,0.5844106295061682,0.9570069071630278,0.735141012124407,0.5852798150510204,0.46432557397959184,0.7933394626621718,15.886987530193748,1,1,21636.0,16562.0,0.5162116289138794,0.02021375112235546,0.4635745584964752,False,True,False,False,False,0.005723058246076107,0.023417705669999123,0.017694647423923016,0.4964880422120195,0.5500855578370979,-0.9953269054233465,-0.993426415101664,0.0019004903216824909,0.4964880422120195,0.5500855578370979,-0.5852798150510204,-0.46432557397959184,0.1209542410714286,0.4964880422120195,0.5500855578370979,0.28062235558628895,0.29913912433476464,0.018516768748475687,0.4964880422120195,0.5500855578370979,-1.0,-1.0,0.0,0.6273317650177264,0.6273317650177264,0.15512412954412597,0.17020681833428364,0.015082688790157672,0.4964880422120195,0.5500855578370979,0.5500855578370979,0.16120725139411402,0.17048242008314657,0.009275168689032554,0.4964880422120195,0.5500855578370979,0.5495362923924575
6,10031203703,0.8400152418279306,0.8113295755082414,0.8283055801356823,0.4386279882830955,0.8394592499850951,0.8400152418279306,0.8423166234121021,0.8496242570239062,0.8397536277273202,14,0.05614836886525154,0.1732780635356903,0.037531860172748566,0.2321782325578767,0.40750747271233184,0.5532772343652975,0.9615423265824876,0.9489651928504234,0.7407525510204082,0.7456752232142857,1.0066455015066724,3.9220068425193775,1,2,32176.0,31731.0,0.6011537313461304,0.02932732179760933,0.3695189654827118,False,False,True,False,False,0.005409377161413431,0.02145574241876602,0.01604636525735259,0.8113295755082414,0.8273020134228188,-0.9952175784270068,-0.99371897819702,0.001498600229986713,0.8113295755082414,0.8273020134228188,-0.7407525510204082,-0.7456752232142857,-0.004922672193877542,0.8400152418279306,0.8400152418279306,0.25912858388870247,0.26095347377778855,0.0018248898890860787,0.8113295755082414,0.8273020134228188,-1.0,-2.0,-1.0,0.8400152418279306,0.8400152418279306,0.2443070803508145,0.2845481423971198,0.04024106204630529,0.8113295755082414,0.8273020134228188,0.8273020134228188,0.23839469922343604,0.2636620984680621,0.025267399244626065,0.8113295755082414,0.8273020134228188,0.8350481789972236
7,10035917404,0.681939433971851,0.638945962605301,0.6680251662039277,0.508176646171901,0.6950018557466288,0.681939433971851,0.6920033104019034,0.6987954830614805,0.6952017175953665,6,0.07178059220314026,0.20666050910949707,0.04645979404449463,0.2224912779281671,0.39191546548577777,0.5397112008000611,0.9569384448376438,0.9156222023276633,0.7069913903061225,0.6576450892857143,0.9302024017590348,2.5156075502438795,1,1,27847.0,25797.0,0.7353013753890991,0.01374074723571539,0.2509579062461853,False,False,True,False,False,0.005447861738502979,0.022042756900191307,0.016594895161688328,0.638945962605301,0.6630011949861433,-0.9956932821057775,-0.9947432053872661,0.0009500767185113279,0.638945962605301,0.6630011949861433,-0.7069913903061225,-0.6576450892857143,0.049346301020408156,0.638945962605301,0.6630011949861433,0.2621754899950128,0.2676587111170566,0.005483221122043802,0.638945962605301,0.6630011949861433,-1.0,-1.0,0.0,0.681939433971851,0.681939433971851,0.19531133784929744,0.18108136526928886,-0.014229972580008576,0.681939433971851,0.681939433971851,0.6630011949861433,0.21340155919644832,0.19228182300854768,-0.02111973618790064,0.681939433971851,0.681939433971851,0.6630011949861433
8,10045181004,0.6421705522040332,0.6054505104305371,0.6371030145376118,0.47009041735693896,0.6487230800301099,0.6421705522040332,0.7311568059430927,0.7323670511381035,0.5955197498130397,3,0.09256147593259811,0.26720336079597473,0.0543920062482357,0.211067447832447,0.3813600260128366,0.5230887598925215,0.967338350338009,0.7143741190222436,0.5791214923469388,0.41470025510204084,0.7160850712368367,14.558081524812133,1,1,21525.0,17519.0,0.424621045589447,0.020511865615844727,0.5548670887947083,False,False,True,False,False,0.0057569509372115135,0.02332681603729725,0.017569865100085735,0.6054505104305371,0.6350149841879563,-0.9954713203791459,-0.9917710252564826,0.003700295122663233,0.6054505104305371,0.6350149841879563,-0.5791214923469388,-0.41470025510204084,0.16442123724489793,0.6054505104305371,0.6350149841879563,0.2806832787250814,0.3117626358957506,0.031079357170669175,0.6054505104305371,0.6350149841879563,-1.0,-1.0,0.0,0.6421705522040332,0.6421705522040332,0.18098549933181252,0.20119377275625377,0.02020827342444126,0.6054505104305371,0.6350149841879563,0.6350149841879563,0.18373774221234102,0.20012419305623697,0.01638645084389595,0.6054505104305371,0.6350149841879563,0.6350149841879563
9,10060697266,0.86928011404134,0.7855379938216113,0.8191800760087329,0.5993507258078081,0.7931000313785074,0.86928011404134,0.8881515503179092,0.8880627450980392,0.8616522586143918,5,0.06053362041711807,0.20395460724830627,0.04802890494465828,0.266965973482257,0.4668566470589286,0.6112149785349328,0.9775833380943915,0.8405468467580269,0.6051698022959183,0.5110212053571429,0.844426148526264,6.724088467440135,1,1,28243.0,24496.0,0.47100725769996643,0.027089640498161316,0.5019031167030334,False,False,True,False,False,0.0058330390602350235,0.023050891235470772,0.01721785217523575,0.7855379938216113,0.7875362640498422,-0.9942030607790445,-0.9905841125036011,0.003618948275443401,0.7855379938216113,0.7875362640498422,-0.6051698022959183,-0.5110212053571429,0.09414859693877542,0.7855379938216113,0.7875362640498422,0.28283942384491223,0.305678570552265,0.022839146707352764,0.7855379938216113,0.7875362640498422,-1.0,-1.0,0.0,0.86928011404134,0.86928011404134,0.23868154594865976,0.2726221434501388,0.03394059750147904,0.7855379938216113,0.7875362640498422,0.7875362640498422,0.252347439142632,0.28260865354281206,0.030261214400180036,0.7855379938216113,0.7875362640498422,0.7875362640498422
10,10061269855,0.6964758159998831,0.637073577847658,0.6739031044908192,0.48323581173568386,0.6385591238894001,0.6964758159998831,0.7170449634122714,0.7077381296628303,0.6945429779505662,6,0.09003393352031708,0.2779805362224579,0.06126737967133522,0.2190313094757037,0.39300517193939843,0.5450816186868549,0.9770704881257443,0.8526336401018211,0.5028898278061225,0.4399314413265306,0.874806800618238,9.499489976342474,1,1,24173.0,21671.0,0.5241965651512146,0.031398966908454895,0.4444045126438141,False,False,True,False,False,0.0058042374439537525,0.02439376525580883,0.018589527811855078,0.637073577847658,0.6848698346805432,-0.992448703174751,-0.9847473649564285,0.007701338218322529,0.637073577847658,0.6848698346805432,-0.5028898278061225,-0.4399314413265306,0.06295838647959184,0.637073577847658,0.6848698346805432,0.3064037507261115,0.34790547456219745,0.04150172383608597,0.637073577847658,0.6848698346805432,-1.0,-1.0,0.0,0.6964758159998831,0.6964758159998831,0.28069337610960676,0.33529645563623006,0.0546030795266233,0.637073577847658,0.6848698346805432,0.6848698346805432,0.27918475236232426,0.32596137644044504,0.046776624078120776,0.637073577847658,0.6848698346805432,0.6964758159998831
11,10067897816,0.3571332926665972,0.2754713601146491,0.33872710767856373,0.4838752978287862,0.43793823261788795,0.3571332926665972,0.36244594492071924,0.3839795086738852,0.380118138596744,16,0.07978540658950806,0.24957603216171265,0.056299567222595215,0.2408622435417857,0.4195539280640463,0.5671465222471017,0.9019769130179405,0.8835145137041749,0.6785514987244898,0.6198182397959183,0.9134431814844185,9.576522334994626,1,1,13192.0,10358.0,0.36534595489501953,0.011606553569436073,0.6230475902557373,False,False,False,True,False,0.005544889252632856,0.021999498829245567,0.01645460957661271,0.2754713601146491,0.3104161397348727,-0.9959000175144828,-0.9936576767696591,0.0022423407448236565,0.2754713601146491,0.3104161397348727,-0.6785514987244898,-0.6198182397959183,0.05873325892857151,0.2754713601146491,0.3104161397348727,0.26486247183721046,0.276284157388993,0.011421685551782523,0.2754713601146491,0.3104161397348727,-1.0,-1.0,0.0,0.3571332926665972,0.3571332926665972,0.16501614951477528,0.21446785303319127,0.04945170351841599,0.2754713601146491,0.3104161397348727,0.3104161397348727,0.1861132735546247,0.21579159723077496,0.029678323676150253,0.2754713601146491,0.3104161397348727,0.3195512772826685
12,10069511285,0.8027168069650958,0.7510930848003682,0.7868867975553031,0.36791448871639176,0.7828845602979089,0.8027168069650958,0.8687722931768496,0.8794612612124333,0.8679474052918036,2,0.12245501577854156,0.25585466623306274,0.04916692525148392,0.17211258926978384,0.30925670525298454,0.43268134580117285,0.9751044679163469,0.7861553965013824,0.7713050063775511,0.6063655931122449,0.7861553965013823,3.8115909623331907,1,1,32453.0,27546.0,0.6251883506774902,0.027548877522349358,0.34726276993751526,False,False,True,False,False,0.005526246502995491,0.022451011463999748,0.016924764961004257,0.7510930848003682,0.7990889011595803,-0.9957645173362576,-0.9929814980676702,0.0027830192685873723,0.7510930848003682,0.7990889011595803,-0.7713050063775511,-0.6063655931122449,0.16493941326530615,0.7510930848003682,0.7990889011595803,0.2560186740214488,0.281921068085738,0.025902394064289236,0.7510930848003682,0.7990889011595803,-1.0,-1.0,0.0,0.8027168069650958,0.8027168069650958,0.2395596465221903,0.21038099498361268,-0.029178651538577627,0.8027168069650958,0.8027168069650958,0.7990889011595803,0.2447615527526562,0.20705040109955408,-0.037711151653102126,0.8027168069650958,0.8027168069650958,0.7966328376996302
13,10079676496,0.7591026527932685,0.7305342219075616,0.773411141198106,0.4738142025275379,0.8400559139060579,0.7591026527932685,0.8006326672324666,0.8352197160926091,0.7720794861501405,4,0.1059439554810524,0.29723304510116577,0.07942340523004532,0.24780216844755268,0.4374503948728756,0.5900026263989139,0.9173042857061333,0.8134260580740587,0.7663624043367347,0.6264150191326531,0.8173874600161235,12.432862277190928,1,1,30772.0,26679.0,0.6628404259681702,0.028172163292765617,0.30898740887641907,False,False,True,False,False,0.005538327619433403,0.021861590445041656,0.016323262825608253,0.7305342219075616,0.7247383148512799,-0.995481857909188,-0.9932961200110305,0.0021857378981574582,0.7305342219075616,0.7247383148512799,-0.7663624043367347,-0.6264150191326531,0.13994738520408168,0.7305342219075616,0.7247383148512799,0.2596544218215463,0.2806443298492991,0.0209899080277528,0.7305342219075616,0.7247383148512799,-1.0,-1.0,0.0,0.7591026527932685,0.7591026527932685,0.22973146880158063,0.2189572438535935,-0.010774224947987132,0.7591026527932685,0.7591026527932685,0.7247383148512799,0.26746921271491686,0.22399336196974662,-0.04347585074517024,0.7591026527932685,0.7591026527932685,0.7782590430386348
14,10080652613,0.8630861423220973,0.7438118811881188,0.8363178259695851,0.4899693645617156,0.8060779371849555,0.8630861423220973,0.8772231080583834,0.8750510412413229,0.8525207566549687,4,0.07606469094753265,0.24320894479751587,0.06122255697846413,0.26908373419792625,0.47108901912809764,0.6166777282085871,0.9521311375935596,0.8276678455557829,0.6691446109693877,0.5770687181122449,0.862397617274758,14.963125894208014,1,1,29880.0,25507.0,0.7409729957580566,0.027823954820632935,0.23120306432247162,False,False,True,False,False,0.005673134233802557,0.022426335141062737,0.01675320090726018,0.7438118811881188,0.8179683001484983,-0.9900354242359686,-0.9892640647012272,0.0007713595347413893,0.7438118811881188,0.8179683001484983,-0.6691446109693877,-0.5770687181122449,0.0920758928571428,0.7438118811881188,0.8179683001484983,0.28292494466494594,0.2994152603303555,0.01649031566540954,0.7438118811881188,0.8179683001484983,-1.0,-1.0,0.0,0.8630861423220973,0.8630861423220973,0.28343820162104477,0.26965375868797403,-0.01378444293307074,0.8630861423220973,0.8630861423220973,0.8179683001484983,0.3108944126380944,0.27551626496875986,-0.03537814766933456,0.8630861423220973,0.8630861423220973,0.8630233464201157
