sample_id,IoU_ORIGINAL_AUD,IoU_T2_CHUNK1,IoU_T2_CHUNK2,IoU_T2_RAW_MEAN,IoU_T2_RAW_GEO,IoU_T2_NORM_MEAN,IoU_T2_NORM_GEO,IoU_T4_CHUNK1,IoU_T4_CHUNK2,IoU_T4_CHUNK3,IoU_T4_CHUNK4,IoU_T4_RAW_MEAN,IoU_T4_RAW_GEO,IoU_T4_NORM_MEAN,IoU_T4_NORM_GEO,IoU_OGL_REFERENCE,original_pred_area,gt_area,is_over_expansion,T2_map_pearson,T2_map_spearman,T2_map_js_divergence,T4_map_pearson,T4_map_spearman,T4_map_js_divergence,delta_T2_RAW_MEAN,delta_T2_RAW_GEO,delta_T4_RAW_MEAN,delta_T4_RAW_GEO,delta_OGL
dBl76lmp-d0_000035,0.4961814003784807,0.49721817459266127,0.49649176849094706,0.49698582157410837,0.49698582157410837,0.497003367003367,0.49698582157410837,0.49265718219366683,0.5108831049629581,0.5077003666841278,0.4936771716101695,0.5019727163300789,0.5020895322790947,0.501486057772583,0.5016877778149126,0.49538517441860463,24943,19332,True,0.9988127264296958,0.9987090501956347,1.9078863230419176e-06,0.994521615710128,0.9940858030053099,1.275910016178029e-05,0.0008044211956276803,0.0008044211956276803,0.005791315951598208,0.005908131900614011,-0.0007962259598760513
dBxAjOGP6os_000069,0.7061647416702315,0.6607474158494566,0.7043387646835922,0.681841011825944,0.6816231513602337,0.6812936185741003,0.6815899963490325,0.6451404724002926,0.6760933605257194,0.7031176192725554,0.6656126130138511,0.672863122833866,0.672620922384702,0.6723184169102766,0.6726217262172621,0.712699203187251,20595,15301,True,0.9973271914521505,0.997591820797042,1.1528166964928715e-05,0.998257564453442,0.9985913771990639,7.823020565925098e-06,-0.024323729844287434,-0.024541590309997807,-0.03330161883636551,-0.03354381928552952,0.00653446151701953
dCcCTlI_neI_000722,0.1711725790488097,0.17286548477037192,0.15825467154690812,0.16533333333333333,0.16530006539564365,0.165650047890306,0.16575031525851197,0.17397289284201609,0.16761030349400663,0.1613473436119022,0.15394706020145232,0.1639884219982034,0.163939333466374,0.1642425151197081,0.16439041472810045,0.19703783654134438,19197,3286,True,0.9958390351712869,0.9950752655611249,3.81798594720022e-06,0.9970792566017,0.996267933178738,2.516699928013708e-06,-0.0058392457154763655,-0.005872513653166045,-0.0071841570506062935,-0.00723324558243571,0.025865257492534682
dEZKBTNubi8_000365,0.7353206865401988,0.73833612344421,0.7332781039513021,0.7360492485967771,0.7360225955967555,0.7359959445269219,0.7359959445269219,0.746513353115727,0.7229414261460102,0.7295073130412908,0.7360588064889919,0.7350813743218807,0.735117540687161,0.7350813743218807,0.7351323976269715,0.7596987292771186,27341,20684,True,0.9997744411550691,0.9995154953820654,1.1245439966996813e-06,0.9991662563140044,0.9989247397514257,2.3377875058375896e-06,0.0007285620565783413,0.0007019090565567598,-0.00023931221831807736,-0.00020314585303782273,0.02437804273691979
dEalicSMdE8_000155,0.17147768784471026,0.16629996953593068,0.17253625332938738,0.1696757292551685,0.1696637168141593,0.16954846009688485,0.16962168666171215,0.15482394048013495,0.16934146943670417,0.17544832686263634,0.16671544596473256,0.167650861315909,0.16766822723778912,0.1674277547321086,0.16772052401746726,0.15351941747572814,27198,5512,True,0.9939752553977399,0.9916072325064348,4.304449055567313e-06,0.9896082883794364,0.987710540570291,7.284776987337023e-06,-0.001801958589541769,-0.001813971030550976,-0.003826826528801258,-0.003809460606921139,-0.01795827036898212
dEuEtrdRX9o_000030,0.4028966057149248,0.4016306472329257,0.40149833518312983,0.4012349112755187,0.4012349112755187,0.40116796440489433,0.4012125931694293,0.39573577213376676,0.4030925533102601,0.3962564496651663,0.39909969257795347,0.39828032850135037,0.39828032850135037,0.39830228199757467,0.3983461962513782,0.46406061418801126,17689,7399,True,0.9995309447509476,0.9991664608053296,6.839070692512601e-07,0.9990883823363909,0.9984594264737984,1.7708096237480458e-06,-0.001661694439406114,-0.001661694439406114,-0.004616277213574438,-0.004616277213574438,0.06116400847308645
dFKYXLU3hWg_000098,0.2453708287949302,0.2357978875249786,0.2532849327675239,0.24399369830641984,0.24386163460119076,0.24455958549222798,0.24486166007905139,0.2384526558891455,0.23126458236117592,0.23882035466461063,0.27731848602440806,0.24429437570858184,0.244234180958013,0.24452338661930137,0.24507961625951932,0.25308957205596977,20198,4956,True,0.9932007077291994,0.9914319183354716,1.945474173608761e-05,0.9934725095105755,0.9930711058339775,1.8158680273010094e-05,-0.0013771304885103475,-0.0015091941937394326,-0.0010764530863483501,-0.0011366478369171928,0.007718743261039579
dFcVaitADW8_000130,0.43198642085906924,0.424246638850255,0.4412004801920768,0.43301062573789845,0.43301062573789845,0.43275902761387774,0.4328407535055002,0.43741283962490984,0.41701421588412035,0.44974379188017344,0.4302720297605208,0.43560085328276843,0.4356689105906893,0.43544183842691303,0.4358135344050837,0.4791042144242638,18437,11934,True,0.9994150886070071,0.9992525241256206,9.116378301730422e-07,0.9982286477531076,0.997905792539585,2.1581966808250408e-06,0.0010242048788292046,0.0010242048788292046,0.0036144324236991876,0.0036824897316200533,0.04711779356519458
dGD-Y3XEHgI_000010,0.4974976978820515,0.48927192388838026,0.5134325942709176,0.5010842502610232,0.5011043733183407,0.5012249487931242,0.5011848817126562,0.4883928918614146,0.4915601639739571,0.5157394158740847,0.5175655034661026,0.504327174656845,0.5043268263232039,0.5044660819184035,0.5044678795685075,0.4957968242672241,17108,20295,False,0.9985833979765698,0.9983026400720382,1.152515870582639e-06,0.997381732647561,0.9973639123747898,2.087575612280294e-06,0.003586552378971708,0.003606675436289175,0.006829476774793453,0.00682912844115241,-0.0017008736148274028
dHebN5DsE2g_000006,0.6183721025305589,0.5908879230052778,0.6138539982589231,0.6097502111741282,0.6097502111741282,0.6097168597168597,0.6088423081556439,0.5757367274395138,0.6022372425787581,0.6102750809061489,0.576618690285808,0.6009655667717352,0.6009895459261033,0.6008696692863127,0.6006059881194434,0.6834940167627538,24197,15390,True,0.9974710970466164,0.9969463458948593,2.285758483536513e-06,0.9955111820012862,0.9944359000921729,3.392899085418422e-06,-0.008621891356430655,-0.008621891356430655,-0.01740653575882367,-0.017382556604455535,0.06512191423219493
dI3xU5LXeoE_000081,0.29285309379496793,0.28967004528790163,0.29567667517830415,0.2925214512827214,0.2925214512827214,0.2925214512827214,0.2925341928739437,0.28928325292901447,0.2899201381394345,0.2976026941994948,0.29340323285277414,0.29241955849697393,0.2924068268895855,0.2924068268895855,0.292470496015329,0.42304327343697423,22933,6716,True,0.9997056175242643,0.9995660972540606,6.126382871433954e-07,0.9994447166657118,0.9992426959069453,1.4288526195225956e-06,-0.00033164251224654384,-0.00033164251224654384,-0.00043353529799400325,-0.00044626690538240865,0.1301901796420063
dIIiaO12I5Q_000006,0.2881732687375321,0.2937282229965157,0.2810660744031094,0.28836069311445506,0.28836069311445506,0.28826210826210824,0.28762294615953155,0.2963398155220022,0.2751532244942236,0.27943858098027297,0.2822055137844611,0.28475853151177827,0.28475853151177827,0.28469450845933336,0.28397622785377885,0.2808489007497776,17528,5073,True,0.9993670626725252,0.9990182406426061,1.5115912143709095e-06,0.9984427269287837,0.9975161169504898,2.4047426740111402e-06,0.00018742437692298441,0.00018742437692298441,-0.0034147372257538056,-0.0034147372257538056,-0.007324367987754488
dIloYYVJIO4_000000,0.6104278665586568,0.6166069829901522,0.6062678271045125,0.6113448479480366,0.6112320578576437,0.6114884819846427,0.6115110569645955,0.623945404777082,0.6316779966970081,0.6045348327734774,0.6159243666445084,0.6175091193329859,0.6171866284906853,0.6177314211212517,0.6178092399403875,0.6523340990854319,24101,19635,True,0.99965213221972,0.9994230570010121,5.616363010823287e-06,0.9991536549315391,0.9988466452570876,1.3938841960110458e-05,0.0009169813893797896,0.0008041912989869004,0.007081252774329139,0.006758761932028512,0.04190623252677517
dIloYYVJIO4_000124,0.7788173096914075,0.767360498618216,0.781335636840224,0.774773172033446,0.7747769114464439,0.7752062192154768,0.7751488051171193,0.7655344802234966,0.7673063338827407,0.7825024583569237,0.772608125819135,0.7724604162960327,0.7723297661044082,0.7728634570318293,0.7727286192493409,0.7657809381237525,29945,29946,False,0.997224972693059,0.9966483118042219,7.63025081653435e-06,0.9984707684802344,0.9979004799889499,5.6045278438437665e-06,-0.004044137657961522,-0.0040403982449636056,-0.006356893395374819,-0.0064875435869993225,-0.013036371567655025
