task,positive_class,signal,direction,AUROC_raw,AUROC_directed,AUPRC_directed,effect_size_cohen_d,positive_mean,positive_std,negative_mean,negative_std,Pearson_expand_gain,Spearman_expand_gain,Pearson_shrink_gain,Spearman_shrink_gain,EXPAND_mean,SHRINK_mean,KEEP_mean,num_samples
EXPAND_vs_OTHERS,EXPAND,AUD_IMG_mask_IoU,higher,0.5015879990508916,0.5015879990508916,0.2211645725505748,-0.012781297868262001,0.8170516776734673,0.11270576234046667,0.8184425222285732,0.10770379134928731,-0.024311363607626455,-0.011924808678195339,-0.3322151081935728,-0.14104425226573605,0.8170516776734673,0.8036372200512149,0.8332184488063731,5158
EXPAND_vs_OTHERS,EXPAND,AUD_only_area,lower,0.49172858574052436,0.5082714142594758,0.22870853125546103,-0.010652851923636623,0.07847281992166336,0.07477860337343106,0.07925551908325394,0.07310304164175632,-0.06876875881607873,0.0009197459300425303,0.3404847670901958,0.20387723377037245,0.07847281992166336,0.09273972911573924,0.06579806343575376,5158
EXPAND_vs_OTHERS,EXPAND,IMG_only_area,higher,0.5341534040477718,0.5341534040477718,0.2461210095800591,0.13670032477305924,0.020694429942884236,0.03011522951858729,0.017122138216477005,0.024901557097641094,0.13161007596237748,0.04382930328764517,-0.19432466065559484,-0.18982361340798365,0.020694429942884236,0.011579924550274883,0.022653355426992226,5158
EXPAND_vs_OTHERS,EXPAND,intersection_area,higher,0.5317632765332935,0.5317632765332935,0.24122846108767268,0.10323481246496953,0.43881330636513455,0.1310391501331387,0.4258702267719712,0.12374067543667572,-0.10469144583021842,0.04386007615290377,-0.12292923274325575,-0.0397091873941522,0.43881330636513455,0.4207573635039255,0.4309729454700407,5158
EXPAND_vs_OTHERS,EXPAND,AUD_only_ratio,lower,0.4828911117750964,0.5171088882249036,0.2322941782223697,-0.04010060888985371,0.14439342672813274,0.12280169565884023,0.14924137694229267,0.12035460847108823,-0.04519461428929691,-0.011710199506255356,0.3849371774538302,0.2157203232363677,0.14439342672813274,0.17543886972999068,0.12309586330695128,5158
EXPAND_vs_OTHERS,EXPAND,IMG_only_ratio,higher,0.529704787724864,0.529704787724864,0.2470490500415285,0.1414506201770459,0.04582070893711522,0.06332643492187053,0.038198230006295915,0.05092876708427785,0.1707191973596554,0.037556170755378614,-0.1931190867786116,-0.18364536364109366,0.04582070893711522,0.027054250817000636,0.049320098125771164,5158
EXPAND_vs_OTHERS,EXPAND,intersection_ratio,higher,0.5015879990508916,0.5015879990508916,0.2211645725505748,-0.012781297868262001,0.8170516776734673,0.11270576234046667,0.8184425222285732,0.10770379134928731,-0.024311363607626455,-0.011924808678195339,-0.3322151081935728,-0.14104425226573605,0.8170516776734673,0.8036372200512149,0.8332184488063731,5158
EXPAND_vs_OTHERS,EXPAND,disagreement_mean,lower,0.4706403625945813,0.5293596374054187,0.2419557816458417,-0.08407455367432619,0.07498995621185915,0.030588111508060487,0.07759585967120948,0.031108311318707223,-0.04954639813612618,-0.03316374305970153,0.3315099429749783,0.1675306614640421,0.07498995621185915,0.08248236276964781,0.07271905201542679,5158
EXPAND_vs_OTHERS,EXPAND,disagreement_max,lower,0.4942216431879498,0.5057783568120502,0.22537932122959442,-0.006063408945205354,0.23946937190088552,0.0727527325073708,0.239898968469481,0.07030817376150127,-0.03073080274026712,-0.0020309658796694905,0.2538440889262241,0.13235329823980133,0.23946937190088552,0.2501652494376566,0.229653057106401,5158
EXPAND_vs_OTHERS,EXPAND,disagreement_std,lower,0.48417713175910226,0.5158228682408977,0.23128148728684406,-0.043105380190162745,0.05299146958025156,0.018289472091136492,0.05377347561389267,0.018100088914823308,-0.046836093484003874,-0.013718535327599255,0.30028842623475055,0.16076838043784997,0.05299146958025156,0.05681068063148892,0.05074229679672816,5158
