vggss C2 seed12345 epoch 1/50 batch 1/562 total=13.0086 d_pos=0.000010 d_neg=0.000009 gap=-0.000001 ETA=3:30:25
vggss C2 seed12345 epoch 3/50 batch 201/562 total=7.9609 d_pos=0.000032 d_neg=0.000046 gap=0.000014 ETA=0:06:08
vggss C2 seed12345 epoch 3/50 batch 251/562 total=8.2290 d_pos=0.000030 d_neg=0.000054 gap=0.000023 ETA=0:05:15
vggss C2 seed12345 epoch 3/50 batch 301/562 total=8.2789 d_pos=0.000032 d_neg=0.000061 gap=0.000029 ETA=0:04:24
vggss C2 seed12345 epoch 3/50 batch 351/562 total=8.2132 d_pos=0.000039 d_neg=0.000073 gap=0.000034 ETA=0:03:33
vggss C2 seed12345 epoch 3/50 batch 401/562 total=8.4533 d_pos=0.000036 d_neg=0.000065 gap=0.000029 ETA=0:02:42
vggss C2 seed12345 epoch 3/50 batch 451/562 total=7.9179 d_pos=0.000037 d_neg=0.000063 gap=0.000026 ETA=0:01:51
vggss C2 seed12345 epoch 3/50 batch 501/562 total=7.8999 d_pos=0.000036 d_neg=0.000066 gap=0.000031 ETA=0:01:01
vggss C2 seed12345 epoch 3/50 batch 551/562 total=8.1465 d_pos=0.000037 d_neg=0.000070 gap=0.000032 ETA=0:00:11
vggss C2 seed12345 epoch 3/50 batch 562/562 total=8.0027 d_pos=0.000035 d_neg=0.000060 gap=0.000025 ETA=0:00:00
{"epoch": 3, "learning_rate": 5e-05, "epoch_seconds": 571.0498087406158, "gradient_l2_mean": 28.1841591541716, "parameter_l2": 200.0554037188336, "info_loss": 7.471402059670445, "recon_loss": 4.483965778690216, "div_loss": 0.0011846877442295016, "a2v_loss": 3.364572767880343e-05, "v2a_loss": 2.519548464328201e-05, "original_match_loss": 5.8841212307520585e-05, "d_pos": 3.3645727542864726e-05, "d_neg": 5.908432402169528e-05, "g_match": 2.5438596357456702e-05, "cram_loss": 0.6931344560244753, "weighted_cram_loss": 0.34656722801223766, "total_loss": 8.272368498968484, "AUD_cIoU": 0.358278402481582, "AUD_AUC": 0.396733229934083, "IQR_cIoU": 0.3683598293912369, "IQR_AUC": 0.4013377278014734}
vggss C2 seed12345 epoch 4/50 batch 1/562 total=7.6629 d_pos=0.000037 d_neg=0.000066 gap=0.000029 ETA=1:06:47
vggss C2 seed12345 epoch 4/50 batch 51/562 total=7.7275 d_pos=0.000037 d_neg=0.000068 gap=0.000031 ETA=0:09:30
vggss C2 seed12345 epoch 4/50 batch 101/562 total=8.0882 d_pos=0.000033 d_neg=0.000055 gap=0.000021 ETA=0:08:06
vggss C2 seed12345 epoch 4/50 batch 151/562 total=7.4433 d_pos=0.000043 d_neg=0.000079 gap=0.000036 ETA=0:07:05
vggss C2 seed12345 epoch 4/50 batch 201/562 total=7.9426 d_pos=0.000038 d_neg=0.000063 gap=0.000025 ETA=0:06:10
vggss C2 seed12345 epoch 4/50 batch 251/562 total=7.8729 d_pos=0.000040 d_neg=0.000074 gap=0.000034 ETA=0:05:17
vggss C2 seed12345 epoch 4/50 batch 301/562 total=8.0755 d_pos=0.000042 d_neg=0.000074 gap=0.000032 ETA=0:04:24
vggss C2 seed12345 epoch 4/50 batch 351/562 total=7.8086 d_pos=0.000045 d_neg=0.000083 gap=0.000038 ETA=0:03:33
vggss C2 seed12345 epoch 4/50 batch 401/562 total=7.7972 d_pos=0.000043 d_neg=0.000078 gap=0.000035 ETA=0:02:42
vggss C2 seed12345 epoch 4/50 batch 451/562 total=7.9625 d_pos=0.000041 d_neg=0.000074 gap=0.000033 ETA=0:01:51
vggss C2 seed12345 epoch 4/50 batch 501/562 total=7.3229 d_pos=0.000048 d_neg=0.000087 gap=0.000040 ETA=0:01:01
vggss C2 seed12345 epoch 4/50 batch 551/562 total=7.5344 d_pos=0.000041 d_neg=0.000075 gap=0.000033 ETA=0:00:11
vggss C2 seed12345 epoch 4/50 batch 562/562 total=7.3832 d_pos=0.000042 d_neg=0.000076 gap=0.000034 ETA=0:00:00
{"epoch": 4, "learning_rate": 5e-05, "epoch_seconds": 571.8473780155182, "gradient_l2_mean": 33.40774830378897, "parameter_l2": 200.3730191503428, "info_loss": 6.910186210985286, "recon_loss": 4.274004262537295, "div_loss": 0.001608116207544914, "a2v_loss": 4.096734015010272e-05, "v2a_loss": 5.320198989042008e-05, "original_match_loss": 9.416933000168318e-05, "d_pos": 4.0967340273094894e-05, "d_neg": 7.276790965082509e-05, "g_match": 3.180056936802029e-05, "cram_loss": 0.6931312779939047, "weighted_cram_loss": 0.34656563899695236, "total_loss": 7.69373003952868, "AUD_cIoU": 0.34994183792167505, "AUD_AUC": 0.3944552151996898, "IQR_cIoU": 0.3571151609150834, "IQR_AUC": 0.39811942613416057}
vggss C2 seed12345 epoch 5/50 batch 1/562 total=7.4966 d_pos=0.000046 d_neg=0.000081 gap=0.000035 ETA=1:05:33
vggss C2 seed12345 epoch 5/50 batch 51/562 total=7.0949 d_pos=0.000047 d_neg=0.000083 gap=0.000036 ETA=0:09:27
vggss C2 seed12345 epoch 5/50 batch 101/562 total=6.4800 d_pos=0.000047 d_neg=0.000093 gap=0.000046 ETA=0:08:05
vggss C2 seed12345 epoch 5/50 batch 151/562 total=7.5384 d_pos=0.000050 d_neg=0.000100 gap=0.000051 ETA=0:07:04
vggss C2 seed12345 epoch 5/50 batch 201/562 total=7.2760 d_pos=0.000058 d_neg=0.000108 gap=0.000050 ETA=0:06:09
vggss C2 seed12345 epoch 5/50 batch 251/562 total=6.8828 d_pos=0.000052 d_neg=0.000091 gap=0.000039 ETA=0:05:16
vggss C2 seed12345 epoch 5/50 batch 301/562 total=6.8485 d_pos=0.000058 d_neg=0.000102 gap=0.000044 ETA=0:04:24
vggss C2 seed12345 epoch 5/50 batch 351/562 total=7.2558 d_pos=0.000053 d_neg=0.000096 gap=0.000043 ETA=0:03:33
vggss C2 seed12345 epoch 5/50 batch 401/562 total=6.7304 d_pos=0.000043 d_neg=0.000082 gap=0.000039 ETA=0:02:42
vggss C2 seed12345 epoch 5/50 batch 451/562 total=7.6238 d_pos=0.000055 d_neg=0.000098 gap=0.000044 ETA=0:01:51
vggss C2 seed12345 epoch 5/50 batch 501/562 total=7.1889 d_pos=0.000046 d_neg=0.000088 gap=0.000042 ETA=0:01:01
vggss C2 seed12345 epoch 5/50 batch 551/562 total=7.0335 d_pos=0.000051 d_neg=0.000093 gap=0.000042 ETA=0:00:11
vggss C2 seed12345 epoch 5/50 batch 562/562 total=6.9581 d_pos=0.000054 d_neg=0.000085 gap=0.000030 ETA=0:00:00
{"epoch": 5, "learning_rate": 5e-05, "epoch_seconds": 571.7361459732056, "gradient_l2_mean": 30.30678236209432, "parameter_l2": 200.6560290044377, "info_loss": 6.437762810242134, "recon_loss": 4.111449864835501, "div_loss": 0.0017004481167118214, "a2v_loss": 4.891038361974715e-05, "v2a_loss": 8.597525935277246e-05, "original_match_loss": 0.00013488564328323666, "d_pos": 4.8910383606800606e-05, "d_neg": 9.050078925316626e-05, "g_match": 4.159040533241197e-05, "cram_loss": 0.6931263833071414, "weighted_cram_loss": 0.3465631916535707, "total_loss": 7.209129590580896, "AUD_cIoU": 0.3505234587049244, "AUD_AUC": 0.3970434276851493, "IQR_cIoU": 0.358278402481582, "IQR_AUC": 0.39997091896083753}
vggss C2 seed12345 epoch 6/50 batch 1/562 total=6.4391 d_pos=0.000049 d_neg=0.000087 gap=0.000038 ETA=1:14:57
vggss C2 seed12345 epoch 6/50 batch 51/562 total=6.8118 d_pos=0.000049 d_neg=0.000091 gap=0.000043 ETA=0:09:38
vggss C2 seed12345 epoch 6/50 batch 101/562 total=7.2730 d_pos=0.000051 d_neg=0.000088 gap=0.000037 ETA=0:08:10
vggss C2 seed12345 epoch 6/50 batch 151/562 total=6.2230 d_pos=0.000053 d_neg=0.000093 gap=0.000040 ETA=0:07:07
vggss C2 seed12345 epoch 6/50 batch 201/562 total=6.4999 d_pos=0.000051 d_neg=0.000094 gap=0.000043 ETA=0:06:11
vggss C2 seed12345 epoch 6/50 batch 251/562 total=7.0844 d_pos=0.000053 d_neg=0.000100 gap=0.000047 ETA=0:05:17
vggss C2 seed12345 epoch 6/50 batch 301/562 total=7.0458 d_pos=0.000049 d_neg=0.000098 gap=0.000049 ETA=0:04:25
vggss C2 seed12345 epoch 6/50 batch 351/562 total=6.7761 d_pos=0.000052 d_neg=0.000090 gap=0.000038 ETA=0:03:34
vggss C2 seed12345 epoch 6/50 batch 401/562 total=7.1965 d_pos=0.000057 d_neg=0.000094 gap=0.000037 ETA=0:02:42
vggss C2 seed12345 epoch 6/50 batch 451/562 total=7.2076 d_pos=0.000050 d_neg=0.000097 gap=0.000046 ETA=0:01:52
vggss C2 seed12345 epoch 6/50 batch 501/562 total=6.9445 d_pos=0.000056 d_neg=0.000098 gap=0.000042 ETA=0:01:01
vggss C2 seed12345 epoch 6/50 batch 551/562 total=6.6176 d_pos=0.000056 d_neg=0.000101 gap=0.000044 ETA=0:00:11
vggss C2 seed12345 epoch 6/50 batch 562/562 total=6.7783 d_pos=0.000062 d_neg=0.000108 gap=0.000046 ETA=0:00:00
{"epoch": 6, "learning_rate": 5e-05, "epoch_seconds": 573.6828360557556, "gradient_l2_mean": 29.906061420763056, "parameter_l2": 200.92642186105485, "info_loss": 6.027667302678064, "recon_loss": 3.9769423847945133, "div_loss": 0.0019658975973493318, "a2v_loss": 5.2404537808833216e-05, "v2a_loss": 0.00011199532398230892, "original_match_loss": 0.00016439986144158546, "d_pos": 5.2404537659947964e-05, "d_neg": 9.826666707770809e-05, "g_match": 4.586212929153133e-05, "cram_loss": 0.6931242484639124, "weighted_cram_loss": 0.3465621242319562, "total_loss": 6.788560225021797, "AUD_cIoU": 0.3621558743699108, "AUD_AUC": 0.4021519968980225, "IQR_cIoU": 0.3720434276851493, "IQR_AUC": 0.405990694067468}
vggss C2 seed12345 epoch 7/50 batch 1/562 total=6.0570 d_pos=0.000047 d_neg=0.000099 gap=0.000052 ETA=1:06:27
vggss C2 seed12345 epoch 7/50 batch 51/562 total=6.4830 d_pos=0.000054 d_neg=0.000102 gap=0.000048 ETA=0:09:29
vggss C2 seed12345 epoch 7/50 batch 101/562 total=6.3997 d_pos=0.000062 d_neg=0.000122 gap=0.000060 ETA=0:08:06
vggss C2 seed12345 epoch 7/50 batch 151/562 total=6.3356 d_pos=0.000056 d_neg=0.000108 gap=0.000052 ETA=0:07:05
vggss C2 seed12345 epoch 7/50 batch 201/562 total=6.6353 d_pos=0.000058 d_neg=0.000100 gap=0.000042 ETA=0:06:10
vggss C2 seed12345 epoch 7/50 batch 251/562 total=5.6873 d_pos=0.000059 d_neg=0.000117 gap=0.000058 ETA=0:05:17
vggss C2 seed12345 epoch 7/50 batch 301/562 total=6.1723 d_pos=0.000057 d_neg=0.000111 gap=0.000054 ETA=0:04:25
vggss C2 seed12345 epoch 7/50 batch 351/562 total=6.1265 d_pos=0.000055 d_neg=0.000109 gap=0.000054 ETA=0:03:33
vggss C2 seed12345 epoch 7/50 batch 401/562 total=6.8520 d_pos=0.000061 d_neg=0.000106 gap=0.000045 ETA=0:02:42
vggss C2 seed12345 epoch 7/50 batch 451/562 total=7.1451 d_pos=0.000053 d_neg=0.000095 gap=0.000043 ETA=0:01:52
vggss C2 seed12345 epoch 7/50 batch 501/562 total=6.9463 d_pos=0.000065 d_neg=0.000118 gap=0.000053 ETA=0:01:01
vggss C2 seed12345 epoch 7/50 batch 551/562 total=5.9308 d_pos=0.000052 d_neg=0.000116 gap=0.000064 ETA=0:00:11
vggss C2 seed12345 epoch 7/50 batch 562/562 total=6.7027 d_pos=0.000059 d_neg=0.000112 gap=0.000053 ETA=0:00:00
{"epoch": 7, "learning_rate": 5e-05, "epoch_seconds": 573.2029621601105, "gradient_l2_mean": 32.84076449972219, "parameter_l2": 201.19329115663575, "info_loss": 5.657817313679597, "recon_loss": 3.8624040422914714, "div_loss": 0.0019292114468231745, "a2v_loss": 5.695154216084372e-05, "v2a_loss": 0.00014435164620832614, "original_match_loss": 0.00020130318837564313, "d_pos": 5.695154236151515e-05, "d_neg": 0.00010592206602388317, "g_match": 4.897052378536018e-05, "cram_loss": 0.693122692379663, "weighted_cram_loss": 0.3465613461898315, "total_loss": 6.410942300782933, "AUD_cIoU": 0.3850329585110508, "AUD_AUC": 0.41088600232648315, "IQR_cIoU": 0.38871655680496314, "IQR_AUC": 0.4130089181853432}
vggss C2 seed12345 epoch 8/50 batch 1/562 total=5.8901 d_pos=0.000061 d_neg=0.000120 gap=0.000059 ETA=1:14:11
vggss C2 seed12345 epoch 8/50 batch 51/562 total=5.9112 d_pos=0.000065 d_neg=0.000121 gap=0.000056 ETA=0:09:37
vggss C2 seed12345 epoch 8/50 batch 101/562 total=6.1469 d_pos=0.000055 d_neg=0.000119 gap=0.000064 ETA=0:08:09
vggss C2 seed12345 epoch 8/50 batch 151/562 total=6.0285 d_pos=0.000058 d_neg=0.000101 gap=0.000043 ETA=0:07:07
vggss C2 seed12345 epoch 8/50 batch 201/562 total=6.2210 d_pos=0.000058 d_neg=0.000113 gap=0.000055 ETA=0:06:11
vggss C2 seed12345 epoch 8/50 batch 251/562 total=5.4858 d_pos=0.000057 d_neg=0.000106 gap=0.000049 ETA=0:05:17
vggss C2 seed12345 epoch 8/50 batch 301/562 total=6.0873 d_pos=0.000077 d_neg=0.000143 gap=0.000066 ETA=0:04:25
vggss C2 seed12345 epoch 8/50 batch 351/562 total=6.8285 d_pos=0.000068 d_neg=0.000133 gap=0.000065 ETA=0:03:33
vggss C2 seed12345 epoch 8/50 batch 401/562 total=6.1767 d_pos=0.000073 d_neg=0.000135 gap=0.000062 ETA=0:02:42
vggss C2 seed12345 epoch 8/50 batch 451/562 total=6.2076 d_pos=0.000067 d_neg=0.000133 gap=0.000066 ETA=0:01:52
vggss C2 seed12345 epoch 8/50 batch 501/562 total=6.1432 d_pos=0.000062 d_neg=0.000129 gap=0.000067 ETA=0:01:01
vggss C2 seed12345 epoch 8/50 batch 551/562 total=6.1071 d_pos=0.000063 d_neg=0.000129 gap=0.000066 ETA=0:00:11
vggss C2 seed12345 epoch 8/50 batch 562/562 total=5.8542 d_pos=0.000056 d_neg=0.000109 gap=0.000053 ETA=0:00:00
{"epoch": 8, "learning_rate": 5e-05, "epoch_seconds": 572.9332263469696, "gradient_l2_mean": 35.20145664273976, "parameter_l2": 201.4495062510788, "info_loss": 5.308150467923528, "recon_loss": 3.7622995376586914, "div_loss": 0.0020432847363914086, "a2v_loss": 6.115930192076205e-05, "v2a_loss": 0.00016841550956132615, "original_match_loss": 0.0002295748113461495, "d_pos": 6.115930212790675e-05, "d_neg": 0.00011637123818503066, "g_match": 5.52119359664981e-05, "cram_loss": 0.6931195703477622, "weighted_cram_loss": 0.3465597851738811, "total_loss": 6.054102028816196, "AUD_cIoU": 0.34955409073284216, "AUD_AUC": 0.39784800310197754, "IQR_cIoU": 0.363125242341993, "IQR_AUC": 0.401473439317565}
vggss C2 seed12345 epoch 9/50 batch 1/562 total=5.2727 d_pos=0.000062 d_neg=0.000121 gap=0.000059 ETA=0:57:01
vggss C2 seed12345 epoch 9/50 batch 51/562 total=5.8774 d_pos=0.000066 d_neg=0.000108 gap=0.000042 ETA=0:09:19
vggss C2 seed12345 epoch 9/50 batch 101/562 total=5.6343 d_pos=0.000058 d_neg=0.000110 gap=0.000052 ETA=0:08:01
vggss C2 seed12345 epoch 9/50 batch 151/562 total=5.4966 d_pos=0.000057 d_neg=0.000115 gap=0.000058 ETA=0:07:02
vggss C2 seed12345 epoch 9/50 batch 201/562 total=6.2947 d_pos=0.000063 d_neg=0.000126 gap=0.000063 ETA=0:06:08
vggss C2 seed12345 epoch 9/50 batch 251/562 total=6.2059 d_pos=0.000073 d_neg=0.000136 gap=0.000063 ETA=0:05:15
vggss C2 seed12345 epoch 9/50 batch 301/562 total=5.3580 d_pos=0.000079 d_neg=0.000154 gap=0.000076 ETA=0:04:24
vggss C2 seed12345 epoch 9/50 batch 351/562 total=5.8519 d_pos=0.000063 d_neg=0.000117 gap=0.000054 ETA=0:03:33
vggss C2 seed12345 epoch 9/50 batch 401/562 total=5.7636 d_pos=0.000064 d_neg=0.000115 gap=0.000051 ETA=0:02:42
vggss C2 seed12345 epoch 9/50 batch 451/562 total=5.8581 d_pos=0.000060 d_neg=0.000109 gap=0.000050 ETA=0:01:51
vggss C2 seed12345 epoch 9/50 batch 501/562 total=5.1503 d_pos=0.000071 d_neg=0.000131 gap=0.000060 ETA=0:01:01
vggss C2 seed12345 epoch 9/50 batch 551/562 total=5.0736 d_pos=0.000058 d_neg=0.000118 gap=0.000060 ETA=0:00:11
vggss C2 seed12345 epoch 9/50 batch 562/562 total=5.3834 d_pos=0.000064 d_neg=0.000125 gap=0.000061 ETA=0:00:00
{"epoch": 9, "learning_rate": 5e-05, "epoch_seconds": 571.2604863643646, "gradient_l2_mean": 34.99209054405642, "parameter_l2": 201.69730567794045, "info_loss": 4.998052802374355, "recon_loss": 3.672941881990942, "div_loss": 0.0021926282591839385, "a2v_loss": 6.387137505836914e-05, "v2a_loss": 0.00019908353689543446, "original_match_loss": 0.0002629549121738948, "d_pos": 6.387137512957513e-05, "d_neg": 0.00012101920750528637, "g_match": 5.714783226566562e-05, "cram_loss": 0.6931186045828239, "weighted_cram_loss": 0.34655930229141196, "total_loss": 5.738421037103782, "AUD_cIoU": 0.3251260178363707, "AUD_AUC": 0.38968592477704533, "IQR_cIoU": 0.32822799534703373, "IQR_AUC": 0.3910818146568438}
vggss C2 seed12345 epoch 10/50 batch 1/562 total=5.5217 d_pos=0.000074 d_neg=0.000139 gap=0.000065 ETA=0:57:22
vggss C2 seed12345 epoch 10/50 batch 51/562 total=5.4222 d_pos=0.000069 d_neg=0.000148 gap=0.000078 ETA=0:09:22
vggss C2 seed12345 epoch 10/50 batch 101/562 total=5.6971 d_pos=0.000071 d_neg=0.000142 gap=0.000071 ETA=0:08:03
vggss C2 seed12345 epoch 10/50 batch 151/562 total=5.1466 d_pos=0.000068 d_neg=0.000136 gap=0.000067 ETA=0:07:03
vggss C2 seed12345 epoch 10/50 batch 201/562 total=5.8734 d_pos=0.000067 d_neg=0.000128 gap=0.000061 ETA=0:06:08
vggss C2 seed12345 epoch 10/50 batch 251/562 total=5.7944 d_pos=0.000076 d_neg=0.000154 gap=0.000078 ETA=0:05:16
vggss C2 seed12345 epoch 10/50 batch 301/562 total=5.9919 d_pos=0.000081 d_neg=0.000145 gap=0.000064 ETA=0:04:24
vggss C2 seed12345 epoch 10/50 batch 351/562 total=5.8350 d_pos=0.000073 d_neg=0.000142 gap=0.000069 ETA=0:03:33
vggss C2 seed12345 epoch 10/50 batch 401/562 total=5.8814 d_pos=0.000072 d_neg=0.000144 gap=0.000073 ETA=0:02:42
vggss C2 seed12345 epoch 10/50 batch 451/562 total=5.2329 d_pos=0.000074 d_neg=0.000130 gap=0.000056 ETA=0:01:51
vggss C2 seed12345 epoch 10/50 batch 501/562 total=5.1690 d_pos=0.000060 d_neg=0.000131 gap=0.000071 ETA=0:01:01
vggss C2 seed12345 epoch 10/50 batch 551/562 total=5.0695 d_pos=0.000069 d_neg=0.000136 gap=0.000067 ETA=0:00:11
vggss C2 seed12345 epoch 10/50 batch 562/562 total=5.2375 d_pos=0.000082 d_neg=0.000149 gap=0.000067 ETA=0:00:00
{"epoch": 10, "learning_rate": 5e-05, "epoch_seconds": 570.7990758419037, "gradient_l2_mean": 44.47839023909746, "parameter_l2": 201.94564165696937, "info_loss": 4.6865732767403765, "recon_loss": 3.597445075622233, "div_loss": 0.001956849460062501, "a2v_loss": 6.921266622383982e-05, "v2a_loss": 0.00022411627007865435, "original_match_loss": 0.00029332893679446284, "d_pos": 6.921266621736655e-05, "d_neg": 0.00013540789195855507, "g_match": 6.619522598717284e-05, "cram_loss": 0.6931140802508996, "weighted_cram_loss": 0.3465570401254498, "total_loss": 5.422403397509211, "AUD_cIoU": 0.3456766188445134, "AUD_AUC": 0.40017448623497487, "IQR_cIoU": 0.3575029081039163, "IQR_AUC": 0.4032279953470338}
vggss C2 seed12345 epoch 11/50 batch 1/562 total=5.0227 d_pos=0.000063 d_neg=0.000128 gap=0.000066 ETA=1:06:58
vggss C2 seed12345 epoch 11/50 batch 51/562 total=4.9682 d_pos=0.000076 d_neg=0.000142 gap=0.000066 ETA=0:09:31
vggss C2 seed12345 epoch 11/50 batch 101/562 total=5.0105 d_pos=0.000066 d_neg=0.000123 gap=0.000057 ETA=0:08:06
vggss C2 seed12345 epoch 11/50 batch 151/562 total=5.0349 d_pos=0.000068 d_neg=0.000135 gap=0.000066 ETA=0:07:05
vggss C2 seed12345 epoch 11/50 batch 201/562 total=4.8512 d_pos=0.000064 d_neg=0.000120 gap=0.000056 ETA=0:06:10
vggss C2 seed12345 epoch 11/50 batch 251/562 total=5.4136 d_pos=0.000073 d_neg=0.000136 gap=0.000063 ETA=0:05:16
vggss C2 seed12345 epoch 11/50 batch 301/562 total=5.3036 d_pos=0.000073 d_neg=0.000139 gap=0.000066 ETA=0:04:24
vggss C2 seed12345 epoch 11/50 batch 351/562 total=5.5852 d_pos=0.000071 d_neg=0.000137 gap=0.000066 ETA=0:03:33
vggss C2 seed12345 epoch 11/50 batch 401/562 total=5.3853 d_pos=0.000091 d_neg=0.000170 gap=0.000079 ETA=0:02:42
vggss C2 seed12345 epoch 11/50 batch 451/562 total=5.2578 d_pos=0.000081 d_neg=0.000179 gap=0.000098 ETA=0:01:51
vggss C2 seed12345 epoch 11/50 batch 501/562 total=5.8891 d_pos=0.000074 d_neg=0.000133 gap=0.000060 ETA=0:01:01
vggss C2 seed12345 epoch 11/50 batch 551/562 total=4.9169 d_pos=0.000073 d_neg=0.000155 gap=0.000082 ETA=0:00:11
vggss C2 seed12345 epoch 11/50 batch 562/562 total=5.2596 d_pos=0.000075 d_neg=0.000136 gap=0.000061 ETA=0:00:00
