flickr C3 seed12345 epoch 22/50 batch 551/562 total=4.2394 d_pos=0.000038 d_neg=0.000065 gap=0.000028 ETA=0:00:11
flickr C3 seed12345 epoch 22/50 batch 562/562 total=4.7122 d_pos=0.000038 d_neg=0.000071 gap=0.000033 ETA=0:00:00
{"epoch": 22, "learning_rate": 5e-05, "epoch_seconds": 567.8466327190399, "gradient_l2_mean": 91.08093157489527, "parameter_l2": 204.21019524759168, "info_loss": 3.3447865854378698, "recon_loss": 3.0163154483265724, "div_loss": 0.005058911049844584, "a2v_loss": 4.180362253509722e-05, "v2a_loss": 0.0003652201228119678, "original_match_loss": 0.00040702374619506365, "d_pos": 4.1803622580410124e-05, "d_neg": 7.170496581860129e-05, "g_match": 2.9901343506831944e-05, "cram_loss": 0.6931322260471425, "weighted_cram_loss": 0.6931322260471425, "total_loss": 4.380758624059874, "AUD_cIoU": 0.808, "AUD_AUC": 0.6058000000000001, "IQR_cIoU": 0.804, "IQR_AUC": 0.6}
flickr C3 seed12345 epoch 23/50 batch 1/562 total=4.0111 d_pos=0.000038 d_neg=0.000072 gap=0.000034 ETA=0:42:45
flickr C3 seed12345 epoch 23/50 batch 51/562 total=4.0488 d_pos=0.000042 d_neg=0.000078 gap=0.000036 ETA=0:09:08
flickr C3 seed12345 epoch 23/50 batch 101/562 total=3.9868 d_pos=0.000039 d_neg=0.000067 gap=0.000029 ETA=0:07:58
flickr C3 seed12345 epoch 23/50 batch 151/562 total=4.2026 d_pos=0.000042 d_neg=0.000078 gap=0.000035 ETA=0:07:02
flickr C3 seed12345 epoch 23/50 batch 201/562 total=4.1456 d_pos=0.000043 d_neg=0.000069 gap=0.000026 ETA=0:06:08
flickr C3 seed12345 epoch 23/50 batch 251/562 total=3.9540 d_pos=0.000039 d_neg=0.000081 gap=0.000042 ETA=0:05:16
flickr C3 seed12345 epoch 23/50 batch 301/562 total=4.0664 d_pos=0.000040 d_neg=0.000069 gap=0.000029 ETA=0:04:24
flickr C3 seed12345 epoch 23/50 batch 351/562 total=4.2543 d_pos=0.000038 d_neg=0.000065 gap=0.000026 ETA=0:03:33
flickr C3 seed12345 epoch 23/50 batch 401/562 total=3.9989 d_pos=0.000040 d_neg=0.000073 gap=0.000033 ETA=0:02:42
flickr C3 seed12345 epoch 23/50 batch 451/562 total=4.0743 d_pos=0.000043 d_neg=0.000080 gap=0.000037 ETA=0:01:52
flickr C3 seed12345 epoch 23/50 batch 501/562 total=4.2922 d_pos=0.000039 d_neg=0.000070 gap=0.000030 ETA=0:01:01
flickr C3 seed12345 epoch 23/50 batch 551/562 total=4.1489 d_pos=0.000041 d_neg=0.000074 gap=0.000033 ETA=0:00:11
flickr C3 seed12345 epoch 23/50 batch 562/562 total=4.3506 d_pos=0.000047 d_neg=0.000077 gap=0.000030 ETA=0:00:00
{"epoch": 23, "learning_rate": 5e-05, "epoch_seconds": 567.9774944782257, "gradient_l2_mean": 93.53895214431334, "parameter_l2": 204.38244497185227, "info_loss": 3.104122390950702, "recon_loss": 2.9887646911831514, "div_loss": 0.00586410933563625, "a2v_loss": 4.1849444263452725e-05, "v2a_loss": 0.0003542530262247026, "original_match_loss": 0.00039610247094775764, "d_pos": 4.184944418577346e-05, "d_neg": 7.353734822103421e-05, "g_match": 3.168790388961212e-05, "cram_loss": 0.693131333356226, "weighted_cram_loss": 0.693131333356226, "total_loss": 4.136326863672386, "AUD_cIoU": 0.784, "AUD_AUC": 0.597, "IQR_cIoU": 0.784, "IQR_AUC": 0.5930000000000001}
flickr C3 seed12345 epoch 24/50 batch 1/562 total=3.3926 d_pos=0.000041 d_neg=0.000071 gap=0.000030 ETA=0:43:12
flickr C3 seed12345 epoch 24/50 batch 51/562 total=3.7991 d_pos=0.000044 d_neg=0.000074 gap=0.000029 ETA=0:09:06
flickr C3 seed12345 epoch 24/50 batch 101/562 total=3.7993 d_pos=0.000046 d_neg=0.000081 gap=0.000035 ETA=0:07:57
flickr C3 seed12345 epoch 24/50 batch 151/562 total=4.2151 d_pos=0.000041 d_neg=0.000067 gap=0.000027 ETA=0:07:00
flickr C3 seed12345 epoch 24/50 batch 201/562 total=3.8936 d_pos=0.000043 d_neg=0.000071 gap=0.000028 ETA=0:06:07
flickr C3 seed12345 epoch 24/50 batch 251/562 total=3.9305 d_pos=0.000040 d_neg=0.000073 gap=0.000033 ETA=0:05:15
flickr C3 seed12345 epoch 24/50 batch 301/562 total=3.9679 d_pos=0.000050 d_neg=0.000073 gap=0.000023 ETA=0:04:24
flickr C3 seed12345 epoch 24/50 batch 351/562 total=4.1259 d_pos=0.000047 d_neg=0.000080 gap=0.000033 ETA=0:03:33
flickr C3 seed12345 epoch 24/50 batch 401/562 total=4.2656 d_pos=0.000047 d_neg=0.000077 gap=0.000030 ETA=0:02:42
flickr C3 seed12345 epoch 24/50 batch 451/562 total=4.0271 d_pos=0.000045 d_neg=0.000074 gap=0.000030 ETA=0:01:51
flickr C3 seed12345 epoch 24/50 batch 501/562 total=4.0277 d_pos=0.000044 d_neg=0.000074 gap=0.000030 ETA=0:01:01
flickr C3 seed12345 epoch 24/50 batch 551/562 total=4.2374 d_pos=0.000039 d_neg=0.000070 gap=0.000030 ETA=0:00:11
flickr C3 seed12345 epoch 24/50 batch 562/562 total=4.1787 d_pos=0.000038 d_neg=0.000068 gap=0.000030 ETA=0:00:00
{"epoch": 24, "learning_rate": 5e-05, "epoch_seconds": 567.5991687774658, "gradient_l2_mean": 95.81808231629883, "parameter_l2": 204.55337139854427, "info_loss": 2.898712572253896, "recon_loss": 2.9691982850485426, "div_loss": 0.005702367858643051, "a2v_loss": 4.308292514919444e-05, "v2a_loss": 0.0003671227264329062, "original_match_loss": 0.00041020565171803936, "d_pos": 4.308292508446172e-05, "d_neg": 7.515933838576821e-05, "g_match": 3.2076413421062015e-05, "cram_loss": 0.6931311388456949, "weighted_cram_loss": 0.6931311388456949, "total_loss": 3.9303543504022618, "AUD_cIoU": 0.792, "AUD_AUC": 0.6030000000000001, "IQR_cIoU": 0.8, "IQR_AUC": 0.6012}
flickr C3 seed12345 epoch 25/50 batch 1/562 total=3.9451 d_pos=0.000042 d_neg=0.000075 gap=0.000033 ETA=0:49:45
flickr C3 seed12345 epoch 25/50 batch 51/562 total=3.3143 d_pos=0.000043 d_neg=0.000078 gap=0.000036 ETA=0:09:12
flickr C3 seed12345 epoch 25/50 batch 101/562 total=3.6667 d_pos=0.000045 d_neg=0.000078 gap=0.000033 ETA=0:07:59
flickr C3 seed12345 epoch 25/50 batch 151/562 total=3.4260 d_pos=0.000043 d_neg=0.000080 gap=0.000037 ETA=0:07:01
flickr C3 seed12345 epoch 25/50 batch 201/562 total=4.0530 d_pos=0.000048 d_neg=0.000076 gap=0.000028 ETA=0:06:08
flickr C3 seed12345 epoch 25/50 batch 251/562 total=3.7926 d_pos=0.000043 d_neg=0.000086 gap=0.000044 ETA=0:05:16
flickr C3 seed12345 epoch 25/50 batch 301/562 total=3.5397 d_pos=0.000042 d_neg=0.000075 gap=0.000033 ETA=0:04:24
flickr C3 seed12345 epoch 25/50 batch 351/562 total=4.0293 d_pos=0.000041 d_neg=0.000072 gap=0.000031 ETA=0:03:33
flickr C3 seed12345 epoch 25/50 batch 401/562 total=4.0815 d_pos=0.000043 d_neg=0.000084 gap=0.000041 ETA=0:02:42
flickr C3 seed12345 epoch 25/50 batch 451/562 total=3.8429 d_pos=0.000041 d_neg=0.000080 gap=0.000039 ETA=0:01:52
flickr C3 seed12345 epoch 25/50 batch 501/562 total=4.1705 d_pos=0.000046 d_neg=0.000073 gap=0.000027 ETA=0:01:01
flickr C3 seed12345 epoch 25/50 batch 551/562 total=3.8999 d_pos=0.000041 d_neg=0.000078 gap=0.000038 ETA=0:00:11
flickr C3 seed12345 epoch 25/50 batch 562/562 total=3.8416 d_pos=0.000043 d_neg=0.000076 gap=0.000034 ETA=0:00:00
{"epoch": 25, "learning_rate": 5e-05, "epoch_seconds": 567.6946547031403, "gradient_l2_mean": 93.55840942118878, "parameter_l2": 204.72166394813485, "info_loss": 2.6858293280482717, "recon_loss": 2.9407036385078023, "div_loss": 0.00565629322835811, "a2v_loss": 4.3359659400114416e-05, "v2a_loss": 0.0003510048236259594, "original_match_loss": 0.0003943644832008522, "d_pos": 4.3359659296542066e-05, "d_neg": 7.793786268243384e-05, "g_match": 3.457820334705214e-05, "cram_loss": 0.6931298871481546, "weighted_cram_loss": 0.6931298871481546, "total_loss": 3.713031655528791, "AUD_cIoU": 0.772, "AUD_AUC": 0.6018, "IQR_cIoU": 0.78, "IQR_AUC": 0.596}
flickr C3 seed12345 epoch 26/50 batch 1/562 total=3.1969 d_pos=0.000045 d_neg=0.000080 gap=0.000035 ETA=0:56:47
flickr C3 seed12345 epoch 26/50 batch 51/562 total=3.3690 d_pos=0.000045 d_neg=0.000087 gap=0.000042 ETA=0:09:22
flickr C3 seed12345 epoch 26/50 batch 101/562 total=3.1081 d_pos=0.000040 d_neg=0.000079 gap=0.000039 ETA=0:08:04
flickr C3 seed12345 epoch 26/50 batch 151/562 total=3.8840 d_pos=0.000047 d_neg=0.000077 gap=0.000031 ETA=0:07:04
flickr C3 seed12345 epoch 26/50 batch 201/562 total=3.9451 d_pos=0.000048 d_neg=0.000077 gap=0.000029 ETA=0:06:09
flickr C3 seed12345 epoch 26/50 batch 251/562 total=3.6406 d_pos=0.000042 d_neg=0.000076 gap=0.000034 ETA=0:05:16
flickr C3 seed12345 epoch 26/50 batch 301/562 total=3.6815 d_pos=0.000054 d_neg=0.000101 gap=0.000047 ETA=0:04:25
flickr C3 seed12345 epoch 26/50 batch 351/562 total=3.5313 d_pos=0.000040 d_neg=0.000081 gap=0.000041 ETA=0:03:33
flickr C3 seed12345 epoch 26/50 batch 401/562 total=4.0248 d_pos=0.000050 d_neg=0.000087 gap=0.000037 ETA=0:02:42
flickr C3 seed12345 epoch 26/50 batch 451/562 total=3.8480 d_pos=0.000046 d_neg=0.000084 gap=0.000038 ETA=0:01:52
flickr C3 seed12345 epoch 26/50 batch 501/562 total=3.9345 d_pos=0.000045 d_neg=0.000088 gap=0.000042 ETA=0:01:01
flickr C3 seed12345 epoch 26/50 batch 551/562 total=3.6813 d_pos=0.000048 d_neg=0.000083 gap=0.000034 ETA=0:00:11
flickr C3 seed12345 epoch 26/50 batch 562/562 total=3.9209 d_pos=0.000048 d_neg=0.000081 gap=0.000033 ETA=0:00:00
{"epoch": 26, "learning_rate": 5e-05, "epoch_seconds": 568.6582319736481, "gradient_l2_mean": 92.06049028223067, "parameter_l2": 204.88972785385837, "info_loss": 2.5558374377756357, "recon_loss": 2.9199993686743904, "div_loss": 0.0056918351509147634, "a2v_loss": 4.466267753197949e-05, "v2a_loss": 0.00035985569504638174, "original_match_loss": 0.00040451837319332204, "d_pos": 4.466267763555184e-05, "d_neg": 8.023704976560979e-05, "g_match": 3.5574372227157024e-05, "cram_loss": 0.6931293910084246, "weighted_cram_loss": 0.6931293910084246, "total_loss": 3.581987783577943, "AUD_cIoU": 0.82, "AUD_AUC": 0.601, "IQR_cIoU": 0.82, "IQR_AUC": 0.5972000000000001}
flickr C3 seed12345 epoch 27/50 batch 1/562 total=3.2401 d_pos=0.000047 d_neg=0.000091 gap=0.000044 ETA=0:45:07
flickr C3 seed12345 epoch 27/50 batch 51/562 total=3.4613 d_pos=0.000047 d_neg=0.000085 gap=0.000038 ETA=0:09:10
flickr C3 seed12345 epoch 27/50 batch 101/562 total=3.0511 d_pos=0.000049 d_neg=0.000088 gap=0.000039 ETA=0:07:58
flickr C3 seed12345 epoch 27/50 batch 151/562 total=3.5560 d_pos=0.000041 d_neg=0.000069 gap=0.000028 ETA=0:07:01
flickr C3 seed12345 epoch 27/50 batch 201/562 total=3.2920 d_pos=0.000039 d_neg=0.000069 gap=0.000030 ETA=0:06:07
flickr C3 seed12345 epoch 27/50 batch 251/562 total=2.8881 d_pos=0.000048 d_neg=0.000093 gap=0.000046 ETA=0:05:15
flickr C3 seed12345 epoch 27/50 batch 301/562 total=3.3821 d_pos=0.000040 d_neg=0.000061 gap=0.000021 ETA=0:04:24
flickr C3 seed12345 epoch 27/50 batch 351/562 total=3.5725 d_pos=0.000040 d_neg=0.000079 gap=0.000039 ETA=0:03:33
flickr C3 seed12345 epoch 27/50 batch 401/562 total=3.5212 d_pos=0.000042 d_neg=0.000073 gap=0.000031 ETA=0:02:42
flickr C3 seed12345 epoch 27/50 batch 451/562 total=3.5756 d_pos=0.000043 d_neg=0.000080 gap=0.000037 ETA=0:01:51
flickr C3 seed12345 epoch 27/50 batch 501/562 total=3.6275 d_pos=0.000040 d_neg=0.000077 gap=0.000037 ETA=0:01:01
flickr C3 seed12345 epoch 27/50 batch 551/562 total=3.9844 d_pos=0.000049 d_neg=0.000084 gap=0.000035 ETA=0:00:11
flickr C3 seed12345 epoch 27/50 batch 562/562 total=3.4105 d_pos=0.000046 d_neg=0.000078 gap=0.000032 ETA=0:00:00
{"epoch": 27, "learning_rate": 5e-05, "epoch_seconds": 567.7753460407257, "gradient_l2_mean": 95.3089188793408, "parameter_l2": 205.05218793491684, "info_loss": 2.395478304170629, "recon_loss": 2.903000657244509, "div_loss": 0.005729505858960764, "a2v_loss": 4.310139551715473e-05, "v2a_loss": 0.000347909409922773, "original_match_loss": 0.00039101080495443233, "d_pos": 4.3101395471841824e-05, "d_neg": 7.86905693918967e-05, "g_match": 3.558917387797861e-05, "cram_loss": 0.6931293827358939, "weighted_cram_loss": 0.6931293827358939, "total_loss": 3.418581783983631, "AUD_cIoU": 0.812, "AUD_AUC": 0.606, "IQR_cIoU": 0.828, "IQR_AUC": 0.6064000000000002}
flickr C3 seed12345 epoch 28/50 batch 1/562 total=3.1376 d_pos=0.000039 d_neg=0.000080 gap=0.000040 ETA=0:45:01
flickr C3 seed12345 epoch 28/50 batch 51/562 total=3.3504 d_pos=0.000042 d_neg=0.000072 gap=0.000030 ETA=0:09:11
flickr C3 seed12345 epoch 28/50 batch 101/562 total=2.9658 d_pos=0.000043 d_neg=0.000084 gap=0.000040 ETA=0:07:59
flickr C3 seed12345 epoch 28/50 batch 151/562 total=3.1081 d_pos=0.000041 d_neg=0.000083 gap=0.000042 ETA=0:07:02
flickr C3 seed12345 epoch 28/50 batch 201/562 total=2.9105 d_pos=0.000042 d_neg=0.000072 gap=0.000030 ETA=0:06:08
flickr C3 seed12345 epoch 28/50 batch 251/562 total=3.5467 d_pos=0.000045 d_neg=0.000079 gap=0.000034 ETA=0:05:15
flickr C3 seed12345 epoch 28/50 batch 301/562 total=3.3486 d_pos=0.000045 d_neg=0.000081 gap=0.000036 ETA=0:04:24
flickr C3 seed12345 epoch 28/50 batch 351/562 total=3.4416 d_pos=0.000041 d_neg=0.000085 gap=0.000043 ETA=0:03:33
flickr C3 seed12345 epoch 28/50 batch 401/562 total=3.2135 d_pos=0.000051 d_neg=0.000094 gap=0.000043 ETA=0:02:42
flickr C3 seed12345 epoch 28/50 batch 451/562 total=3.1931 d_pos=0.000047 d_neg=0.000086 gap=0.000039 ETA=0:01:52
flickr C3 seed12345 epoch 28/50 batch 501/562 total=3.3295 d_pos=0.000047 d_neg=0.000086 gap=0.000039 ETA=0:01:01
flickr C3 seed12345 epoch 28/50 batch 551/562 total=3.4055 d_pos=0.000051 d_neg=0.000079 gap=0.000027 ETA=0:00:11
flickr C3 seed12345 epoch 28/50 batch 562/562 total=3.2534 d_pos=0.000046 d_neg=0.000079 gap=0.000033 ETA=0:00:00
{"epoch": 28, "learning_rate": 5e-05, "epoch_seconds": 568.3912069797516, "gradient_l2_mean": 87.96265868334162, "parameter_l2": 205.2150795999996, "info_loss": 2.2563546624472135, "recon_loss": 2.8811971479463407, "div_loss": 0.005965257008407544, "a2v_loss": 4.5849470662684724e-05, "v2a_loss": 0.0003571578868962261, "original_match_loss": 0.0004030073570539956, "d_pos": 4.584947052674602e-05, "d_neg": 8.494876224872428e-05, "g_match": 3.9099291501887013e-05, "cram_loss": 0.6931276286411964, "weighted_cram_loss": 0.6931276286411964, "total_loss": 3.278499274067183, "AUD_cIoU": 0.816, "AUD_AUC": 0.6058, "IQR_cIoU": 0.808, "IQR_AUC": 0.6036}
flickr C3 seed12345 epoch 29/50 batch 1/562 total=2.9409 d_pos=0.000042 d_neg=0.000082 gap=0.000040 ETA=0:56:32
flickr C3 seed12345 epoch 29/50 batch 51/562 total=2.7897 d_pos=0.000045 d_neg=0.000086 gap=0.000041 ETA=0:09:21
flickr C3 seed12345 epoch 29/50 batch 101/562 total=2.9661 d_pos=0.000039 d_neg=0.000079 gap=0.000040 ETA=0:08:04
flickr C3 seed12345 epoch 29/50 batch 151/562 total=3.1402 d_pos=0.000048 d_neg=0.000082 gap=0.000034 ETA=0:07:05
flickr C3 seed12345 epoch 29/50 batch 201/562 total=3.0317 d_pos=0.000039 d_neg=0.000072 gap=0.000033 ETA=0:06:10
flickr C3 seed12345 epoch 29/50 batch 251/562 total=3.0136 d_pos=0.000047 d_neg=0.000087 gap=0.000040 ETA=0:05:17
flickr C3 seed12345 epoch 29/50 batch 301/562 total=3.0186 d_pos=0.000046 d_neg=0.000089 gap=0.000043 ETA=0:04:25
flickr C3 seed12345 epoch 29/50 batch 351/562 total=3.2975 d_pos=0.000044 d_neg=0.000091 gap=0.000046 ETA=0:03:34
flickr C3 seed12345 epoch 29/50 batch 401/562 total=3.2912 d_pos=0.000044 d_neg=0.000072 gap=0.000029 ETA=0:02:43
flickr C3 seed12345 epoch 29/50 batch 451/562 total=3.3325 d_pos=0.000045 d_neg=0.000101 gap=0.000055 ETA=0:01:52
flickr C3 seed12345 epoch 29/50 batch 501/562 total=3.3378 d_pos=0.000048 d_neg=0.000083 gap=0.000035 ETA=0:01:01
flickr C3 seed12345 epoch 29/50 batch 551/562 total=3.5700 d_pos=0.000043 d_neg=0.000075 gap=0.000032 ETA=0:00:11
flickr C3 seed12345 epoch 29/50 batch 562/562 total=3.2313 d_pos=0.000044 d_neg=0.000086 gap=0.000041 ETA=0:00:00
{"epoch": 29, "learning_rate": 5e-05, "epoch_seconds": 569.3963532447815, "gradient_l2_mean": 88.9883146259822, "parameter_l2": 205.37292014433393, "info_loss": 2.1051046038013337, "recon_loss": 2.858926966097007, "div_loss": 0.005734115375828966, "a2v_loss": 4.612725677497534e-05, "v2a_loss": 0.0003428319320985815, "original_match_loss": 0.00038895918811618406, "d_pos": 4.612725661961681e-05, "d_neg": 8.765439451315848e-05, "g_match": 4.152713778673268e-05, "cram_loss": 0.6931264142761027, "weighted_cram_loss": 0.6931264142761027, "total_loss": 3.123593039784143, "AUD_cIoU": 0.828, "AUD_AUC": 0.6126000000000001, "IQR_cIoU": 0.836, "IQR_AUC": 0.6094}
flickr C3 seed12345 epoch 30/50 batch 1/562 total=2.8086 d_pos=0.000046 d_neg=0.000094 gap=0.000049 ETA=0:47:43
flickr C3 seed12345 epoch 30/50 batch 51/562 total=2.8843 d_pos=0.000039 d_neg=0.000072 gap=0.000034 ETA=0:09:13
flickr C3 seed12345 epoch 30/50 batch 101/562 total=2.8713 d_pos=0.000051 d_neg=0.000091 gap=0.000040 ETA=0:08:00
flickr C3 seed12345 epoch 30/50 batch 151/562 total=2.7245 d_pos=0.000043 d_neg=0.000081 gap=0.000038 ETA=0:07:02
flickr C3 seed12345 epoch 30/50 batch 201/562 total=2.8213 d_pos=0.000047 d_neg=0.000088 gap=0.000040 ETA=0:06:08
flickr C3 seed12345 epoch 30/50 batch 251/562 total=3.0900 d_pos=0.000047 d_neg=0.000085 gap=0.000037 ETA=0:05:16
flickr C3 seed12345 epoch 30/50 batch 301/562 total=2.8375 d_pos=0.000051 d_neg=0.000089 gap=0.000038 ETA=0:04:24
flickr C3 seed12345 epoch 30/50 batch 351/562 total=3.1691 d_pos=0.000048 d_neg=0.000091 gap=0.000043 ETA=0:03:33
flickr C3 seed12345 epoch 30/50 batch 401/562 total=3.3763 d_pos=0.000051 d_neg=0.000085 gap=0.000034 ETA=0:02:42
flickr C3 seed12345 epoch 30/50 batch 451/562 total=3.0374 d_pos=0.000047 d_neg=0.000081 gap=0.000034 ETA=0:01:52
flickr C3 seed12345 epoch 30/50 batch 501/562 total=2.9047 d_pos=0.000053 d_neg=0.000093 gap=0.000041 ETA=0:01:01
flickr C3 seed12345 epoch 30/50 batch 551/562 total=3.3556 d_pos=0.000046 d_neg=0.000082 gap=0.000036 ETA=0:00:11
flickr C3 seed12345 epoch 30/50 batch 562/562 total=3.2386 d_pos=0.000045 d_neg=0.000084 gap=0.000039 ETA=0:00:00
{"epoch": 30, "learning_rate": 5e-05, "epoch_seconds": 568.1073870658875, "gradient_l2_mean": 83.71693253801246, "parameter_l2": 205.5278067812476, "info_loss": 1.994675812135812, "recon_loss": 2.846185567115974, "div_loss": 0.005370146618556112, "a2v_loss": 4.778111643674518e-05, "v2a_loss": 0.0003510145681269725, "original_match_loss": 0.0003987956841623749, "d_pos": 4.778111665036316e-05, "d_neg": 8.970524108383699e-05, "g_match": 4.192412429753512e-05, "cram_loss": 0.6931262175383517, "weighted_cram_loss": 0.6931262175383517, "total_loss": 3.012837166463777, "AUD_cIoU": 0.78, "AUD_AUC": 0.5969999999999999, "IQR_cIoU": 0.792, "IQR_AUC": 0.5976}
flickr C3 seed12345 epoch 31/50 batch 1/562 total=3.0562 d_pos=0.000052 d_neg=0.000095 gap=0.000043 ETA=0:49:49
flickr C3 seed12345 epoch 31/50 batch 51/562 total=2.9946 d_pos=0.000047 d_neg=0.000090 gap=0.000042 ETA=0:09:15
flickr C3 seed12345 epoch 31/50 batch 101/562 total=2.5536 d_pos=0.000042 d_neg=0.000082 gap=0.000040 ETA=0:08:02
flickr C3 seed12345 epoch 31/50 batch 151/562 total=3.2974 d_pos=0.000050 d_neg=0.000088 gap=0.000038 ETA=0:07:03
flickr C3 seed12345 epoch 31/50 batch 201/562 total=3.1121 d_pos=0.000050 d_neg=0.000094 gap=0.000044 ETA=0:06:09
flickr C3 seed12345 epoch 31/50 batch 251/562 total=2.9108 d_pos=0.000052 d_neg=0.000096 gap=0.000044 ETA=0:05:17
flickr C3 seed12345 epoch 31/50 batch 301/562 total=2.8643 d_pos=0.000046 d_neg=0.000084 gap=0.000038 ETA=0:04:25
flickr C3 seed12345 epoch 31/50 batch 351/562 total=2.8068 d_pos=0.000050 d_neg=0.000086 gap=0.000036 ETA=0:03:33
flickr C3 seed12345 epoch 31/50 batch 401/562 total=3.1210 d_pos=0.000044 d_neg=0.000081 gap=0.000037 ETA=0:02:43
flickr C3 seed12345 epoch 31/50 batch 451/562 total=3.4574 d_pos=0.000045 d_neg=0.000080 gap=0.000034 ETA=0:01:52
flickr C3 seed12345 epoch 31/50 batch 501/562 total=2.9410 d_pos=0.000045 d_neg=0.000087 gap=0.000042 ETA=0:01:01
flickr C3 seed12345 epoch 31/50 batch 551/562 total=3.4351 d_pos=0.000057 d_neg=0.000093 gap=0.000036 ETA=0:00:11
flickr C3 seed12345 epoch 31/50 batch 562/562 total=2.8949 d_pos=0.000054 d_neg=0.000117 gap=0.000062 ETA=0:00:00
{"epoch": 31, "learning_rate": 5e-05, "epoch_seconds": 569.3125069141388, "gradient_l2_mean": 90.91699787423453, "parameter_l2": 205.6808631161574, "info_loss": 1.8949237423435226, "recon_loss": 2.8277516131723477, "div_loss": 0.004988045044727225, "a2v_loss": 4.767718236640492e-05, "v2a_loss": 0.00034065504152484377, "original_match_loss": 0.00038833222371647034, "d_pos": 4.767718219162658e-05, "d_neg": 9.075534087005055e-05, "g_match": 4.307815851982881e-05, "cram_loss": 0.6931256404763014, "weighted_cram_loss": 0.6931256404763014, "total_loss": 2.910156580052766, "AUD_cIoU": 0.772, "AUD_AUC": 0.6016, "IQR_cIoU": 0.784, "IQR_AUC": 0.601}
flickr C3 seed12345 epoch 32/50 batch 1/562 total=2.6195 d_pos=0.000056 d_neg=0.000101 gap=0.000046 ETA=0:45:59
flickr C3 seed12345 epoch 32/50 batch 51/562 total=2.5772 d_pos=0.000048 d_neg=0.000099 gap=0.000051 ETA=0:09:09
flickr C3 seed12345 epoch 32/50 batch 101/562 total=2.8321 d_pos=0.000061 d_neg=0.000122 gap=0.000061 ETA=0:07:59
flickr C3 seed12345 epoch 32/50 batch 151/562 total=2.7106 d_pos=0.000046 d_neg=0.000084 gap=0.000038 ETA=0:07:02
flickr C3 seed12345 epoch 32/50 batch 201/562 total=2.9831 d_pos=0.000049 d_neg=0.000091 gap=0.000042 ETA=0:06:08
flickr C3 seed12345 epoch 32/50 batch 251/562 total=3.1073 d_pos=0.000051 d_neg=0.000088 gap=0.000037 ETA=0:05:16
flickr C3 seed12345 epoch 32/50 batch 301/562 total=2.7418 d_pos=0.000051 d_neg=0.000091 gap=0.000041 ETA=0:04:24
flickr C3 seed12345 epoch 32/50 batch 351/562 total=3.2142 d_pos=0.000056 d_neg=0.000103 gap=0.000047 ETA=0:03:33
flickr C3 seed12345 epoch 32/50 batch 401/562 total=2.7309 d_pos=0.000047 d_neg=0.000098 gap=0.000051 ETA=0:02:42
flickr C3 seed12345 epoch 32/50 batch 451/562 total=2.9081 d_pos=0.000043 d_neg=0.000081 gap=0.000038 ETA=0:01:52
flickr C3 seed12345 epoch 32/50 batch 501/562 total=2.7292 d_pos=0.000046 d_neg=0.000100 gap=0.000054 ETA=0:01:01
flickr C3 seed12345 epoch 32/50 batch 551/562 total=2.7979 d_pos=0.000051 d_neg=0.000103 gap=0.000052 ETA=0:00:11
flickr C3 seed12345 epoch 32/50 batch 562/562 total=2.8085 d_pos=0.000048 d_neg=0.000091 gap=0.000043 ETA=0:00:00
{"epoch": 32, "learning_rate": 5e-05, "epoch_seconds": 568.5460329055786, "gradient_l2_mean": 81.74508798690825, "parameter_l2": 205.8291275321829, "info_loss": 1.7852175055449544, "recon_loss": 2.8099927511927922, "div_loss": 0.00513913078868291, "a2v_loss": 4.9038940501644596e-05, "v2a_loss": 0.0003404376880082242, "original_match_loss": 0.00038947662838040336, "d_pos": 4.903894051459114e-05, "d_neg": 9.255481924949913e-05, "g_match": 4.3515878579549464e-05, "cram_loss": 0.6931254192391324, "weighted_cram_loss": 0.6931254192391324, "total_loss": 2.798803779578294, "AUD_cIoU": 0.772, "AUD_AUC": 0.5935999999999999, "IQR_cIoU": 0.772, "IQR_AUC": 0.5932}
flickr C3 seed12345 epoch 33/50 batch 1/562 total=2.3696 d_pos=0.000052 d_neg=0.000091 gap=0.000038 ETA=0:50:53
flickr C3 seed12345 epoch 33/50 batch 51/562 total=2.2831 d_pos=0.000047 d_neg=0.000090 gap=0.000043 ETA=0:09:16
flickr C3 seed12345 epoch 33/50 batch 101/562 total=2.7113 d_pos=0.000048 d_neg=0.000097 gap=0.000049 ETA=0:08:01
flickr C3 seed12345 epoch 33/50 batch 151/562 total=2.7246 d_pos=0.000053 d_neg=0.000091 gap=0.000038 ETA=0:07:03
flickr C3 seed12345 epoch 33/50 batch 201/562 total=2.7048 d_pos=0.000047 d_neg=0.000098 gap=0.000051 ETA=0:06:09
flickr C3 seed12345 epoch 33/50 batch 251/562 total=2.7931 d_pos=0.000050 d_neg=0.000098 gap=0.000047 ETA=0:05:17
flickr C3 seed12345 epoch 33/50 batch 301/562 total=2.6376 d_pos=0.000053 d_neg=0.000098 gap=0.000046 ETA=0:04:25
flickr C3 seed12345 epoch 33/50 batch 351/562 total=2.7265 d_pos=0.000051 d_neg=0.000096 gap=0.000045 ETA=0:03:33
flickr C3 seed12345 epoch 33/50 batch 401/562 total=2.6948 d_pos=0.000042 d_neg=0.000089 gap=0.000047 ETA=0:02:43
flickr C3 seed12345 epoch 33/50 batch 451/562 total=2.6963 d_pos=0.000051 d_neg=0.000103 gap=0.000052 ETA=0:01:52
