sample_index,sample_id,Stage1_IoU_AUD,Stage1_IoU_IMG,Stage1_IoU_IQR,Stage1_IoU_OBJ,Stage1_IoU_OGL,Stage1_AUD_IMG_raw_pearson,Stage1_AUD_IMG_raw_spearman,Stage1_AUD_IMG_raw_js,Stage1_AUD_IMG_norm_pearson,Stage1_AUD_IMG_norm_spearman,Stage1_AUD_IMG_norm_js,Stage1_AUD_IMG_mask_iou,Stage1_AUD_IMG_top10_overlap,Stage1_AUD_IMG_top20_overlap,Stage1_AUD_IMG_top30_overlap,Stage2_IoU_AUD,Stage2_IoU_IMG,Stage2_IoU_IQR,Stage2_IoU_OBJ,Stage2_IoU_OGL,Stage2_AUD_IMG_raw_pearson,Stage2_AUD_IMG_raw_spearman,Stage2_AUD_IMG_raw_js,Stage2_AUD_IMG_norm_pearson,Stage2_AUD_IMG_norm_spearman,Stage2_AUD_IMG_norm_js,Stage2_AUD_IMG_mask_iou,Stage2_AUD_IMG_top10_overlap,Stage2_AUD_IMG_top20_overlap,Stage2_AUD_IMG_top30_overlap,Stage2_categories
4323,mYZyXIYEJAQ_000095,0.12579152008887243,0.1148838310392641,0.12078222222222222,0.0,0.1297357164680721,0.9842446635770062,0.9832619477431402,2.4386027841432183e-05,0.9842446635770062,0.9832619477431402,0.0009874177756731847,0.900752587017874,0.5912478198826701,0.6860142797144058,0.8337190888049701,0.14281510132010428,0.1148838310392641,0.12946870950529765,0.0,0.13128502415458937,0.9690468301664676,0.9661504698431052,1.9930528323441813e-05,0.9690468301664676,0.9661504698431052,0.001487454891871949,0.8021076096868983,0.5745214935676185,0.6357265096569147,0.7204411680667466,BOTH_FAIL
4324,mYbbc_0WyvI_000030,0.11144261881749801,0.09310163243812533,0.1066430754383143,0.14950109927278876,0.1108602959618761,0.9540657139455254,0.9610877611815208,2.6336636388202382e-05,0.9540657139455254,0.9610877611815208,0.003800154341887483,0.7897439408462276,0.4365874606355568,0.7066575971431001,0.8237218318391083,0.1110506260206859,0.09310163243812533,0.10417566877479671,0.14950109927278876,0.10880446377287273,0.9537258225778257,0.9659195902644113,2.7348359186564413e-05,0.9537258225778257,0.9659195902644113,0.0027114748953779065,0.8339929254369068,0.6148028962188254,0.7223270979921057,0.8135052105294862,BOTH_FAIL
4325,mZ6ALw9GOUU_000030,0.6872810466862086,0.705113539562392,0.6910681839915845,0.32737113402061857,0.5901543020641733,0.9929161723742186,0.9893181519140332,1.7950479396251282e-05,0.9929161723742186,0.9893181519140332,0.0005297104802919162,0.941043775149372,0.7772268461129803,0.7802217294900222,0.8095810542766124,0.7043105317687878,0.705113539562392,0.7018708509354254,0.32737113402061857,0.5855616340303696,0.9893737893989742,0.9873104996136283,2.535389695735851e-05,0.9893737893989742,0.9873104996136283,0.0018080915033615213,0.9384409093679527,0.7496513249651325,0.8166349895918182,0.8232800387596899,
4326,mZIBXZlICgw_000000,0.33101851851851855,0.3360287511230907,0.3286077020736352,0.5190719947159842,0.44856884603796326,0.959430607291034,0.9660109920165623,3.4652425971999054e-05,0.959430607291034,0.9660109920165623,0.003722563530927157,0.8450169601033759,0.5413914913223775,0.7684581497797357,0.8441653905053599,0.30229183719026714,0.3360287511230907,0.32775061124694377,0.5190719947159842,0.45192590414583944,0.9611414598294088,0.9654428068286007,3.3349499193471175e-05,0.9611414598294088,0.9654428068286007,0.0034605003932169083,0.7761051899058712,0.6512010529779533,0.7634862062906344,0.8201934703748488,BOTH_FAIL
4327,mZKUFZhLXAE_000021,0.12065292096219932,0.13263116057233704,0.12876173512931835,0.10364358025241939,0.11473193639047992,0.9814251074382379,0.9847885652689924,4.4475671831203635e-05,0.9814251074382379,0.9847885652689924,0.0016047614669986738,0.8565737051792829,0.6884253028263796,0.8102453102453102,0.8527909409809834,0.10761796996850057,0.13263116057233704,0.11751640585562848,0.10364358025241939,0.10798772641789567,0.9476880448527663,0.9388455750662726,7.119785614588168e-05,0.9476880448527663,0.9388455750662726,0.0032673722224533064,0.7634484234991896,0.6098812961180622,0.7799060033696905,0.7086265607264473,BOTH_FAIL
4328,mZXjs-SYlCA_000005,0.18280583391209446,0.18426791277258567,0.18371059013742927,0.06442740944467201,0.1463769570453633,0.9915233904615832,0.9915097078376515,9.201057572821069e-06,0.9915233904615832,0.9915097078376515,0.0006680853905189652,0.8939929328621908,0.7950277231264532,0.9025592417061611,0.9375724031406873,0.1436480965290771,0.18426791277258567,0.15919214634779225,0.06442740944467201,0.1295226512617817,0.9908779179981959,0.9933443630747697,1.8250204603150235e-05,0.9908779179981959,0.9933443630747697,0.002299479555091459,0.7272900836228952,0.8523440383905501,0.923895332119237,0.9072537218878682,BOTH_FAIL
4329,mZ_z2lorJeY_000070,0.27148266822021555,0.2401906857352402,0.2594680428741564,0.18597662771285475,0.25106453346562485,0.9934836241403572,0.9954318707080081,1.4333155369244964e-05,0.9934836241403572,0.9954318707080081,0.0005162269854837253,0.8802010714023629,0.7475187184398399,0.9156327543424317,0.9369491089236313,0.3181242078580482,0.2401906857352402,0.28128627316108507,0.18597662771285475,0.2589928057553957,0.9846222582494307,0.9918315070429174,1.7255009955290515e-05,0.9846222582494307,0.9918315070429174,0.000964089931552162,0.7512291773684596,0.8357417230656667,0.9169133798109063,0.8365155859208199,BOTH_FAIL
4330,maG3tkd7WJY_000075,0.6326494201605709,0.6210444573869152,0.6318549133304546,0.5213643456936911,0.6272425249169435,0.9808103787590915,0.9829030799935051,0.00011385632147181481,0.9808103787590915,0.9829030799935051,0.0029409928543174322,0.805354607531607,0.7505668934240363,0.8407923697725606,0.8479008102136018,0.6564708749695345,0.6210444573869152,0.6531637717121588,0.5213643456936911,0.6447098976109215,0.9766583680445231,0.9757639758327792,0.00012178144088867727,0.9766583680445231,0.9757639758327792,0.0031330343390824178,0.8159087786783898,0.6676636756397474,0.812042971923806,0.8559891498674558,
4331,magdHwtSIjY_000031,0.26328380181257766,0.25105300105300105,0.2581547484773291,0.26022655758338575,0.3048237240677103,0.9942519613294795,0.992374798942326,6.269808700876424e-05,0.9942519613294795,0.992374798942326,0.0007742156598143516,0.9526378108143665,0.9032808647828561,0.9406361790583003,0.9526527435465041,0.2679900744416873,0.25105300105300105,0.2584782117859562,0.26022655758338575,0.3329747175901022,0.9809485451719291,0.9821463480589723,0.00011037546259246581,0.9809485451719291,0.9821463480589723,0.0036855439545680295,0.9073314036376204,0.6582947785855915,0.8896629636603276,0.8789240466828934,BOTH_FAIL
4332,mbLiZ_jpgeY_000020,0.35367857825339194,0.5044234793142689,0.3945107580019767,0.5286564359536486,0.5161736989884226,0.9638779772360466,0.9561506800128541,3.88035663002171e-05,0.9638779772360466,0.9561506800128541,0.0027894953704252568,0.6422696311528081,0.8671627906976744,0.7723620309050773,0.7639889845901447,0.696135424664546,0.5044234793142689,0.6120782052703552,0.5286564359536486,0.7116202444350791,0.9468424784860534,0.9464827977401211,2.6814580603269216e-05,0.9468424784860534,0.9464827977401211,0.0060336990024175705,0.6738761856756633,0.84688995215311,0.7223270979921057,0.7322209436133487,
