dataset,group,seed,sample_index,sample_id,region,raw_auc,conditional_auc,conditional_pairs
vggss,C1,12345,61,-aK9JKAGme0_000051,FarFP,0.9507904052734375,0.9442632671212571,6746
vggss,C1,12345,61,-aK9JKAGme0_000051,HighAUDFP,0.751929012345679,0.7184236698160119,8044
vggss,C1,12345,62,-aUJLRXkj-Y_000118,FP,0.8328857421875,0.9407061958694204,3002
vggss,C1,12345,62,-aUJLRXkj-Y_000118,NearFP,0.704345703125,0.8931818181818182,4400
vggss,C1,12345,62,-aUJLRXkj-Y_000118,FarFP,0.864837646484375,0.9739445910290238,3032
vggss,C1,12345,62,-aUJLRXkj-Y_000118,HighAUDFP,0.7417279411764706,0.8553459119496856,477
vggss,C1,12345,63,-cA9HsnV1ao_000030,FP,0.2202301025390625,0.26382237701349587,6891
vggss,C1,12345,63,-cA9HsnV1ao_000030,NearFP,0.2900238037109375,0.29459704195593117,6626
vggss,C1,12345,63,-cA9HsnV1ao_000030,FarFP,0.199127197265625,0.257679180887372,7618
vggss,C1,12345,63,-cA9HsnV1ao_000030,HighAUDFP,0.18565418956043955,0.16130790190735694,3670
vggss,C1,12345,64,-d1KR2BSfHM_000065,FP,0.8432769775390625,0.8964032126644162,8591
vggss,C1,12345,64,-d1KR2BSfHM_000065,NearFP,0.8187713623046875,0.8702973844500179,8373
vggss,C1,12345,64,-d1KR2BSfHM_000065,FarFP,,,0
vggss,C1,12345,64,-d1KR2BSfHM_000065,HighAUDFP,0.6908203125,0.8347578347578347,1404
vggss,C1,12345,65,-e4wXAy1iVo_000000,FP,0.335174560546875,0.33997005988023954,6680
vggss,C1,12345,65,-e4wXAy1iVo_000000,NearFP,0.29901123046875,0.31118682566723455,7044
vggss,C1,12345,65,-e4wXAy1iVo_000000,FarFP,,,0
vggss,C1,12345,65,-e4wXAy1iVo_000000,HighAUDFP,0.205078125,0.3124222498667141,5627
vggss,C1,12345,66,-fAVezaAX18_000126,FP,0.355255126953125,0.3011725982308167,4861
vggss,C1,12345,66,-fAVezaAX18_000126,NearFP,0.349395751953125,0.3012976480129765,4932
vggss,C1,12345,66,-fAVezaAX18_000126,FarFP,,,0
vggss,C1,12345,66,-fAVezaAX18_000126,HighAUDFP,,,0
vggss,C1,12345,67,-fJsZm3YRc0_000030,FP,0.4420623779296875,0.5349070818684079,3982
vggss,C1,12345,67,-fJsZm3YRc0_000030,NearFP,0.454437255859375,0.5444637106762448,4037
vggss,C1,12345,67,-fJsZm3YRc0_000030,FarFP,,,0
vggss,C1,12345,67,-fJsZm3YRc0_000030,HighAUDFP,,,0
vggss,C1,12345,68,-fPdOa99Iwg_000030,FP,0.79412841796875,0.7585042219541617,4145
vggss,C1,12345,68,-fPdOa99Iwg_000030,NearFP,0.6663970947265625,0.511704834605598,3930
