dataset,group,seed,region,raw_macro_auroc,raw_lo,raw_hi,raw_valid_images,conditional_macro_auroc,conditional_lo,conditional_hi,conditional_valid_images,conditional_pairs
vggss,C1,12345,FP,0.5615911136554962,0.5553644660332051,0.5681334957542912,5087,0.5092812692969546,0.5028626762257732,0.5153529355392854,5086,24433902
vggss,C1,12345,FarFP,0.6090842560446897,0.6000222671303849,0.6187153640248625,3921,0.5277355786148,0.5163334905661564,0.5389061574572414,3822,13756278
vggss,C1,12345,HighAUDFP,0.4344805647355678,0.4262694849738056,0.44244112594707935,4331,0.4973901955588744,0.4894083768805689,0.5062338464227225,4146,8818056
vggss,C1,12345,NearFP,0.5358402325793697,0.5308632194342796,0.5408170427663419,5075,0.5047444540557028,0.4988692456104851,0.5104649256620452,5073,31262218
