epoch,learning_rate,epoch_seconds,loss_coarse,loss_equiv,loss_total,mean_valid_ratio,skipped_small_overlap_samples,actual_flip_ratio,mean_crop_scale,aud_l4_ciou,aud_l4_auc,aud_fine_ciou,aud_fine_auc
1,5e-05,139.10664224624634,0.00012374184539808196,0.0003436394932752747,0.00046738133870572303,0.6623814638399145,0,0.49849171485765126,0.7783087847283726,0.82,0.6290000000000001,0.84,0.6518
2,5e-05,135.19199013710022,0.00013660799662849378,0.0003021927156860135,0.0004388007122109349,0.6626458400296995,0,0.5000486543594306,0.7786438181943316,0.82,0.6290000000000001,0.84,0.6546000000000002
3,5e-05,128.13496899604797,0.00013651422307693178,0.0002963107933842965,0.00043282501581390104,0.6631149343112185,0,0.49721975088967973,0.7789337649888415,0.82,0.6290000000000001,0.832,0.6534
4,5e-05,141.16167092323303,0.00013791447966976847,0.00029325852015435206,0.00043117299990179977,0.662455938146632,0,0.4995621107651246,0.7782277069269975,0.82,0.6290000000000001,0.828,0.6546000000000001
5,5e-05,127.74770522117615,0.0001386134933723382,0.00029092401501621545,0.00042953750781890576,0.662848967780422,0,0.5023215080071174,0.778832512287907,0.82,0.6290000000000001,0.828,0.6546000000000001
6,5e-05,133.74276065826416,0.0001393633288361573,0.00028856957183812754,0.00042793290049303323,0.6627577943097654,0,0.5035309163701067,0.7785543448348062,0.82,0.6290000000000001,0.832,0.6562000000000001
7,5e-05,143.20630025863647,0.00013958147833218262,0.00028599432530378746,0.0004255758039466871,0.6627717288575563,0,0.4998401356761566,0.7788388208350253,0.82,0.6290000000000001,0.832,0.6548000000000002
8,5e-05,131.33324027061462,0.00013939542456109944,0.00028419502114597874,0.00042359044575886434,0.6629871290137335,0,0.4980260231316726,0.7790246924047368,0.82,0.6290000000000001,0.832,0.6548
9,5e-05,186.1053969860077,0.00014014535106501454,0.00028373507604258154,0.00042388042715938226,0.6629190405704797,0,0.49879754225978645,0.7788434948149101,0.82,0.6290000000000001,0.832,0.6546000000000001
10,5e-05,122.3068950176239,0.00013938609256286479,0.0002815865228898008,0.00042097261540087943,0.6628153136404383,0,0.4999582962633452,0.778843740339381,0.82,0.6290000000000001,0.832,0.6538000000000002
11,5e-05,139.61677980422974,0.00014009237520602196,0.00028111345876874965,0.00042120583371584074,0.6626482133975656,0,0.5012094083629893,0.7788378207072668,0.82,0.6290000000000001,0.832,0.6556000000000001
12,5e-05,137.56017136573792,0.00014047990588813495,0.00028002484982462064,0.0004205047562565104,0.6627958437089818,0,0.5015082851423488,0.7788316866257012,0.82,0.6290000000000001,0.832,0.6546000000000001
13,5e-05,135.14193034172058,0.00014057420514705443,0.00027964242487098505,0.0004202166300957187,0.662701409694563,0,0.49887399911032027,0.7786774666071786,0.82,0.6290000000000001,0.832,0.6544000000000001
14,5e-05,137.85086107254028,0.00014097294352266744,0.00027925522859809836,0.0004202281716805833,0.662504947376421,0,0.4989852090747331,0.7785212150460036,0.82,0.6290000000000001,0.832,0.6550000000000001
15,5e-05,137.63070440292358,0.0001405002488700832,0.0002777273128949706,0.00041822756194630537,0.6628030800522434,0,0.499756728202847,0.778768353721001,0.82,0.6290000000000001,0.832,0.6532000000000001
16,5e-05,149.88296556472778,0.00014086008578161063,0.00027739637564690417,0.0004182564619463766,0.6629070535673366,0,0.4993257895907473,0.778955324476724,0.82,0.6290000000000001,0.828,0.6522
17,5e-05,130.21171402931213,0.00014082832371499523,0.00027662008555209947,0.00041744840978495646,0.662782759640989,0,0.5004100867437722,0.7787809860876023,0.82,0.6290000000000001,0.832,0.655
18,5e-05,126.74086570739746,0.0001409871529500262,0.00027670345621911007,0.00041769060916913627,0.6624948055718717,0,0.5011399021352313,0.7783901556742997,0.82,0.6290000000000001,0.832,0.6547999999999999
19,5e-05,110.35514998435974,0.00014058936290874634,0.00027533486171967756,0.0004159242248873548,0.6631812520086553,0,0.5025161254448398,0.7791999812864324,0.82,0.6290000000000001,0.832,0.6546000000000001
20,5e-05,125.35311961174011,0.0001410061054990637,0.00027503535883531,0.0004160414642825875,0.6630630912093506,0,0.49863767793594305,0.779185316528714,0.82,0.6290000000000001,0.836,0.6552
21,5e-05,149.42622113227844,0.00014097778744613619,0.0002745807235238136,0.0004155585112806668,0.6626242776782487,0,0.49875583852313166,0.7786175766661498,0.82,0.6290000000000001,0.832,0.6536
22,5e-05,114.99736189842224,0.00014119232744575077,0.0002742398524703707,0.00041543217926879423,0.6628593931842953,0,0.5003892348754448,0.7789566570965845,0.82,0.6290000000000001,0.832,0.6548000000000002
23,5e-05,118.49942708015442,0.0001412313702084154,0.00027354421372462423,0.0004147755834928571,0.6627552412795003,0,0.5016264457295374,0.7787100689691157,0.82,0.6290000000000001,0.84,0.6550000000000001
24,5e-05,122.12503504753113,0.00014133418956191487,0.0002737077738339035,0.0004150419637065354,0.6626207316261169,0,0.4989713078291815,0.7786976161588554,0.82,0.6290000000000001,0.836,0.6552000000000001
25,5e-05,145.89467811584473,0.00014119030467774784,0.0002730415398480778,0.00041423184481064964,0.662794640267871,0,0.4980955293594306,0.7788208776097281,0.82,0.6290000000000001,0.84,0.6562000000000001
26,5e-05,132.4782657623291,0.00014133089319061243,0.0002725770246923994,0.00041390791777943945,0.663093763420166,0,0.4978870106761566,0.7791833191367655,0.82,0.6290000000000001,0.84,0.6548
27,5e-05,133.8047001361847,0.00014181629497950625,0.0002729679155204896,0.00041478421070714056,0.6625123577610029,0,0.4999860987544484,0.7785007555925973,0.82,0.6290000000000001,0.836,0.6548
28,5e-05,143.66573905944824,0.00014150554887632245,0.00027212801133986775,0.000413633560164404,0.6630753601148883,0,0.5013275689501779,0.7790735374566075,0.82,0.6290000000000001,0.836,0.6556000000000001
29,5e-05,116.911794424057,0.00014151499286216098,0.0002716515286839269,0.00041316652193448415,0.6630840122275505,0,0.49797736877224197,0.7790799453801531,0.82,0.6290000000000001,0.844,0.6556000000000001
30,5e-05,146.96478128433228,0.00014102474254082883,0.0002708299453386845,0.00041185468712861374,0.6629214171200885,0,0.4990686165480427,0.7791259956953789,0.82,0.6290000000000001,0.84,0.6558
31,5e-05,125.49803495407104,0.00014161481149163217,0.00027122442580318723,0.00041283923708767466,0.6629956760228316,0,0.5010703959074733,0.7790209786747698,0.82,0.6290000000000001,0.844,0.6564
32,5e-05,111.16606259346008,0.00014119511574288844,0.00027048302967340796,0.0004116781451055793,0.6632322445246672,0,0.4991103202846975,0.7793536162885483,0.82,0.6290000000000001,0.844,0.6558000000000002
33,5e-05,112.0380494594574,0.00014146826446145025,0.0002707381869166645,0.00041220645119686316,0.6627969821364854,0,0.4988879003558719,0.7787225104311607,0.82,0.6290000000000001,0.848,0.6558000000000002
34,5e-05,147.2437834739685,0.00014198361885621216,0.00027094038935200875,0.0004129240083635795,0.662251286023028,0,0.4990269128113879,0.7783483221225467,0.82,0.6290000000000001,0.84,0.6554000000000001
35,5e-05,132.42306637763977,0.0001418616294517394,0.00027039917566013124,0.0004122608055520531,0.6630261032394668,0,0.5012928158362989,0.7789520185401007,0.82,0.6290000000000001,0.844,0.6556
36,5e-05,120.71301746368408,0.00014158907360720425,0.00026971376893045114,0.00041130284282247934,0.6624945568656582,0,0.5019948287366548,0.7786457471788142,0.82,0.6290000000000001,0.844,0.6562000000000001
37,5e-05,111.51318001747131,0.00014202455877951176,0.0002698785094020215,0.00041190306851814345,0.6629213810603389,0,0.5002154693060499,0.7786751572983969,0.82,0.6290000000000001,0.84,0.6564000000000001
38,5e-05,110.78699517250061,0.00014163608170504718,0.00026982744416806956,0.00041146352579543745,0.6630703593700382,0,0.5011468527580071,0.7790371158369072,0.82,0.6290000000000001,0.844,0.6566000000000001
39,5e-05,137.5729672908783,0.00014171424690340696,0.00026937620892969135,0.0004110904559107776,0.6627883979009987,0,0.4993049377224199,0.7790010355121301,0.82,0.6290000000000001,0.848,0.6560000000000001
40,5e-05,124.48110389709473,0.00014140913855397138,0.0002689383356897011,0.0004103474744767103,0.6631367451567667,0,0.4996594194839858,0.7792217555419406,0.82,0.6290000000000001,0.844,0.655
41,5e-05,110.36178684234619,0.00014161582404082258,0.00026905826224367136,0.00041067408584431146,0.662552148103714,0,0.49851951734875444,0.7784528056709792,0.82,0.6290000000000001,0.844,0.6566000000000002
42,5e-05,114.57015538215637,0.00014211849504323622,0.0002695502536421065,0.0004116687489183805,0.6626341736401528,0,0.4989574065836299,0.7785196565224183,0.82,0.6290000000000001,0.844,0.6558000000000002
43,5e-05,109.9519259929657,0.00014172813499754866,0.0002685960484397253,0.0004103241840069219,0.6630041154890298,0,0.49943699955516013,0.7788288374812578,0.82,0.6290000000000001,0.844,0.6568
44,5e-05,128.21719765663147,0.00014158010356844108,0.00026837476823637197,0.0004099548718824923,0.6627736820232826,0,0.4991242215302491,0.7788913297695621,0.82,0.6290000000000001,0.848,0.655
45,5e-05,148.4945728778839,0.0001421582569864088,0.0002686853256307334,0.0004108435825135698,0.6625478928411559,0,0.49889485097864766,0.7783151866066074,0.82,0.6290000000000001,0.848,0.6576000000000001
