sample_id,IoU_STAGE1_AUD,IoU_SLOT_L3_POOLED,IoU_SLOT_L3_NATIVE_READOUT,IoU_SLOT_L4,IoU_STAGE1_AUD_L3_POOLED,IoU_STAGE1_AUD_L3_NATIVE_READOUT,IoU_STAGE1_AUD_L4,IoU_NATIVE_UPDATE_AUD,IoU_SLOT_L3_NATIVE_UPDATE,IoU_NATIVE_UPDATE_AUD_L3_NATIVE_UPDATE,IoU_ORIGINAL_G_AUD,IoU_ORIGINAL_HR14,IoU_AUD_24,IoU_OWN14_24,IoU_ORIGINAL_G_L3_POOLED,IoU_ORIGINAL_G_L3_NATIVE_READOUT,IoU_ORIGINAL_G_L4,IoU_ORIGINAL_HR_FUSION,IoU_SAME_24_FUSION,IoU_CROSS_FUSION,IoU_OBJ_PRIOR,IoU_OGL,IoU_CROSS_A0.5,IoU_CROSS_A0.6,IoU_CROSS_A0.7,IoU_CROSS_A0.8,IoU_CROSS_A0.9
PFR3S6jN0Ng_000030,0.3942691903259727,0.14197726221486476,0.14998178063889225,0.2884980168994654,0.4572663355479585,0.4071462400673578,0.4393661506859365,0.38110731811393217,0.23907662195613377,0.37099030437509045,0.38161618279006393,0.2759090909090909,0.3706519003272087,0.2711647467544341,0.440754039497307,0.3959822182206966,0.4242512358243675,0.42640658999067454,0.42947764116218967,0.4279339231190793,0.4437632826548962,0.43396848420913825,0.4172929226195392,0.4279339231190793,0.43026900925858425,0.42517119872348913,0.4038959510357815
PGNL08Ak-2s_000027,0.33047404063205416,0.08798444115799924,0.10772829001754139,0.5068230277185501,0.2113831615120275,0.24709350606211591,0.4933519429956659,0.4399135187075851,0.24273843389729002,0.41614428681403276,0.28560328560328563,0.5763331760264275,0.2737094837935174,0.587318330989217,0.19050963081861957,0.24920896089102645,0.49580424511670546,0.5267215964925542,0.4996481846327048,0.5255534095973853,0.4581009854098235,0.38562091503267976,0.5845250255362615,0.5255534095973853,0.4555256064690027,0.3903166710285266,0.3292561697713619
PHNkzsSrofY_000214,0.37130044843049326,0.16426706274105837,0.17581266955404312,0.3227779776898165,0.30346054823565044,0.3175480850775128,0.48877792908659906,0.5063481370161165,0.13401899729508712,0.32124352331606215,0.2987012987012987,0.4351741118536757,0.2958904109589041,0.3930723934880499,0.29387607595768445,0.30564741387613575,0.42711602114946484,0.4103750206509169,0.4198605535601099,0.40275638427239563,0.44076655052264807,0.3404721927149368,0.4398211677216591,0.40275638427239563,0.36888806385743456,0.3401924196254323,0.3156991707177581
PHeH8KxBDic_000045,0.1784942518800242,0.10194000359259925,0.10391393911650264,0.19295174303546964,0.23041157224039951,0.23654553817847285,0.18975689146577154,0.16326237054085155,0.10464026825780363,0.15087073007367716,0.15781438613931692,0.23505866114561766,0.1557754177188916,0.21251646077632155,0.23257913745485448,0.22151043491316752,0.19415271075787682,0.19658279258671396,0.18970165745856354,0.19086802915790885,0.13604791945453387,0.16857459379615952,0.19753671245855045,0.19086802915790885,0.18232253183709493,0.1725004910626596,0.16328185470495005
PIgN2TZiL5M_000026,0.16327139320547618,0.1236196111198934,0.136118122160525,0.3497773210003426,0.16641838689082783,0.15055005500550056,0.22144612598628896,0.21188934667451442,0.11285719580445498,0.1899800326738065,0.14549223899638528,0.36730727704599436,0.14957510178429925,0.33238183192007387,0.15441466854724964,0.1470754184690615,0.21989754186577123,0.22170026452613337,0.20411938825851011,0.2066221872280469,0.2190563848093161,0.15954067208766867,0.22519557336386187,0.2066221872280469,0.1922405008006988,0.17586839648456362,0.15868506493506493
PJHg_DV7HGE_000030,0.12053066401563196,0.10267075804068644,0.09937699792332641,0.19458863223462236,0.09075417285676833,0.08902111772255279,0.1460039211163649,0.17428111860484805,0.17690316183761154,0.2120757984480634,0.18145717745796602,0.2792356996009191,0.18793198985097262,0.30405006494273235,0.12275543009487963,0.12142720122769998,0.1726962927265843,0.19892157581982248,0.2057076135856314,0.19664360748142454,0.16530951755538045,0.17944564984873024,0.20043376710043376,0.19664360748142454,0.193906754885367,0.18981206137742357,0.18559740973085484
PJmIra-c8cc_000173,0.45853026869537067,0.12722725851828695,0.1358158220024722,0.3935098843715032,0.36929460580912865,0.33484848484848484,0.4440844068600332,0.5237961611853182,0.17205878500510832,0.38709254566110285,0.4118748050327545,0.3502105474233006,0.3975555330155188,0.40344244353795644,0.3457141605711533,0.3168909419562161,0.4826578178083274,0.4942852268850222,0.4887885142764962,0.49528804392362535,0.5831426091074107,0.49856441013207425,0.48930971288943187,0.49528804392362535,0.507177033492823,0.4946731734139803,0.4565335261160311
PLSAAmBa0Rc_000310,0.21506135781760397,0.07556848798361893,0.07787415434860985,0.20658191511174903,0.17764813126709206,0.18041237113402062,0.2378851888667992,0.4230903079867757,0.1092463418471705,0.3061169313957418,0.21671633824118144,0.1968309496861817,0.20673852159891368,0.2126645050543582,0.16786686421114289,0.1783368967623702,0.22497748423896727,0.21048070256528773,0.22738332227383323,0.21439749608763695,0.5293508287292817,0.335125077527393,0.20666587026639588,0.21439749608763695,0.2294457091428874,0.23248993388676245,0.22697430125679985
PNCwMnNW-jw_000000,0.19128553770086526,0.13542223565235584,0.1274231006208825,0.20382833186231245,0.16620750293083236,0.16325811001410437,0.1987392034057882,0.19852531541864657,0.16008167432363452,0.18284744823765667,0.1913498067993636,0.21031270791749834,0.18287532896750108,0.2277913853874186,0.16363026712864648,0.1655235080314222,0.2056195674145947,0.20962680237489398,0.20821754664549424,0.20991587029322878,0.1710171568627451,0.20438130010318278,0.21154428627060706,0.20991587029322878,0.205522301602626,0.20069947903384458,0.19666449332555505
PNT3hW4qFpQ_000290,0.572854152128402,0.1547727839162582,0.1746691223711826,0.37142857142857144,0.4345361798601927,0.46615813052427657,0.5085073185229214,0.5562215791649442,0.3444408322496749,0.6655629139072847,0.5929373117985217,0.3254724111866969,0.586634349030471,0.3513227513227513,0.45006624187748406,0.5025966183574879,0.527439249575301,0.49491500259817384,0.5019567304142362,0.5065852402325068,0.6647218723065703,0.6209261271048343,0.481288206351573,0.5065852402325068,0.5331832704037177,0.5607469948483114,0.5796562609610663
