dataset,group,seed,kind,map,sample_index,sample_id,iou,precision,coverage,pred_area_ratio,tp,fp,fn,taxonomy,GT_mean,FP_mean,GT_vs_FP_auroc,NearFP_mean,GT_vs_NearFP_auroc,FarFP_mean,GT_vs_FarFP_auroc,HighAUDFP_mean,GT_vs_HighAUDFP_auroc
vggss,C3,12345,best,AUD,3173,YuU9VpAxb24_000003,0.6083627935289022,0.958219632716277,0.6249398749398749,0.5404575892857143,25985.0,1133.0,15595.0,GOOD,0.6008962988853455,0.5774804949760437,0.60638427734375,0.6276353001594543,0.5464324951171875,0.47837623953819275,0.7643229166666667,0.7778536677360535,0.2823567708333333
vggss,C3,12345,best,IQR,3173,YuU9VpAxb24_000003,0.6436119340315846,0.9553670360110803,0.6635642135642136,0.5755739795918368,27591.0,1289.0,13989.0,GOOD,0.6119776964187622,0.6013453006744385,0.6149444580078125,0.647217333316803,0.55706787109375,0.5071872472763062,0.74609375,0.7721901535987854,0.33528645833333337
vggss,C3,12345,best,AUD,3174,YuvmP7Lsr2k_000030,0.2933033848725449,0.29919539617413543,0.937082777036048,0.748046875,11230.0,26304.0,754.0,OVER,0.7576655149459839,0.839851438999176,0.27178955078125,0.908661425113678,0.1388397216796875,0.7942860126495361,0.378936767578125,0.8849298357963562,0.16470286885245902
vggss,C3,12345,best,IQR,3174,YuvmP7Lsr2k_000030,0.29554130203329093,0.300242705640268,0.9496829105473965,0.7554607780612245,11381.0,26525.0,603.0,OVER,0.7644296884536743,0.8274998664855957,0.3157196044921875,0.8972619771957397,0.165679931640625,0.7814279198646545,0.4314117431640625,0.8786985278129578,0.1756531762295082
vggss,C3,12345,best,AUD,3175,Yx5pH0S0Clc_000062,0.147014602074361,0.14757872656110102,0.974657881398885,0.7790776466836735,5769.0,33322.0,150.0,OVER,0.8238403797149658,0.7319875359535217,0.59503173828125,0.8261276483535767,0.4818115234375,0.6808139085769653,0.6588897705078125,0.789680004119873,0.5306036420863309
vggss,C3,12345,best,IQR,3175,Yx5pH0S0Clc_000062,0.14933773979499626,0.1498600891284071,0.9771920932589965,0.7692123724489796,5784.0,32812.0,135.0,OVER,0.8201814889907837,0.7199796438217163,0.5948333740234375,0.827274739742279,0.4655609130859375,0.6599118709564209,0.666229248046875,0.7845278382301331,0.5274280575539568
vggss,C3,12345,best,AUD,3176,YxIScOdROZE_000090,0.4047013330619721,0.5399131143089873,0.6177384280832556,0.44040975765306123,11931.0,10167.0,7383.0,MIXED,0.6583077907562256,0.7669168710708618,0.35063051089211617,0.766916811466217,0.35063051089211617,,,0.808137834072113,0.28562182049418605
vggss,C3,12345,best,IQR,3176,YxIScOdROZE_000090,0.40511036881435314,0.5474428777514077,0.6090918504711608,0.4282724808673469,11764.0,9725.0,7550.0,MIXED,0.6427698135375977,0.7656039595603943,0.337396265560166,0.7656039595603943,0.337396265560166,,,0.8089714050292969,0.2719385901162791
vggss,C3,12345,best,AUD,3177,YzCK7OtGzqs_000010,0.2793762993762994,0.2805076608358035,0.985768779342723,0.4773796237244898,6719.0,17234.0,97.0,OVER,0.8608664274215698,0.7450110912322998,0.7640533447265625,0.7451658248901367,0.74615478515625,0.7525719404220581,0.7858428955078125,0.8734420537948608,0.48419744318181823
vggss,C3,12345,best,IQR,3177,YzCK7OtGzqs_000010,0.2828227571115974,0.28395791964172545,0.98606220657277,0.47171954719387754,6721.0,16948.0,95.0,OVER,0.8560949563980103,0.7445981502532959,0.74822998046875,0.746245801448822,0.7329254150390625,0.7513437271118164,0.768310546875,0.8764850497245789,0.457623106060606
vggss,C3,12345,best,AUD,3178,YzUXMKt3nF4_000026,0.43416326779083214,0.7742916078601672,0.49707276275439083,0.36714764030612246,14264.0,4158.0,14432.0,UNDER,0.5840178728103638,0.6880588531494141,0.3629608154296875,0.6776617765426636,0.3800811767578125,,,0.7579134106636047,0.2674560546875
vggss,C3,12345,best,IQR,3178,YzUXMKt3nF4_000026,0.47496940024479806,0.7957551522608428,0.5409116253136326,0.3887515943877551,15522.0,3984.0,13174.0,UNDER,0.6120098829269409,0.6903653144836426,0.383087158203125,0.6785869598388672,0.404632568359375,,,0.7136218547821045,0.3519287109375
vggss,C3,12345,best,AUD,3179,Z5X0bIh2Up8_000160,0.3994919021911718,0.8355472901168969,0.4335837871372441,0.3000637755102041,12580.0,2476.0,16434.0,UNDER,0.5619977712631226,0.5854443311691284,0.4420013427734375,0.5949403047561646,0.4264678955078125,0.5650374889373779,0.463836669921875,0.6329293251037598,0.377971420940171
vggss,C3,12345,best,IQR,3179,Z5X0bIh2Up8_000160,0.3929223600528934,0.8195429472025216,0.4301371751568209,0.30349170918367346,12480.0,2748.0,16534.0,UNDER,0.5392818450927734,0.5894543528556824,0.425262451171875,0.6007020473480225,0.4096527099609375,0.5742782354354858,0.44244384765625,0.6308567523956299,0.37389823717948717
vggss,C3,12345,best,AUD,3180,Z5XoxwA2e4c_000150,0.303952778883141,0.9754176864956902,0.3062990810359231,0.18728077168367346,9166.0,231.0,20759.0,UNDER,0.49294513463974,0.5165331363677979,0.466705322265625,0.49982476234436035,0.49139404296875,,,0.5295878052711487,0.4312287414965986
vggss,C3,12345,best,IQR,3180,Z5XoxwA2e4c_000150,0.3062226350006634,0.9764145954521417,0.3085045948203843,0.18843670280612246,9232.0,223.0,20693.0,UNDER,0.4809448719024658,0.5349439978599548,0.3863677978515625,0.5201303958892822,0.4072265625,,,0.5519197583198547,0.3502869897959184
vggss,C3,12345,best,AUD,3181,Z8e1GUopzRk_000050,0.1419656786271451,0.15103734439834024,0.7027027027027027,0.2401546556122449,1820.0,10230.0,770.0,OVER,0.7040140628814697,0.7677594423294067,0.393035888671875,0.8043913841247559,0.321380615234375,0.7212162017822266,0.4842987060546875,0.8842330574989319,0.1708125
vggss,C3,12345,best,IQR,3181,Z8e1GUopzRk_000050,0.14536439477412247,0.1543927108584803,0.7131274131274131,0.23842075892857142,1847.0,10116.0,743.0,OVER,0.710708737373352,0.7650912404060364,0.40716552734375,0.8067960739135742,0.3267974853515625,0.7145814895629883,0.5057830810546875,0.8846635818481445,0.17746875
vggss,C3,12345,best,AUD,3182,Z9xfJDftEUA_000261,0.2040757473805633,0.20492277992277994,0.9801477377654663,0.41294642857142855,4246.0,16474.0,86.0,OVER,0.8596817255020142,0.713080108165741,0.799072265625,0.808651864528656,0.647308349609375,0.6536402702331543,0.8909149169921875,0.8444755673408508,0.5970249368686869
vggss,C3,12345,best,IQR,3182,Z9xfJDftEUA_000261,0.20075091488047145,0.20178665265370468,0.9750692520775623,0.41719148596938777,4224.0,16709.0,108.0,OVER,0.8663613200187683,0.7211692333221436,0.793426513671875,0.8152326345443726,0.647735595703125,0.6635249853134155,0.881988525390625,0.8558385968208313,0.5899226641414141
vggss,C3,12345,best,AUD,3183,ZAgmaBqrdEM_000017,0.4219907871019427,0.42275280898876405,0.9957466918714556,0.29799107142857145,6321.0,8631.0,27.0,OVER,0.887483537197113,0.6289693117141724,0.92376708984375,0.7660046815872192,0.82965087890625,0.48912519216537476,0.990509033203125,0.7755893468856812,0.8174172794117647
vggss,C3,12345,best,IQR,3183,ZAgmaBqrdEM_000017,0.4129683936135549,0.41326464066779706,0.9982671707624449,0.3056042729591837,6337.0,8997.0,11.0,OVER,0.8919403553009033,0.6384376883506775,0.923187255859375,0.7761960029602051,0.827545166015625,0.49591773748397827,0.9907073974609375,0.7856635451316833,0.8144761029411766
vggss,C3,12345,best,AUD,3184,ZBk-DylU4Ac_000013,0.34835007173601146,1.0,0.34835007173601146,0.3145328443877551,15782.0,0.0,29523.0,UNDER,0.5108472108840942,0.28555017709732056,0.8321666150990099,0.28555017709732056,0.8321666150990099,,,,
vggss,C3,12345,best,IQR,3184,ZBk-DylU4Ac_000013,0.32676305043593423,1.0,0.32676305043593423,0.2950414540816326,14804.0,0.0,30501.0,UNDER,0.4792572259902954,0.227793887257576,0.8541924504950497,0.227793887257576,0.8541924504950497,,,,
vggss,C3,12345,best,AUD,3185,ZC2-HlTYjqA_000050,0.28198836786623044,0.35497340273408456,0.5783244804771224,0.34843351403061223,6206.0,11277.0,4525.0,OVER,0.6206108331680298,0.6721432209014893,0.484588623046875,0.8018961548805237,0.3062744140625,0.6193361282348633,0.553924560546875,0.7584899067878723,0.3763392857142857
vggss,C3,12345,best,IQR,3185,ZC2-HlTYjqA_000050,0.28414384199739146,0.36229732137554194,0.5684465567048738,0.33555883290816324,6100.0,10737.0,4631.0,OVER,0.6093333959579468,0.6712820529937744,0.478851318359375,0.8005906343460083,0.3063507080078125,0.6167154312133789,0.546905517578125,0.7619470953941345,0.3699032738095238
vggss,C3,12345,best,AUD,3186,ZD86LBLgawc_000658,0.17878016915354467,0.17878016915354467,1.0,0.28983976403061223,2600.0,11943.0,0.0,OVER,0.9276689887046814,0.7437774538993835,0.9139404296875,0.8531649112701416,0.7554168701171875,0.6481616497039795,1.0,0.856718122959137,0.7867490898058251
vggss,C3,12345,best,IQR,3186,ZD86LBLgawc_000658,0.18591347872720773,0.18591347872720773,1.0,0.27871890943877553,2600.0,11385.0,0.0,OVER,0.9110742807388306,0.7297139167785645,0.9014739990234375,0.8375124931335449,0.7254180908203125,0.6382384896278381,1.0,0.8445764780044556,0.7560679611650486
vggss,C3,12345,best,AUD,3187,ZECeW7EAQtM_000010,0.5615205653834335,0.6093459724670128,0.8773662551440329,0.4183872767857143,12792.0,8201.0,1788.0,GOOD,0.8127598166465759,0.5720077157020569,0.87286376953125,0.6226745843887329,0.8204498291015625,0.5064492225646973,0.9448089599609375,0.7071181535720825,0.7385846480582525
vggss,C3,12345,best,IQR,3187,ZECeW7EAQtM_000010,0.5525104143828108,0.6050420168067226,0.8641975308641975,0.4150390625,12600.0,8225.0,1980.0,GOOD,0.80539870262146,0.5652521252632141,0.8628692626953125,0.6162147521972656,0.8101654052734375,0.5005894303321838,0.9348297119140625,0.7059094309806824,0.7241732402912622
vggss,C3,12345,best,AUD,3188,ZEP87KTkyNM_000277,0.2935715442327414,0.29390467956338484,0.9961538461538462,0.3688217474489796,5439.0,13067.0,21.0,OVER,0.8756015300750732,0.6494060754776001,0.9137115478515625,0.7805586457252502,0.76031494140625,0.5327656269073486,0.99102783203125,0.7434694766998291,0.8128720238095237
vggss,C3,12345,best,IQR,3188,ZEP87KTkyNM_000277,0.28108721439991746,0.28123226172661125,0.9981684981684982,0.3862205038265306,5450.0,13929.0,10.0,OVER,0.8850827813148499,0.6678189635276794,0.9112396240234375,0.7939612865447998,0.7581024169921875,0.555893063545227,0.990447998046875,0.7615288496017456,0.8095703125
vggss,C3,12345,best,AUD,3189,ZFs03gCSB_g_000270,0.7294309098741205,0.7994125052454889,0.892846681117816,0.3799426020408163,15240.0,3824.0,1829.0,GOOD,0.7912790179252625,0.578151285648346,0.86505126953125,0.5982922911643982,0.853607177734375,0.48906582593917847,0.940625,0.6712331771850586,0.744140625
vggss,C3,12345,best,IQR,3189,ZFs03gCSB_g_000270,0.7336276317066072,0.8101028497964431,0.8859921495108091,0.37205038265306123,15123.0,3545.0,1946.0,GOOD,0.7856679558753967,0.5662727355957031,0.8694610595703125,0.5874055624008179,0.8588409423828125,0.4776530861854553,0.93828125,0.6679674386978149,0.73828125
vggss,C3,12345,best,AUD,3190,ZGYQX-172io_000011,0.41065553795540394,0.7249798332885184,0.48643284982319407,0.3705955038265306,13481.0,5114.0,14233.0,UNDER,0.5748550891876221,0.688811182975769,0.3434600830078125,0.6320679187774658,0.4244537353515625,0.7211089134216309,0.2943572998046875,0.8235895037651062,0.16415855532786888
