dataset,group,seed,kind,sample_index,sample_id,rho_full_common,rho_full_specific,common_spatial_std,specific_spatial_std,common_specific_std_ratio
flickr,C3,12345,best,0,10000130166,0.9964285714285714,0.5601020408163265,0.23005686783422025,0.029578551303760286,7.777827435550347
flickr,C3,12345,best,1,10007936344,0.9942857142857143,-0.049591836734693875,0.204221893181555,0.014902967410210308,13.703438218729424
flickr,C3,12345,best,2,10008553263,0.9914285714285714,0.7943877551020408,0.20604101579463152,0.018512048097936395,11.130103741335875
flickr,C3,12345,best,3,10009662863,0.9906122448979592,-0.06051020408163265,0.19251798210709864,0.029393730718120164,6.549627332212658
flickr,C3,12345,best,4,10013411946,0.976530612244898,0.21428571428571427,0.159271590816874,0.032382589233989345,4.918432854952182
flickr,C3,12345,best,5,10016382545,0.9760204081632653,0.7191836734693877,0.17428438963377463,0.03296522167413588,5.286916962263781
flickr,C3,12345,best,6,10031203703,0.9954081632653061,-0.5085714285714286,0.16265873963598662,0.01462436003631757,11.122451801791408
flickr,C3,12345,best,7,10035917404,0.9831632653061224,-0.7434693877551021,0.16450519231890348,0.03601041045697552,4.568267626814497
flickr,C3,12345,best,8,10045181004,0.9888775510204082,0.1213265306122449,0.2548398397797482,0.030049933935669248,8.48054575844686
flickr,C3,12345,best,9,10060697266,0.9920408163265306,0.15153061224489797,0.26499899114824566,0.024114828904536804,10.989047121059627
flickr,C3,12345,best,10,10061269855,0.9978571428571429,-0.6658163265306123,0.29249356680222116,0.01790131893205136,16.339218797924826
flickr,C3,12345,best,11,10067897816,0.9883673469387755,-0.7959183673469388,0.22102305882381004,0.04945687053961972,4.469006154498783
flickr,C3,12345,best,12,10069511285,0.9714285714285714,0.2951020408163265,0.2180873448359632,0.025897218162601047,8.421265306051664
flickr,C3,12345,best,13,10079676496,0.991938775510204,-0.29918367346938773,0.20422975651632735,0.018296414908904886,11.162282749552674
flickr,C3,12345,best,14,10080652613,0.9878571428571429,-0.06091836734693878,0.257170227933316,0.03177095650546831,8.094506940294755
flickr,C3,12345,best,15,10106776154,0.9783673469387755,-0.7398979591836735,0.1678062200463063,0.029267608280960415,5.73351325586348
flickr,C3,12345,best,16,10109936483,0.9885714285714285,-0.6258163265306123,0.23369768364156632,0.03168709245231168,7.375169684415689
flickr,C3,12345,best,17,10110769444,0.9936734693877551,-0.48836734693877554,0.19666332136132347,0.01593023346495867,12.345288083436992
flickr,C3,12345,best,18,10111706074,0.9853061224489796,0.12642857142857142,0.19548415269617486,0.02082041835685693,9.389059784756666
flickr,C3,12345,best,19,10119607346,0.9820408163265306,0.5551020408163265,0.18061238294743,0.036518934712326125,4.945718826964262
flickr,C3,12345,best,20,10119736773,0.9888775510204082,-0.7456122448979592,0.17079531696234207,0.02709256704192907,6.304139312380971
flickr,C3,12345,best,21,10129791115,0.9913265306122448,-0.37642857142857145,0.20822718599818127,0.015978095765477214,13.032040178910655
flickr,C3,12345,best,22,10129813456,0.976938775510204,-0.215,0.14236182735934771,0.024922831549999417,5.712104865522435
flickr,C3,12345,best,23,10163352444,0.9963265306122449,0.15653061224489795,0.20999133150275237,0.017057294873714008,12.310939868100517
flickr,C3,12345,best,24,10165890496,0.9936734693877551,0.871938775510204,0.2881970034616692,0.024965260878997118,11.54392116543532
flickr,C3,12345,best,25,10173808724,0.9960204081632653,-0.5283673469387755,0.259251895630605,0.017651981251248183,14.686844039802793
flickr,C3,12345,best,26,10202025415,0.9924489795918368,-0.3503061224489796,0.16465283092747077,0.015515756732671793,10.611975539727204
flickr,C3,12345,best,27,10221582415,0.9589795918367346,0.14326530612244898,0.12789021879675727,0.030471818787288905,4.196999847285313
flickr,C3,12345,best,28,10234680056,0.9940816326530613,0.3852040816326531,0.20356902696880524,0.020643624842327814,9.861108624266707
flickr,C3,12345,best,29,10246013484,0.9937755102040816,-0.048775510204081635,0.20968924402571695,0.028364310237094348,7.392714374964389
flickr,C3,12345,best,30,10268129763,0.9947959183673469,0.7675510204081633,0.1850239399365966,0.018125855294429116,10.20773568646235
flickr,C3,12345,best,31,10278084464,0.9876530612244898,-0.5142857142857142,0.21196732954403602,0.02691570481444947,7.875228644588313
flickr,C3,12345,best,32,10283938426,0.9870408163265306,0.018979591836734692,0.14405288097555483,0.010388397884421896,13.86670808898953
flickr,C3,12345,best,33,10289643764,0.9962244897959184,-0.3398979591836735,0.24994545702147894,0.011767372047944912,21.240550226771333
flickr,C3,12345,best,34,10304554474,0.9958163265306123,0.1757142857142857,0.22248176381354476,0.017325055276198476,12.841619277209167
flickr,C3,12345,best,35,10308472565,0.9934693877551021,0.5572448979591836,0.21377770474997027,0.025037104105340404,8.538435749219557
flickr,C3,12345,best,36,10369815925,0.9957142857142857,0.3840816326530612,0.249835384444872,0.01847369293556534,13.523846331985512
flickr,C3,12345,best,37,10389014583,0.9961224489795918,-0.8451020408163266,0.22713123787351253,0.02110310798884805,10.762928284949314
flickr,C3,12345,best,38,10409146004,0.996734693877551,-0.3890816326530612,0.18079693495774743,0.014549491173798071,12.42634074264683
flickr,C3,12345,best,39,10409351364,0.9931632653061224,0.43816326530612243,0.18482053181103367,0.02199262203410386,8.403751563794136
flickr,C3,12345,best,40,10413912845,0.9920408163265306,-0.6710204081632654,0.2331002643214271,0.03226219374749953,7.225183325901186
flickr,C3,12345,best,41,10437048305,0.9966326530612245,0.23408163265306123,0.2620402375156681,0.025138662918689055,10.423793753997044
flickr,C3,12345,best,42,10440265465,0.9841836734693877,0.03806122448979592,0.14294580322948708,0.018350943144520453,7.789561664691352
flickr,C3,12345,best,43,10441843213,0.9983673469387755,0.9116326530612245,0.22184174224041672,0.025038225023239716,8.86012255399534
flickr,C3,12345,best,44,10446128125,0.9953061224489796,-0.5261224489795918,0.24515849305974988,0.02732912418421374,8.970594571829054
flickr,C3,12345,best,45,10451898725,0.9904081632653061,0.6690816326530612,0.1327434980834496,0.01493203374848981,8.88984717817658
flickr,C3,12345,best,46,10468313544,0.9926530612244898,0.5457142857142857,0.21569603866153184,0.01771551170727457,12.175546618445122
