dataset,group,seed,kind,map,sample_index,sample_id,iou,precision,coverage,pred_area_ratio,tp,fp,fn,taxonomy,GT_mean,FP_mean,GT_vs_FP_auroc,NearFP_mean,GT_vs_NearFP_auroc,FarFP_mean,GT_vs_FarFP_auroc,HighAUDFP_mean,GT_vs_HighAUDFP_auroc
flickr,C3,12345,best,AUD,0,10000130166,0.6407647095604327,0.971488837275442,0.6407647095604327,0.4204599808673469,20495.5,0.0,11490.5,GOOD,0.6514215469360352,0.4479559659957886,0.7722320556640625,0.4515222907066345,0.766815185546875,,,,
flickr,C3,12345,best,IQR,0,10000130166,0.6369036453448383,0.9698181471960392,0.6369036453448383,0.4186463647959184,20372.0,0.0,11614.0,GOOD,0.6503881216049194,0.46344417333602905,0.7410736083984375,0.4673786163330078,0.7353057861328125,,,,
flickr,C3,12345,best,AUD,1,10007936344,0.7475070646701529,0.7817616685916163,0.9130891921917156,0.5866948341836735,23013.5,5583.0,2190.5,GOOD,0.7889217138290405,0.6289851665496826,0.8170318603515625,0.6336992979049683,0.8035888671875,0.5709747672080994,0.8870697021484375,0.7683126926422119,0.5856770833333333
flickr,C3,12345,best,IQR,1,10007936344,0.7470809611116472,0.7750008341953352,0.9215203935883193,0.5972775829081632,23226.0,5885.0,1978.0,GOOD,0.8035328388214111,0.6461797952651978,0.8079376220703125,0.6496233940124512,0.794921875,0.5973837375640869,0.8762054443359375,0.7885058522224426,0.5690104166666666
flickr,C3,12345,best,AUD,2,10008553263,0.4076209013325348,0.3737900734536967,0.7843560933448573,0.5806361607142857,10890.0,12832.0,2994.0,OVER,0.7762175798416138,0.7402558922767639,0.6627349853515625,0.8545525074005127,0.533172607421875,0.6954560279846191,0.7187347412109375,0.8951172232627869,0.48166048728813554
flickr,C3,12345,best,IQR,2,10008553263,0.40453068246989105,0.3751019250540646,0.7620642466148084,0.5621611926020408,10580.5,12271.0,3303.5,OVER,0.753836989402771,0.731250524520874,0.6319122314453125,0.8371561765670776,0.48845672607421875,0.6928672790527344,0.6949462890625,0.886094331741333,0.4140625
flickr,C3,12345,best,AUD,3,10009662863,0.5554756662023098,0.7358614120728658,0.6816602635980956,0.5021723533163265,18541.5,6179.0,8659.0,GOOD,0.6392344236373901,0.5582188367843628,0.646087646484375,0.5457032918930054,0.664093017578125,0.5642589926719666,0.63916015625,0.6553006768226624,0.5229761318897638
flickr,C3,12345,best,IQR,3,10009662863,0.537744167625652,0.7274473333063766,0.6614032830278855,0.49288504464285715,17990.5,6255.0,9210.0,GOOD,0.6306310892105103,0.5550254583358765,0.6324615478515625,0.5398613214492798,0.655120849609375,0.5620806813240051,0.62554931640625,0.6576980948448181,0.5032603346456692
flickr,C3,12345,best,AUD,4,10013411946,0.5701037756679178,0.7823715574708774,0.6293297224102912,0.2959781568877551,11619.0,1918.0,6843.5,GOOD,0.6504430174827576,0.47268548607826233,0.7349090576171875,0.5483320355415344,0.6328277587890625,0.39873531460762024,0.8297576904296875,0.5836869478225708,0.57021484375
flickr,C3,12345,best,IQR,4,10013411946,0.5775375604181052,0.7338294911357173,0.6568991198375085,0.32938058035714285,12128.0,2537.0,6334.5,GOOD,0.6617374420166016,0.4794865846633911,0.7527313232421875,0.5679408311843872,0.6383514404296875,0.40013253688812256,0.850311279296875,0.6005872488021851,0.5861328125
