sample_id,aud_iou,aud_precision,aud_coverage,aud_outside_leakage,aud_predicted_area_ratio,img_query_iou,img_query_precision,img_query_coverage,img_query_outside_leakage,img_query_predicted_area_ratio,iqr_iou,iqr_precision,iqr_coverage,iqr_outside_leakage,iqr_predicted_area_ratio,obj_prior_iou,obj_prior_precision,obj_prior_coverage,obj_prior_outside_leakage,obj_prior_predicted_area_ratio,ogl_iou,ogl_precision,ogl_coverage,ogl_outside_leakage,ogl_predicted_area_ratio,extra_iqr_ogl_iou,extra_iqr_ogl_precision,extra_iqr_ogl_coverage,extra_iqr_ogl_outside_leakage,extra_iqr_ogl_predicted_area_ratio,shrink_base_iou,shrink_base_precision,shrink_base_coverage,shrink_base_outside_leakage,shrink_base_predicted_area_ratio,expand_base_iou,expand_base_precision,expand_base_coverage,expand_base_outside_leakage,expand_base_predicted_area_ratio,aud_img_pearson,aud_img_spearman,aud_img_js,aud_img_top10_overlap,aud_img_threshold_mask_iou,aud_attention_entropy,aud_effective_active_area,aud_effective_active_ratio,img_attention_entropy,img_effective_active_area,img_effective_active_ratio,shrink_base_iou_gain_vs_aud,expand_base_iou_gain_vs_aud
10000130166,0.7190713055076975,0.8757571051405498,0.7979566423275033,0.12424289485945023,0.6416414221938775,0.7163780868577917,0.8945212160624288,0.7785985170091131,0.10547878393757112,0.6129424426020408,0.7196906470817337,0.8768886401790711,0.7982679572083545,0.12311135982092893,0.6410634566326531,0.34208716313387105,1.0,0.31425822154298977,0.0,0.22130102040816327,0.7140044302239724,0.9797529706066291,0.7094017094017094,0.020247029393370856,0.5098852040816326,0.735454733299879,0.9347818589411968,0.7670798664176147,0.06521814105880325,0.5778659119897959,0.7165848647414679,0.8994078947368421,0.7738155883851248,0.1005921052631579,0.6058673469387755,0.7188571270596041,0.8713978494623655,0.8027395709514915,0.1286021505376344,0.6487165178571429,0.9849627544238607,0.9386734693877551,6.444769329220683e-05,0.2,0.9339477726574501,3.8848432341214374,48.65931374147576,0.9930472192137911,3.8861010655755024,48.7205574658998,0.9942970911408123,-0.002486440766229614,-0.00021417844809334952
10007936344,0.7180190404135931,0.7846286016389109,0.9010396903695833,0.2153713983610891,0.603156887755102,0.6642566191446029,0.7220739842328684,0.9036199438415421,0.2779260157671316,0.6572863520408163,0.6951107995244917,0.7577427988784093,0.9023677620095621,0.24225720112159063,0.6254783163265306,0.611953455571227,0.8510126044469621,0.6840327843970555,0.1489873955530378,0.4221739477040816,0.7645240397899973,0.860368079874823,0.8762996129619792,0.13963192012517697,0.5349569515306123,0.7302402200684516,0.7970796074885295,0.9030887151855506,0.20292039251147057,0.595085299744898,0.7150557972385095,0.7839575737487571,0.8974728693936405,0.21604242625124295,0.6012834821428571,0.6669915624090776,0.7228638809941343,0.9071867648174851,0.27713611900586566,0.6591597576530612,0.9915192933766014,0.9816326530612245,2.839376443374372e-05,0.6,0.9121968918183467,3.8874518833674974,48.78641453219493,0.9956411129019374,3.8883143725889067,48.82851043990394,0.9965002130592641,-0.002963243175083563,-0.05102747800451546
10008553263,0.44356678953835355,0.6266040426067265,0.7021946520043235,0.3733959573932735,0.47524713010204084,0.435886958017894,0.6157097714121558,0.705061328069928,0.38429022858784423,0.48563058035714285,0.44061302681992337,0.6223654125961339,0.7035574980027257,0.37763458740386613,0.4794124681122449,0.032498809082729056,0.19688953022286357,0.05770947882889234,0.8031104697771364,0.12430245535714286,0.414568345323741,0.5771122685185185,0.7498472672587998,0.42288773148148145,0.5510204081632653,0.425226586102719,0.5856796294934941,0.7488133840875981,0.41432037050650594,0.5422114158163265,0.44591904445919045,0.6307477347785587,0.7000798909723202,0.3692522652214413,0.470703125,0.43367760658956084,0.6118316731042895,0.7071760891019315,0.3881683268957105,0.4901745854591837,0.9944077984346965,0.9940816326530613,3.376892412066591e-05,0.8,0.960276478959138,3.8816876621972476,48.50600778837722,0.9899185262934126,3.8826419615949512,48.552319136325806,0.9908636558433838,0.002352254920836905,-0.009889182948792707
10009662863,0.6727657324167108,0.7988735279057859,0.770519869621045,0.20112647209421403,0.5838448660714286,0.6718784312003162,0.776466805979746,0.7951799295426859,0.22353319402025398,0.6199178890306123,0.6686470110101234,0.7819568648079958,0.7830639054423336,0.21804313519200422,0.6061862244897959,0.5280003965827784,0.8485088675319529,0.5639219043229183,0.15149113246804716,0.40230389030612246,0.6452935517953732,0.8272239263803681,0.7103019128831528,0.1727760736196319,0.5197704081632653,0.6671829711534037,0.8091217409736452,0.754057880354262,0.19087825902635483,0.5641342474489796,0.6730830296523672,0.7995146792439933,0.7701906298357093,0.2004853207560067,0.5831273915816326,0.671572141195746,0.7758903053851836,0.7955091693280216,0.22410969461481647,0.6206353635204082,0.9940033465535159,0.9738775510204082,5.8994425731783876e-05,0.4,0.9395652034295623,3.885476152876022,48.69012088190804,0.9936759363654701,3.887388853852542,48.7833396450559,0.9955783601031816,0.000317297235656433,-0.0011935912209647404
10013411946,0.5041474841300424,0.71580058758722,0.6719672484378367,0.28419941241278,0.4341517857142857,0.5204400819760544,0.7621689785624212,0.6511527687998276,0.2378310214375788,0.39510921556122447,0.5089042094520005,0.7340976686174806,0.659469941822883,0.26590233138251945,0.4154575892857143,0.36950915592155165,0.6560984707198806,0.37901314371902606,0.34390152928011936,0.2671595982142857,0.6279834845775099,0.805767087667162,0.7478129713423831,0.19423291233283804,0.4292091836734694,0.5763305472594057,0.7759134973900075,0.7174315880198233,0.22408650260999255,0.4276147959183674,0.5201812102254342,0.7620729676540344,0.6508080155138979,0.23792703234596557,0.3949497767857143,0.5043908572819276,0.7159049192364171,0.6723120017237665,0.284095080763583,0.4343112244897959,0.9933431125295008,0.9892857142857143,9.606184412736535e-05,1.0,0.9093704111600588,3.8853150213782435,48.68227600184892,0.9935158367724269,3.887841240182419,48.80541355362786,0.9960288480332216,0.016033726095391776,0.0002433731518851623
10016382545,0.4657953047429389,0.5820777412003039,0.7138586956521739,0.41792225879969613,0.6296237244897959,0.44848885637100405,0.5743282805282676,0.6854037267080745,0.4256717194717325,0.6126833545918368,0.4649029884032114,0.5792212677910841,0.7172360248447205,0.42077873220891593,0.6357222576530612,0.3830368514029826,0.8401656664694447,0.3858695652173913,0.15983433353055532,0.23579001913265307,0.46036934690301273,0.6753842005931517,0.5834627329192547,0.3246157994068482,0.4435188137755102,0.4507930355971618,0.6006911944704443,0.6477484472049689,0.3993088055295558,0.5536112882653061,0.4485471982697288,0.5792213821461732,0.6780667701863354,0.42077861785382675,0.6010044642857143,0.4655478502080444,0.5773509851451302,0.721195652173913,0.4226490148548698,0.6413026147959183,0.9808921342722872,0.9586734693877551,8.404705089416715e-05,0.8,0.9371620361737834,3.885844936930045,48.70808033345387,0.9940424557847729,3.8875483848925763,48.79112272277055,0.9957371984238889,-0.017248106473210123,-0.00024745453489449787
10031203703,0.7775054247367998,0.8435221536735839,0.9023548822558872,0.15647784632641615,0.7106983418367347,0.7532581183693252,0.8425420014609204,0.8650367481625919,0.15745799853907963,0.6820990114795918,0.7676678445229682,0.8410669236656367,0.8901154942252887,0.1589330763343632,0.7031050701530612,0.43856499417304484,1.0,0.4176991150442478,0.0,0.2775031887755102,0.7254634435711108,0.9270067572584837,0.7490025498725064,0.07299324274151629,0.5367904974489796,0.7846559551966942,0.8558377960422693,0.8965051747412629,0.14416220395773074,0.695930325255102,0.765836855684251,0.8599360220036474,0.8628768561571921,0.14006397799635265,0.666633450255102,0.7650067047038098,0.8275332089142606,0.9045147742612869,0.17246679108573937,0.7261639030612245,0.9772985641654877,0.9648979591836735,9.581992093924999e-05,0.6,0.9180206389285323,3.8886104917378463,48.84297163787254,0.9967953395484191,3.890203773264722,48.920854270304915,0.9983847810266309,-0.011668569052548872,-0.012498720032990018
10035917404,0.5504654222915347,0.7174315827840719,0.7175187581639783,0.28256841721592807,0.6561503507653061,0.5704059022620468,0.7235189573459716,0.7420030985145357,0.27648104265402845,0.6728316326530612,0.5587046505965425,0.7196780877451128,0.7280294055104954,0.28032191225488723,0.6636838329081632,0.5083175996325968,0.7348853740892127,0.6280871229381209,0.26511462591078727,0.5607262436224489,0.5676187240651314,0.7194135939582408,0.7379021233937847,0.2805864060417592,0.6729312818877551,0.5706521739130435,0.7222928805939247,0.7418208329536135,0.2777071194060753,0.6738081951530612,0.5518435152790351,0.720456422649821,0.7154227042133722,0.279543577350179,0.6514867665816326,0.5689600814861522,0.7205683355886333,0.7440991524651417,0.2794316644113667,0.6774952168367347,0.9899721232893086,0.98,0.00012948690756602632,0.8,0.961610872506913,3.8844104577325704,48.63825969556557,0.9926175448074607,3.887412211700114,48.78447913217532,0.9956016149423534,0.0013780929875003567,0.018494659194617458
10045181004,0.5949955074847,0.7961165048543689,0.6903677624277678,0.20388349514563106,0.4516103316326531,0.6043224841388559,0.8109298458496247,0.6905208373196586,0.18907015415037526,0.44345902423469385,0.5986928550707326,0.8027359415381873,0.6894110443534499,0.19726405846181266,0.447265625,0.4701702560827129,0.9853452558370591,0.4554360720982741,0.014654744162940884,0.24071269132653061,0.6136499086801884,0.9352259096361455,0.6265738012322529,0.06477409036385445,0.34891183035714285,0.612065673921344,0.8682057716436637,0.6620106387049864,0.13179422835633625,0.39710220025510207,0.5950618562037373,0.8117058850511445,0.6772033217251541,0.18829411494885556,0.4344905931122449,0.6040952171782873,0.7956728688879273,0.7036852780222724,0.2043271311120727,0.46057876275510207,0.9952597590295237,0.9944897959183674,2.5054323955769783e-05,0.8,0.9433578537429684,3.8870510845772785,48.76686491426462,0.9952421411074412,3.886032441563833,48.717214180511874,0.994228860826773,6.634871903732353e-05,0.00909970969358731
10060697266,0.6833467761847541,0.9575381243722034,0.6824601366742596,0.04246187562779655,0.43650350765306123,0.6891697043337384,0.9380058625366409,0.6976895541815815,0.06199413746335915,0.45553651147959184,0.6881866557511257,0.951048951048951,0.6904002603319233,0.04895104895104895,0.4445950255102041,0.599158886365548,0.9849840082398222,0.5912788805727303,0.015015991760177807,0.36764588647959184,0.6741961640933989,0.9640435778744096,0.6709404490725676,0.03595642212559031,0.42623963647959184,0.683269980747396,0.9569498511564003,0.6799544419134397,0.04305014884359973,0.43516820790816324,0.6749369841348293,0.9580315691736304,0.6715261958997722,0.04196843082636954,0.42928890306122447,0.6974278453145993,0.9378526206985658,0.708623494956069,0.06214737930143417,0.46275111607142855,0.9955454358164092,0.9921428571428571,6.925073456238073e-05,1.0,0.9276885309444851,3.8808654606804245,48.4661424661086,0.9891049482879306,3.883541733887056,48.5960248274384,0.9917556087232327,-0.008409792049924869,0.014081069129845192
